date, pm25, pm10, o3
2017/4/25, 9, 5, 38
2017/4/26, 12, 13, 41
2017/4/27, 50, 12, 37
2017/5/2, 23, 6, 43
2017/5/3, 28, 9, 39
2017/5/4, 28, 4, 36
2017/5/5, 16, 4, 35
2017/5/6, 17, 4, 40
2017/5/7, 23, 5, 49
2017/5/8, 23, 4, 29
2017/5/9, 31, 16, 53
2017/5/10, 48, 13, 45
2017/5/12, 18, 3, 24
2017/5/13, 11, 8, 45
2017/5/14, 22, 11, 49
2017/5/15, 44, 9, 65
2017/5/16, 36, , 56
2017/5/17, 7, , 42
2017/5/18, 9, 16, 40
2017/5/19, 60, 12, 44
2017/5/20, 30, 13, 25
2017/5/21, 38, 8, 28
2017/5/22, 42, 4, 23
2017/5/23, 9, 4, 25
2017/5/24, 10, 6, 37
2017/5/25, 14, 10, 45
2017/5/26, 25, 14, 44
2017/5/28, 21, 7, 39
2017/5/29, 25, 10, 38
2017/5/31, 36, 9, 45
2017/6/1, 30, 12, 48
2017/6/2, 47, 15, 48
2017/6/3, 47, 14, 37
2017/6/4, 59, 6, 26
2017/6/5, 19, 9, 39
2017/6/6, 21, 8, 32
2017/6/7, 27, 9, 33
2017/6/8, 15, 11, 42
2017/6/9, 26, 15, 51
2017/6/10, 47, 14, 44
2017/6/11, 43, 14, 44
2017/6/12, 42, 15, 40
2017/6/13, 46, 11, 43
2017/6/14, 35, 9, 43
2017/6/15, 30, 12, 43
2017/6/16, 40, 10, 33
2017/6/17, 32, 12, 28
2017/6/18, 37, 9, 28
2017/6/19, 31, 10, 39
2017/6/20, 26, 9, 39
2017/6/21, 23, 8, 22
2017/6/22, 23, 25, 23
2017/6/23, 45, 12, 30
2017/6/24, 28, 9, 28
2017/6/25, 24, 10, 41
2017/6/26, 29, 10, 35
2017/6/27, 25, 10, 41
2017/6/28, 28, 16, 45
2017/6/29, 40, 12, 33
2017/6/30, 33, 6, 29
2017/1/2, 11, 3, 
2017/1/3, 11, 6, 
2017/1/4, 19, 6, 
2017/1/5, 13, 7, 
2017/1/6, 18, 10, 
2017/1/7, 27, 11, 
2017/1/8, 35, 16, 
2017/1/9, 35, 18, 
2017/1/10, 47, 14, 
2017/1/11, 48, 9, 
2017/1/12, 28, 8, 
2017/1/13, 29, 9, 
2017/1/14, 25, 12, 
2017/1/15, 41, 10, 
2017/1/16, 29, 15, 
2017/1/17, 58, 6, 
2017/1/18, 27, 8, 
2017/1/19, 15, 12, 
2017/1/20, 41, 9, 
2017/1/21, 38, 2, 
2017/1/22, 12, 4, 
2017/1/23, 12, 2, 
2017/1/24, 10, 7, 
2017/1/25, 18, 5, 
2017/1/26, 19, 6, 
2017/1/27, 13, 6, 
2017/1/28, 13, 8, 
2017/1/29, 19, 7, 
2017/1/30, 18, 11, 
2017/1/31, 33, 14, 
2017/2/1, 34, 11, 
2017/2/2, 31, 8, 
2017/2/3, 13, 10, 
2017/2/4, 24, 13, 
2017/2/5, 45, 12, 
2017/2/6, 41, 17, 
2017/2/9, 99, 8, 
2017/2/10, 61, 16, 
2017/2/13, 16, 12, 
2017/2/14, 32, 9, 
2017/2/15, 28, 5, 
2017/2/16, 10, 9, 
2017/2/17, 24, 12, 
2017/2/18, 41, 10, 
2017/2/19, 41, 12, 
2017/2/20, 43, 15, 
2017/2/21, 45, 14, 
2017/2/22, 52, 15, 
2017/2/23, 47, 12, 
2017/2/24, 38, 8, 
2017/2/25, 32, 9, 
2017/2/26, 24, 15, 
2017/2/27, 42, 15, 34
2017/2/28, 45, 13, 26
2017/3/1, 53, 5, 36
2017/3/2, 16, 6, 36
2017/3/3, 16, 9, 36
2017/3/4, 28, 14, 37
2017/3/5, 47, 17, 39
2017/3/6, 51, 18, 39
2017/3/7, 53, 9, 40
2017/3/8, 27, 9, 43
2017/3/9, 18, 9, 37
2017/3/10, 28, 8, 36
2017/3/11, 20, 6, 37
2017/3/12, 25, 9, 34
2017/3/13, 32, 6, 31
2017/3/14, 16, 6, 36
2017/3/15, 15, 8, 39
2017/3/16, 25, 11, 41
2017/3/17, 46, 13, 38
2017/3/18, 57, 3, 31
2017/3/19, 15, 7, 36
2017/3/20, 28, 17, 43
2017/3/21, 47, 6, 42
2017/3/22, 19, 9, 42
2017/3/23, 27, 17, 41
2017/3/24, 42, 14, 40
2017/3/25, 40, 9, 34
2017/3/26, 28, 10, 36
2017/3/27, 32, 6, 42
2017/3/28, 30, 4, 43
2017/3/29, 26, 13, 37
2017/3/30, 41, 7, 37
2017/3/31, 28, 2, 35
2020/1/1, , 8, 
2019/6/4, , 16, 41
2018/12/31, , 12, 
2018/11/5, , 12, 9
2018/11/9, , 13, 
2018/11/10, , 16, 
2018/11/11, , 17, 
2018/11/12, , 11, 
2017/11/5, , 17, 17
2017/8/9, , 10, 43
2017/8/10, , 9, 36
2017/8/11, , 7, 31
2017/8/12, , 9, 27
2017/8/13, , 13, 26
2017/8/14, , 7, 36
2017/9/8, , 13, 27
2017/4/28, , 15, 28
2017/4/29, , 5, 23
2017/4/30, , 6, 22
2017/5/1, , 6, 43
2017/5/11, , 10, 27
2017/5/27, , 6, 40
2017/5/30, , 10, 48
2017/1/1, , 3, 
2017/2/7, , 5, 
2017/2/8, , 4, 
2017/2/11, , 11, 
2017/2/12, , 4, 
2019/5/25, , , 38
2019/5/26, , , 37
2019/5/27, , , 51
2019/5/28, , , 37
2019/5/29, , , 49
2019/5/30, , , 40
2019/5/31, , , 42
2019/6/1, , , 48
2019/6/2, , , 40
2019/6/3, , , 47
2018/9/3, , , 33
2018/9/18, , , 24
2018/5/10, , , 52
2018/5/11, , , 60
2018/5/12, , , 53
2018/5/13, , , 55
2018/5/14, , , 30
2018/5/15, , , 27
