date, pm25, o3, no2
2018/3/25, , 16, 
2018/3/26, , 19, 
2018/3/27, , 12, 
2018/3/28, , 12, 
2018/3/29, , 16, 
2018/3/30, , 22, 
2018/3/31, , 22, 
2017/10/1, , 45, 
2017/10/2, , 37, 
2017/10/3, , 16, 
2017/10/4, , 21, 
2017/10/5, , 26, 
2017/10/6, , 38, 
2017/10/7, , 30, 
2017/10/8, , 34, 
2017/10/9, , 22, 
2017/10/10, , 18, 
2017/10/11, , 31, 
2017/10/12, , 29, 
2017/10/13, , 21, 
2017/10/14, , 26, 
2017/10/15, , 20, 
2017/10/17, , 36, 
2017/10/18, , 40, 
2017/10/19, , 30, 
2017/10/20, , 24, 
2017/10/21, , 20, 
2017/10/22, , 27, 
2017/10/23, , 37, 
2017/10/24, , 28, 
2017/10/25, , 31, 
2017/10/26, , 34, 
2017/10/27, , 20, 
2017/10/28, , 28, 
2017/10/29, , 33, 
2017/10/30, , 34, 
2017/10/31, , 16, 
2017/11/1, , 26, 
2017/11/2, , 24, 
2017/11/3, , 22, 
2017/11/4, , 18, 
2017/11/5, , 21, 
2017/11/6, , 23, 
2017/11/7, , 9, 
2017/11/8, , 13, 
2017/7/1, , 16, 
2017/7/2, , 20, 
2017/7/3, , 17, 
2017/7/4, , 18, 
2017/7/5, , 18, 
2017/7/6, , 21, 
2017/7/7, , 22, 
2017/7/8, , 26, 
2017/7/9, , 22, 
2017/7/10, , 19, 
2017/7/11, , 16, 
2017/7/12, , 16, 
2017/7/13, , 17, 
2017/7/14, , 22, 
2017/7/15, , 32, 
2017/7/16, , 40, 
2017/7/17, , 39, 
2017/7/18, , 19, 
2017/7/19, , 19, 
2017/7/20, , 21, 
2017/7/21, , 17, 
2017/7/22, , 20, 
2017/7/23, , 23, 
2017/7/24, , 20, 
2017/7/25, , 19, 
2017/7/26, , 22, 
2017/7/27, , 27, 
2017/7/28, , 20, 
2017/7/29, , 26, 
2017/7/30, , 33, 
2017/7/31, , 44, 
2017/8/1, , 47, 
2017/8/2, , 48, 
2017/8/3, , 43, 
2017/8/4, , 49, 
2017/8/5, , 23, 
2017/8/6, , 19, 
2017/8/7, , 28, 
2017/8/8, , 39, 
2017/8/9, , 42, 
2017/8/10, , 19, 
2017/8/11, , 20, 
2017/8/12, , 21, 
2017/8/13, , 18, 
2017/8/14, , 19, 
2017/8/15, , 18, 
2017/8/16, , 18, 
2017/8/17, , 17, 
2017/8/18, , 21, 
2017/8/19, , 19, 
2017/8/20, , 17, 
2017/8/21, , 27, 
2017/8/22, , 26, 
2017/8/23, , 31, 
2017/8/24, , 31, 
2017/8/25, , 21, 
2017/8/26, , 15, 
2017/8/27, , 18, 
2017/8/28, , 25, 
2017/8/29, , 29, 
2017/8/30, , 34, 
2017/8/31, , 42, 
2017/9/1, , 42, 
2017/9/2, , 35, 
2017/9/3, , 40, 
2017/9/4, , 28, 
2017/9/5, , 28, 
2017/9/10, , 31, 
2017/9/11, , 38, 
2017/9/12, , 48, 
2017/9/13, , 50, 
2017/9/14, , 37, 
2017/9/15, , 34, 
2017/9/16, , 30, 
2017/9/17, , 26, 
2017/9/18, , 23, 
2017/9/19, , 18, 
2017/9/20, , 19, 
2017/9/21, , 16, 
2017/9/22, , 26, 
2017/9/23, , 31, 
2017/9/24, , 23, 
2017/9/25, , 18, 
2017/9/26, , 7, 
2017/9/27, , 12, 
2017/9/28, , 14, 
2017/9/29, , 21, 
2017/9/30, , 47, 
2017/4/1, , 18, 
2017/4/2, , 22, 
2017/4/3, , 29, 
2017/4/4, , 28, 
2017/4/5, , 26, 
2017/4/6, , 31, 
2017/4/7, , 34, 
2017/4/8, , 26, 
2017/4/9, , 21, 
2017/4/10, , 15, 
2017/4/11, , 13, 
2017/4/13, , 19, 
2017/4/14, , 19, 
2017/4/15, , 16, 
2017/4/16, , 16, 
2017/4/17, , 17, 
2017/4/18, , 22, 
2017/4/19, , 20, 
2017/4/20, , 16, 
2017/4/21, , 14, 
2017/4/22, , 19, 
2017/4/23, , 30, 
2017/4/24, , 33, 
2017/4/25, , 23, 
2017/4/26, , 35, 
2017/4/27, , 34, 
2017/4/28, , 26, 
2017/4/29, , 25, 
2017/4/30, , 34, 
2017/5/1, , 34, 
2017/5/2, , 33, 
2017/5/3, , 25, 
2017/5/4, , 29, 
