date, pm25, pm10
2018/4/25, 59, 
2018/4/26, 60, 
2018/4/27, 73, 
2018/4/29, 60, 
2018/4/30, 62, 
2018/5/1, 63, 
2018/5/2, 57, 
2018/5/3, 68, 
2018/5/4, 55, 
2018/5/5, 38, 
2018/5/6, 28, 
2018/5/7, 32, 
2018/5/8, 54, 
2018/5/9, 51, 
2018/5/10, 46, 
2018/5/11, 44, 
2018/5/12, 67, 
2018/5/13, 67, 
2018/5/14, 64, 
2018/5/15, 53, 
2018/5/16, 51, 
2018/5/17, 61, 
2018/5/18, 56, 
2018/5/19, 47, 
2018/5/20, 46, 
2018/5/21, 67, 
2018/5/22, 72, 
2018/5/23, 70, 
2018/5/24, 65, 
2018/5/25, 57, 
2018/5/26, 44, 
2018/5/27, 44, 
2018/5/28, 46, 
2018/5/29, 62, 
2018/5/30, 53, 
2018/5/31, 50, 
2018/6/1, 45, 
2018/6/2, 48, 
2018/6/3, 47, 
2018/6/4, 32, 
2018/6/5, 32, 
2018/6/6, 42, 
2018/6/7, 50, 
2018/6/8, 47, 
2018/6/9, 40, 
2018/6/10, 44, 
2018/6/11, 53, 
2018/6/12, 40, 
2018/6/13, 34, 
2018/6/14, 24, 
2018/6/15, 35, 
2018/6/16, 21, 
2018/6/17, 53, 
2018/6/18, 33, 
2018/6/19, 20, 
2018/6/20, 23, 
2018/6/21, 48, 
2018/6/22, 50, 
2018/6/25, 22, 
2018/6/28, 39, 
2018/6/29, 34, 
