date, pm25, o3
2017/2/23, 27, 16
2017/2/24, 29, 20
2017/2/25, 23, 18
2017/2/26, 30, 17
2017/2/27, 48, 13
2017/2/28, 47, 10
2017/3/1, 39, 18
2017/3/2, 20, 21
2017/3/3, 28, 21
2017/3/4, 44, 19
2017/3/5, 52, 20
2017/3/6, 38, 18
2017/3/7, 43, 16
2017/3/8, 23, 22
2017/3/9, 42, 21
2017/3/10, 25, 20
2017/3/11, 32, 16
2017/3/12, 42, 11
2017/3/13, 22, 13
2017/3/14, 20, 19
2017/3/15, 32, 19
2017/3/16, 33, 23
2017/3/17, 57, 20
2017/3/18, 42, 21
2017/3/19, 27, 21
2017/3/20, 42, 18
2017/3/21, 51, 21
2017/3/22, 49, 22
2017/3/23, 57, 19
2017/3/27, 25, 13
2017/3/28, 32, 18
2017/3/29, 32, 16
2017/3/30, 37, 19
2017/3/31, 24, 21
2020/1/1, , 15
2020/1/8, , 18
2019/9/26, , 20
2019/9/27, , 20
2019/9/28, , 15
2019/9/29, , 17
2018/12/31, , 12
2019/1/21, , 15
2019/3/14, , 15
2019/3/15, , 16
2019/3/16, , 18
2019/3/17, , 21
2019/3/18, , 21
2018/10/23, , 14
2018/4/28, , 23
2017/10/5, , 12
2017/10/6, , 9
2017/10/7, , 10
2017/10/8, , 8
2017/10/9, , 6
2017/10/24, , 16
2017/7/30, , 13
2017/8/1, , 14
2017/9/8, , 16
2017/9/20, , 15
2017/9/21, , 17
2017/9/22, , 19
