date, pm25, pm10, no2, so2, co
2018/6/20, 80, 48, 15, 5, 7
2018/6/21, 97, 48, 25, 4, 8
2018/6/22, 102, 43, 17, 4, 8
2018/6/23, 80, 45, 13, 3, 4
2018/6/24, 106, 37, 10, 3, 4
2018/6/25, 128, 33, 10, 4, 4
2018/6/26, 88, 34, 12, 5, 4
2018/6/27, 67, 35, 14, 4, 5
2018/6/28, 70, 47, 14, 5, 8
2018/6/29, 92, 39, 13, 4, 5
2018/6/30, 96, 29, 10, 3, 5
2018/1/1, 220, 62, 41, 8, 14
2018/1/2, 133, 35, 17, 3, 10
2018/1/3, 75, 19, 16, 3, 9
2018/1/4, 55, 48, 23, 6, 12
2018/1/5, 115, 82, 32, 9, 15
2018/1/6, 173, 42, 24, 4, 14
2018/1/7, 105, 79, 21, 6, 15
2018/1/8, 164, 34, 15, 5, 10
2018/1/9, 79, 50, 19, 8, 10
2018/1/10, 94, 66, 28, 10, 12
2018/1/11, 137, 48, 24, 10, 11
2018/1/12, 99, 89, 43, 13, 16
2018/1/13, 164, 75, 41, 10, 13
2018/1/14, 158, 100, 60, 14, 19
2018/1/15, 175, 93, 45, 9, 15
2018/1/16, 176, 110, 41, 7, 17
2018/1/17, 202, 95, 37, 8, 18
2018/1/18, 182, 163, 52, 9, 23
2018/1/19, 264, 143, 48, 10, 22
2018/1/20, 219, 93, 40, 8, 17
2018/1/21, 168, 63, 29, 5, 14
2018/1/22, 140, 77, 22, 4, 14
2018/1/23, 148, 43, 15, 5, 10
2018/1/24, 85, 24, 9, 3, 6
2018/1/25, 68, 27, 8, 3, 6
2018/1/26, 74, 39, 17, 4, 7
2018/1/27, 89, 41, 14, 4, 7
2018/1/28, 110, 121, 28, 11, 15
2018/1/29, 214, 138, 46, 10, 17
2018/1/30, 238, 132, 58, 12, 17
2018/1/31, 223, 140, 53, 10, 19
2018/2/1, 233, 111, 55, 13, 18
2018/2/2, 204, 48, 16, 5, 7
2018/2/3, 107, 59, 27, 9, 9
2018/2/4, 123, 76, 36, 9, 11
2018/2/5, 157, 51, 25, 6, 9
2018/2/6, 109, 69, 34, 8, 10
2018/2/7, 133, 86, 37, 9, 13
2018/2/8, 166, 124, 45, 9, 16
2018/2/9, 201, 86, 32, 7, 11
2018/2/10, 149, 92, 23, 7, 11
2018/2/11, 132, 68, 16, 6, 8
2018/2/12, 94, 58, 15, 5, 9
2018/2/13, 103, 72, 22, 6, 11
2018/2/14, 139, 67, 11, 5, 10
2018/2/15, 128, 73, 10, 4, 9
2018/2/16, 154, 71, 14, 5, 12
2018/2/17, 155, 40, 15, 4, 10
2018/2/18, 95, 31, 12, 3, 9
2018/2/19, 77, 58, 13, 6, 11
2018/2/20, 137, 53, 15, 3, 9
2018/2/21, 127, 65, 17, 4, 11
2018/2/22, 156, 48, 15, 4, 10
2018/2/23, 117, 60, 23, 6, 12
2018/2/24, 142, 60, 13, 4, 9
2018/2/25, 132, 60, 20, 5, 11
2018/2/26, 132, 56, 22, 5, 10
2018/2/27, 129, 48, 20, 4, 12
2018/2/28, 112, 65, 24, 6, 11
2018/3/1, 144, 50, 23, 5, 6
2018/3/2, 110, 65, 30, 6, 13
2018/3/3, 143, 66, 27, 6, 8
2018/3/4, 144, 34, 12, 4, 4
2018/3/5, 68, 45, 15, 5, 5
2018/3/6, 75, 43, 17, 3, 6
2018/3/7, 87, 66, 16, 4, 7
2018/3/8, 126, 64, 22, 7, 6
2018/3/9, 150, 85, 36, 8, 8
2018/3/10, 168, 95, 45, 10, 13
2018/3/11, 173, 76, 38, 9, 8
2018/3/12, 150, 73, 34, 10, 7
2018/3/13, 141, 72, 31, 9, 6
2018/3/14, 148, 67, 32, 8, 8
2018/3/15, 145, 42, 13, 4, 4
2018/3/16, 82, 53, 19, 6, 5
2018/3/17, 95, 59, 27, 6, 7
2018/3/18, 121, 42, 15, 5, 4
2018/3/19, 108, 53, 18, 5, 6
2018/3/20, 113, 34, 20, 5, 7
2018/3/21, 85, 80, 37, 8, 12
2018/3/22, 160, 90, 38, 9, 11
2018/3/23, 167, 101, 47, 11, 10
2018/3/24, 169, 132, 46, 12, 11
2018/3/25, 195, 97, 36, 11, 9
2018/3/26, 169, 74, 22, 9, 6
2018/3/27, 143, 73, 26, 11, 7
2018/3/28, 148, 79, 41, 14, 13
2018/3/29, 148, 83, 25, 9, 9
2018/3/30, 150, 60, 25, 8, 7
2018/3/31, 131, 74, 29, 13, 7
2017/10/1, 109, 27, 9, 6, 7
2017/10/2, 67, 39, 5, 4, 4
2017/10/3, 51, , , , 
2017/10/8, 90, 40, 15, 6, 7
2017/10/9, 79, 63, 13, 7, 7
2017/10/10, 112, 24, 11, 4, 6
2017/10/11, 69, 19, 11, 4, 4
2017/10/12, 44, 34, 12, 5, 5
2017/10/13, 53, 38, 13, 5, 5
2017/10/14, 71, 28, 10, 3, 5
2017/10/15, 64, 25, 8, 3, 4
2017/10/16, 61, 32, 9, 4, 4
2017/10/17, 63, 43, 13, 8, 5
2017/10/18, 70, 53, 20, 7, 7
2017/10/19, 87, 48, 19, 8, 5
2017/10/20, 98, 63, 19, 8, 8
2017/10/21, 129, 76, 19, 9, 9
2017/10/22, 155, 48, 15, 6, 5
2017/10/23, 76, 60, 23, 9, 6
2017/10/24, 93, 69, 32, 9, 9
2017/10/25, 134, 68, 35, 8, 9
2017/10/26, 141, 66, 30, 10, 9
2017/10/27, 133, 50, 20, 7, 6
2017/10/28, 93, 63, 17, 7, 6
2017/10/29, 104, 54, 16, 6, 5
2017/10/30, 68, 70, 28, 7, 8
2017/10/31, 129, 68, 29, 8, 8
2017/11/1, 136, 92, 40, 12, 12
2017/11/2, 163, 104, 32, 10, 12
2017/11/3, 164, 36, 11, 5, 4
2017/11/4, 54, 55, 21, 7, 8
2017/11/5, 94, 68, 26, 7, 7
2017/11/6, 143, 100, 44, 11, 14
2017/11/7, 169, 97, 32, 11, 13
2017/11/8, 144, 77, 33, 10, 10
2017/11/9, 114, 69, 22, 8, 8
2017/11/10, 116, 57, 15, 7, 6
2017/11/11, 69, 63, 21, 8, 6
2017/11/12, 106, 82, 32, 8, 9
2017/11/13, 135, 88, 35, 11, 11
2017/11/14, 154, 76, 32, 10, 11
2017/11/15, 130, 60, 33, 7, 10
2017/11/16, 116, 29, 19, 4, 8
2017/11/17, 75, 41, 8, 5, 5
2017/11/18, 44, 62, 15, 7, 7
2017/11/19, 92, 54, 17, 6, 6
2017/11/20, 109, 66, 31, 11, 12
2017/11/21, 142, 71, 30, 8, 12
2017/11/22, 154, 82, 37, 9, 9
2017/11/23, 141, 80, 33, 12, 10
2017/11/24, 140, 94, 39, 10, 9
2017/11/25, 156, 96, 28, 11, 10
2017/11/26, 157, 73, 31, 9, 11
2017/11/27, 134, 86, 31, 9, 12
2017/11/28, 160, 87, 20, 6, 11
2017/11/29, 135, 42, 15, 3, 7
2017/11/30, 60, 66, 24, 6, 8
2017/12/1, 104, 80, 40, 10, 13
2017/12/2, 154, 89, 42, 8, 16
2017/12/3, 166, 107, 37, 8, 13
2017/12/4, 186, 49, 24, 7, 9
2017/12/5, 104, 87, 40, 10, 13
2017/12/6, 162, 124, 60, 17, 17
2017/12/7, 194, 53, 23, 7, 8
2017/12/8, 113, 77, 33, 10, 15
2017/12/9, 154, 85, 34, 11, 12
2017/12/10, 163, 92, 41, 12, 15
2017/12/11, 166, 52, 22, 8, 8
2017/12/12, 102, 49, 20, 8, 9
2017/12/13, 89, 50, 22, 5, 9
2017/12/14, 110, 43, 23, 4, 10
2017/12/15, 99, 71, 21, 5, 12
2017/12/16, 157, 54, 23, 7, 10
2017/12/17, 117, 76, 32, 9, 15
2017/12/18, 152, 66, 31, 8, 12
2017/12/19, 135, 83, 34, 11, 15
2017/12/20, 156, 99, 37, 13, 15
2017/12/21, 169, 107, 50, 14, 15
2017/12/22, 177, 112, 49, 13, 16
2017/12/23, 179, 121, 36, 14, 16
2017/12/24, 189, 84, 30, 11, 11
2017/12/25, 148, 109, 48, 14, 17
2017/12/26, 173, 84, 37, 10, 13
2017/12/27, 160, 63, 31, 6, 11
2017/12/28, 130, 54, 35, 4, 12
2017/12/29, 118, 96, 34, 5, 13
2017/12/30, 160, 195, 47, 8, 24
2017/12/31, 299, 127, 46, 10, 19
2017/7/1, 92, 29, 19, 7, 9
2017/7/2, 76, 24, 13, 9, 7
2017/7/3, 66, 40, 16, 13, 8
2017/7/4, 84, 32, 15, 8, 8
2017/7/5, 75, 37, 12, 6, 7
2017/7/6, 78, 37, 15, 7, 6
2017/7/7, 84, 44, 15, 10, 5
2017/7/8, 82, 34, 11, 7, 4
2017/7/9, 70, 19, 7, 5, 4
2017/7/10, 39, 27, 9, 10, 6
2017/7/11, 70, 39, 13, 3, 5
2017/7/12, 95, 45, 12, 4, 6
2017/7/13, 96, 47, 13, 9, 5
2017/7/14, 86, 43, 13, 7, 5
2017/7/15, 90, 43, 8, 6, 5
2017/7/16, 92, 47, 10, 7, 4
2017/7/17, 96, 40, 12, 8, 5
2017/7/18, 85, 29, 8, 8, 5
2017/7/19, 63, 30, 7, 7, 4
2017/7/20, 59, 39, 8, 8, 6
2017/7/21, 72, 43, 8, 9, 5
2017/7/22, 91, 62, 9, 8, 6
2017/7/23, 140, 52, 8, 10, 6
2017/7/24, 117, 58, 11, 12, 7
2017/7/25, 127, 64, 12, 9, 11
2017/7/26, 147, 61, 13, 10, 10
2017/7/27, 141, 42, 11, 11, 7
2017/7/28, 94, 42, 14, 9, 6
2017/7/29, 83, 36, 11, 6, 7
2017/7/30, 77, 33, 9, 6, 6
2017/7/31, 65, 38, 9, 7, 8
2017/8/1, 67, 36, 5, 7, 4
2017/8/2, 74, 37, 10, 11, 6
2017/8/3, 73, 49, 13, 10, 9
2017/8/4, 110, 56, 12, 9, 10
2017/8/5, 133, 57, 10, 11, 9
2017/8/6, 140, 54, 10, 10, 9
2017/8/7, 125, 23, 11, 5, 7
2017/8/8, 60, 17, 10, 5, 7
2017/8/9, 52, 37, 11, 6, 7
2017/8/10, 78, 60, 21, 8, 10
2017/8/11, 133, 50, 12, 6, 7
2017/8/12, 114, 30, 8, 6, 6
2017/8/13, 79, 39, 8, 5, 8
2017/8/14, 88, 49, 10, 4, 8
2017/8/15, 121, 33, 16, 5, 7
2017/8/16, 84, 36, 14, 9, 7
2017/8/17, 81, 29, 9, 10, 5
2017/8/18, 69, 39, 10, 12, 5
2017/8/19, 85, 23, 9, 9, 6
2017/8/20, 57, 49, 15, 11, 8
2017/8/21, 106, 31, 12, 11, 7
2017/8/22, 81, 23, 6, 10, 4
2017/8/23, 55, 31, 8, 9, 5
2017/8/24, 65, 44, 15, 9, 7
2017/8/25, 91, 29, 14, 7, 7
2017/8/26, 60, 33, 9, 11, 6
2017/8/27, 64, 34, 9, 12, 5
2017/8/28, 77, 30, 7, 5, 6
2017/8/29, 62, 38, 13, 4, 5
2017/8/30, 55, 42, 15, 6, 6
2017/8/31, 64, 38, 13, 6, 7
2017/9/1, 69, 56, 18, 5, 7
2017/9/2, 99, 37, 14, 3, 7
2017/9/3, 78, 44, 24, 5, 9
2017/9/4, 80, 75, 21, 8, 12
2017/9/5, 149, 41, 11, 13, 9
2017/9/6, 92, , , , 
2017/9/11, 60, 55, 15, 9, 7
2017/9/12, 113, 49, 16, 8, 8
2017/9/13, 107, 34, 8, 5, 5
2017/9/14, 56, 36, 6, 4, 4
2017/9/15, 64, 36, 9, 6, 4
2017/9/16, 65, 50, 13, 8, 6
2017/9/17, 89, 77, 28, 9, 10
2017/9/18, 144, 79, 27, 9, 11
2017/9/19, 149, 40, 15, 5, 7
2017/9/20, 98, 50, 22, 7, 8
2017/9/21, 108, 42, 17, 6, 7
2017/9/22, 94, 46, 23, 7, 8
2017/9/23, 106, 27, 22, 5, 8
2017/9/24, 75, 22, 25, 6, 11
2017/9/25, 63, 55, 17, 9, 11
2017/9/26, 127, 32, 11, 7, 6
2017/9/27, 83, 37, 16, 8, 5
2017/9/28, 71, 49, 22, 8, 7
2017/9/29, 86, 42, 22, 6, 9
2017/9/30, 84, 52, 13, 8, 7
2017/4/1, 152, 89, 27, 9, 12
2017/4/2, 152, 76, 22, 8, 8
2017/4/3, 123, 65, 19, 9, 9
2017/4/4, 119, 72, 24, 8, 12
2017/4/5, 156, 61, 26, 6, 16
2017/4/6, 140, 69, 26, 6, 14
2017/4/7, 157, 84, 35, 10, 13
2017/4/8, 159, 41, 9, 4, 8
2017/4/9, 73, 47, 13, 4, 7
2017/4/10, 87, 59, 13, 4, 9
2017/4/11, 110, 66, 20, 7, 11
2017/4/12, 113, 63, 17, 8, 7
2017/4/13, 93, 66, 23, 11, 10
2017/4/14, 122, 74, 28, 16, 13
2017/4/15, 134, 99, 34, 23, 16
2017/4/16, 160, 53, 13, 13, 11
2017/4/17, 106, 69, 12, 15, 8
2017/4/18, 91, 79, 25, 16, 9
2017/4/19, 111, 75, 14, 14, 9
2017/4/20, 125, 69, 11, 14, 8
2017/4/21, 103, 62, 9, 10, 7
2017/4/22, 92, 70, 13, 10, 8
2017/4/23, 118, 67, 15, 12, 8
2017/4/24, 120, 85, 33, 16, 11
2017/4/25, 150, 39, 9, 8, 7
2017/4/26, 76, 55, 16, 11, 7
2017/4/27, 77, 69, 21, 13, 11
2017/4/28, 123, 61, 17, 12, 8
2017/4/29, 106, 64, 21, 19, 11
2017/4/30, 120, 72, 23, 16, 11
2017/5/1, 127, 29, 17, 8, 8
2017/5/2, 68, 39, 16, 9, 10
2017/5/3, 75, 36, 12, 6, 8
2017/5/4, 82, 31, 11, 7, 7
2017/5/5, 79, 126, 25, 14, 13
2017/5/6, 160, 135, 23, 16, 11
2017/5/7, 170, 83, 23, 12, 10
2017/5/8, 127, 44, 13, 7, 9
2017/5/9, 95, 63, 26, 14, 13
2017/5/10, 119, 69, 28, 16, 11
2017/5/11, 136, 40, 12, 5, 10
2017/5/12, 110, 40, 14, 11, 9
2017/5/13, 88, 73, 16, 11, 11
2017/5/14, 121, 63, 19, 5, 9
2017/5/15, 88, 55, 17, 7, 9
2017/5/16, 89, 60, 16, 6, 8
2017/5/17, 117, 49, 12, 5, 7
2017/5/18, 97, 56, 20, 8, 10
2017/5/19, 105, 62, 16, 10, 9
2017/5/20, 136, 49, 16, 12, 11
2017/5/21, 104, 45, 11, 12, 8
2017/5/22, 86, 50, 18, 11, 9
2017/5/23, 109, 33, 7, 5, 7
2017/5/24, 78, 63, 23, 15, 11
2017/5/25, 134, 69, 19, 16, 12
2017/5/26, 138, 56, 10, 16, 7
2017/5/27, 118, 53, 13, 18, 7
2017/5/28, 122, 51, 13, 15, 6
2017/5/29, 103, 53, 10, 19, 7
2017/5/30, 116, 79, 14, 21, 11
2017/5/31, 156, 78, 16, 9, 13
2017/6/1, 168, 73, 15, 6, 12
2017/6/2, 148, 50, 18, 3, 8
2017/6/3, 93, 41, 8, 4, 5
2017/6/4, 66, 40, 12, 4, 8
2017/6/5, 74, 32, 8, 3, 8
2017/6/6, 79, 43, 9, 6, 8
2017/6/7, 102, 69, 20, 10, 13
2017/6/8, 158, 70, 17, 10, 12
2017/6/9, 157, 20, 17, 7, 9
2017/6/10, 64, 26, 7, 6, 7
2017/6/11, 71, 32, 14, 7, 8
2017/6/12, 70, 40, 16, 6, 8
2017/6/13, 87, 52, 15, 9, 9
2017/6/14, 118, 49, 16, 10, 8
2017/6/15, 108, 47, 18, 12, 8
2017/6/16, 100, 49, 21, 9, 8
2017/6/17, 115, 42, 14, 7, 7
2017/6/18, 91, 34, 15, 4, 6
2017/6/19, 73, 44, 20, 8, 9
2017/6/20, 110, 58, 24, 9, 11
2017/6/21, 137, 30, 21, 6, 8
2017/6/22, 77, 54, 22, 7, 9
2017/6/23, 122, 48, 18, 10, 10
2017/6/24, 118, 63, 16, 13, 12
2017/6/25, 152, 59, 16, 12, 10
2017/6/26, 136, 63, 24, 11, 12
2017/6/27, 145, 62, 24, 10, 12
2017/6/28, 141, 51, 20, 8, 10
2017/6/29, 120, 42, 19, 8, 10
2017/6/30, 105, 39, 24, 10, 14
2017/1/2, 182, 154, 43, 14, 21
2017/1/3, 218, 127, 41, 15, 18
2017/1/4, 189, 42, 16, 3, 9
2017/1/5, 89, 49, 17, 3, 10
2017/1/6, 105, 34, 18, 3, 11
2017/1/7, 83, 78, 18, 5, 15
2017/1/8, 161, 75, 18, 9, 13
2017/1/9, 168, 84, 21, 9, 13
2017/1/10, 174, 63, 23, 7, 10
2017/1/11, 146, 74, 26, 9, 11
2017/1/12, 159, 83, 24, 11, 13
2017/1/13, 164, 46, 11, 4, 9
2017/1/14, 96, 38, 10, 3, 6
2017/1/15, 74, 55, 21, 8, 9
2017/1/16, 119, 75, 32, 11, 12
2017/1/17, 149, 58, 23, 4, 10
2017/1/18, 135, 76, 22, 7, 13
2017/1/19, 166, 46, 9, 5, 8
2017/1/20, 79, 65, 22, 6, 9
2017/1/21, 129, 66, 23, 7, 10
2017/1/22, 136, 60, 21, 6, 10
2017/1/23, 125, 52, 18, 7, 11
2017/1/24, 111, 74, 17, 6, 11
2017/1/25, 157, 68, 12, 3, 10
2017/1/26, 154, 73, 9, 3, 10
2017/1/27, 140, 84, 11, 7, 12
2017/1/28, 155, 71, 10, 3, 12
2017/1/29, 147, 35, 3, 2, 7
2017/1/30, 77, 37, 7, 2, 7
2017/1/31, 79, 57, 7, 2, 8
2017/2/1, 134, 51, 10, 5, 11
2017/2/2, 111, 49, 19, 2, 9
2017/2/3, 118, 65, 18, 4, 10
2017/2/4, 155, 93, 20, 4, 12
2017/2/5, 184, 71, 21, 5, 9
2017/2/6, 137, 36, 11, 3, 4
2017/2/7, 74, 41, 10, 1, 5
2017/2/8, 102, 78, 11, 5, 8
2017/2/9, 170, 53, 15, 8, 6
2017/2/10, 109, 61, 20, 11, 6
2017/2/11, 131, 87, 28, 7, 10
2017/2/12, 172, 104, 42, 11, 13
2017/2/13, 189, 126, 51, 14, 16
2017/2/14, 205, 95, 35, 10, 9
2017/2/15, 174, 88, 36, 8, 9
2017/2/16, 157, 59, 10, 2, 6
2017/2/17, 84, 61, 17, 6, 7
2017/2/18, 101, 80, 21, 6, 7
2017/2/19, 150, 56, 9, 2, 7
2017/2/20, 102, 54, 15, 4, 6
2017/2/21, 81, 66, 15, 2, 7
2017/2/22, 140, 80, 20, 6, 9
2017/2/23, 165, 98, 32, 9, 13
2017/2/24, 176, 109, 43, 7, 14
2017/2/25, 185, 114, 42, 9, 13
2017/2/26, 188, 79, 29, 13, 11
2017/2/27, 155, 63, 24, 7, 8
2017/2/28, 139, 81, 21, 6, 7
2017/3/1, 134, 62, 18, 4, 7
2017/3/2, 108, 80, 30, 7, 7
2017/3/3, 157, 113, 45, 14, 13
2017/3/4, 176, 93, 23, 8, 11
2017/3/5, 154, 51, 12, 3, 6
2017/3/6, 89, 72, 25, 7, 8
2017/3/7, 138, 62, 22, 7, 9
2017/3/8, 119, 89, 35, 10, 10
2017/3/9, 162, 104, 37, 12, 11
2017/3/10, 165, 69, 17, 5, 8
2017/3/11, 121, 67, 22, 7, 10
2017/3/12, 116, 48, 9, 2, 7
2017/3/13, 80, 45, 14, 4, 5
2017/3/14, 72, 71, 29, 9, 11
2017/3/15, 145, 70, 24, 7, 9
2017/3/16, 137, 77, 33, 10, 11
2017/3/17, 139, 76, 31, 5, 9
2017/3/18, 125, 65, 24, 7, 10
2017/3/19, 114, 67, 25, 2, 10
2017/3/20, 132, 76, 16, 4, 8
2017/3/21, 139, 39, 23, 3, 11
2017/3/22, 70, 55, 18, 2, 8
2017/3/23, 110, 65, 22, 5, 9
2017/3/24, 123, 85, 20, 4, 9
2017/3/25, 148, 78, 19, 7, 9
2017/3/26, 122, 73, 24, 8, 9
2017/3/27, 125, 81, 30, 10, 9
2017/3/28, 147, 100, 14, 4, 7
2017/3/29, 160, 77, 20, 5, 9
2017/3/30, 139, 48, 9, 3, 7
2017/3/31, 93, 88, 28, 6, 11
2020/1/1, , 96, 28, 6, 8
2018/12/31, , 49, 15, 2, 6
2018/12/26, , 29, 11, 1, 4
2017/10/7, , 46, 24, 7, 9
2017/9/10, , 22, 13, 8, 7
2017/1/1, , 118, 38, 15, 13
