date, pm25, pm10, no2, so2, co
2018/6/18, 44, 27, 9, 7, 4
2018/6/19, 59, 32, 11, 9, 4
2018/6/20, 70, 37, 13, 10, 4
2018/6/21, 78, 18, 7, 7, 3
2018/6/22, 43, 10, 7, 7, 3
2018/6/23, 22, 11, 5, 8, 3
2018/6/24, 27, 20, 8, 7, 3
2018/6/25, 34, 28, 9, 7, 3
2018/6/26, 47, 20, 7, 8, 3
2018/6/27, 44, 20, 6, 8, 3
2018/6/28, 42, 28, 5, 8, 4
2018/6/29, 60, 19, 3, 7, 3
2018/6/30, 47, 13, 5, 7, 3
2018/1/6, 103, 39, 10, 6, 7
2018/1/7, 100, 12, 11, 6, 5
2018/1/8, 34, 30, 17, 6, 6
2018/1/9, 49, 53, 19, 6, 10
2018/1/10, 104, 42, 19, 7, 8
2018/1/11, 97, 22, 12, 6, 5
2018/1/12, 54, 17, 11, 6, 5
2018/1/13, 51, 21, 9, 5, 5
2018/1/14, 55, 35, 18, 5, 6
2018/1/15, 76, 31, 18, 6, 7
2018/1/16, 86, 33, 19, 8, 7
2018/1/17, 92, 36, 24, 8, 9
2018/1/18, 92, 28, 25, 7, 8
2018/1/19, 68, 28, 17, 6, 7
2018/1/20, 78, 23, 12, 6, 6
2018/1/21, 72, 25, 19, 6, 6
2018/1/22, 60, 50, 28, 7, 9
2018/1/23, 103, 55, 25, 6, 9
2018/1/24, 142, 39, 21, 9, 7
2018/1/25, 102, 52, 34, 7, 10
2018/1/26, 128, 55, 19, 7, 9
2018/1/27, 133, 58, 18, 6, 9
2018/1/28, 149, 37, 17, 6, 8
2018/1/29, 97, 42, 25, 6, 7
2018/1/30, 76, 40, 20, 6, 7
2018/1/31, 75, 41, 23, 7, 9
2018/2/1, 95, 27, 17, 6, 8
2018/2/2, 70, 12, 13, 6, 6
2018/2/3, 40, 28, 18, 7, 7
2018/2/4, 79, 34, 22, 5, 6
2018/2/5, 78, 37, 19, 8, 7
2018/2/6, 78, 44, 19, 7, 8
2018/2/7, 92, 30, 16, 6, 7
2018/2/8, 78, 43, 15, 7, 8
2018/2/9, 95, 38, 10, 6, 7
2018/2/10, 85, 28, 13, 6, 6
2018/2/11, 59, 49, 23, 6, 8
2018/2/12, 107, 39, 14, 6, 7
2018/2/13, 86, 25, 15, 6, 7
2018/2/14, 63, 38, 18, 6, 7
2018/2/15, 81, 42, 24, 6, 8
2018/2/16, 103, 38, 18, 7, 8
2018/2/17, 99, 27, 11, 6, 7
2018/2/18, 70, 28, 13, 5, 6
2018/2/19, 55, 34, 14, 5, 7
2018/2/20, 66, 44, 14, 6, 7
2018/2/21, 107, 32, 13, 6, 6
2018/2/22, 70, 31, 8, 6, 6
2018/2/23, 76, 30, 6, 7, 6
2018/2/24, 75, 26, 9, 6, 6
2018/2/25, 75, 34, 13, 9, 6
2018/2/26, 75, 29, 13, 8, 6
2018/2/27, 78, 29, 13, 7, 6
2018/2/28, 73, 70, 21, 7, 8
2018/3/1, 118, 57, 15, 6, 8
2018/3/2, 124, 48, 14, 9, 8
2018/3/3, 114, 66, 23, 10, 9
2018/3/4, 136, 108, 33, 8, 11
2018/3/5, 159, 48, 33, 6, 9
2018/3/6, 96, 37, 32, 6, 10
2018/3/7, 90, 42, 27, 6, 10
2018/3/8, 95, 36, 23, 6, 10
2018/3/9, 85, 37, 16, 6, 9
2018/3/10, 96, 39, 26, 6, 10
2018/3/11, 91, 26, 24, 7, 9
2018/3/12, 61, 39, 26, 7, 8
2018/3/13, 66, 31, 20, 6, 7
2018/3/14, 51, 24, 17, 6, 7
2018/3/15, 57, 29, 25, 6, 8
2018/3/16, 78, 15, 11, 6, 7
2018/3/17, 51, 12, 4, 6, 6
2018/3/18, 31, 20, 8, 7, 7
2018/3/19, 52, 30, 13, 8, 8
2018/3/20, 79, 31, 23, 7, 8
2018/3/21, 73, 41, 24, 7, 8
2018/3/22, 78, 37, 16, 6, 5
2018/3/23, 70, 41, 15, 7, 3
2018/3/24, 71, 43, 23, 7, 5
2018/3/25, 84, 59, 22, 7, 5
2018/3/26, 92, 46, 18, 6, 3
2018/3/27, 83, 64, 19, 6, 3
2018/3/28, 96, 42, 24, 7, 4
2018/3/29, 91, 38, 17, 6, 4
2018/3/30, 90, 26, 19, 7, 4
2018/3/31, 69, 8, 13, 6, 3
2017/7/1, 24, 12, 10, , 
2017/7/2, 28, 13, 6, , 
2017/7/3, 38, 14, 15, , 
2017/7/4, 35, 17, 5, , 
2017/7/5, 45, 17, 8, , 
2017/7/6, 50, 21, 15, , 1
2017/7/7, 53, 24, 10, , 2
2017/7/8, 58, 15, 11, , 1
2017/7/9, 42, 20, 18, , 1
2017/7/10, 46, 20, 15, , 1
2017/7/11, 53, 17, 13, , 1
2017/7/12, 44, 15, 8, , 1
2017/7/13, 41, 17, 9, , 
2017/7/14, 43, 11, 9, , 
2017/7/15, 29, 13, 9, , 
2017/7/16, 41, 17, 13, , 
2017/7/17, 48, 24, 9, , 
2017/7/18, 62, 27, 11, , 2
2017/7/19, 65, 31, 12, , 3
2017/7/20, 70, 34, 14, , 2
2017/7/21, 80, 16, 9, , 2
2017/7/22, 47, 20, 10, , 2
2017/7/23, 53, 18, 11, , 2
2017/7/24, 48, 10, 15, , 2
2017/7/25, 27, 13, 8, , 2
2017/7/26, 31, 15, 11, , 2
2017/7/27, 41, 16, 10, , 3
2017/7/28, 38, 16, 12, , 2
2017/7/29, 43, 20, 7, , 2
2017/7/30, 57, 26, 16, , 3
2017/7/31, 64, 30, 17, , 3
2017/8/1, 72, 32, 15, , 3
2017/8/2, 76, 32, 10, , 3
2017/8/3, 78, 31, 15, , 3
2017/8/4, 75, 24, 10, , 2
2017/8/5, 64, 19, 8, , 2
2017/8/6, 57, 9, 10, , 1
2017/8/7, 22, 11, 9, , 2
2017/8/8, 29, 28, 16, , 3
2017/8/9, 64, 37, 16, , 3
2017/8/10, 84, 31, 9, , 3
2017/8/11, 76, 28, 5, , 2
2017/8/12, 67, 10, 7, , 1
2017/8/13, 27, 11, 3, , 1
2017/8/14, 32, 18, 10, , 2
2017/8/15, 48, 20, 11, , 2
2017/8/16, 55, 27, 12, , 2
2017/8/17, 61, 32, 17, , 3
2017/8/18, 73, 26, 12, , 2
2017/8/19, 67, 7, 9, , 2
2017/8/20, 18, 13, 14, , 2
2017/8/21, 36, 13, 15, , 2
2017/8/22, 32, 16, 12, , 2
2017/8/23, 37, 24, 12, , 2
2017/8/24, 57, 30, 19, , 15
2017/8/25, 70, 30, 9, , 3
2017/8/26, 76, 28, 12, , 3
2017/8/27, 75, 18, 8, , 2
2017/8/28, 67, 15, 6, , 2
2017/8/29, 40, 23, 17, , 3
2017/8/30, 56, 31, 16, , 3
2017/8/31, 66, 31, 11, , 3
2017/9/1, 69, 21, 11, , 2
2017/9/2, 49, 5, 8, , 2
2017/9/3, 14, 12, 11, , 3
2017/9/4, 29, 21, 18, , 4
2017/9/5, 47, 15, 18, , 3
2017/9/6, 55, , , , 
2017/9/11, 69, 17, 9, , 3
2017/9/12, 37, 11, 13, , 2
2017/9/13, 21, 21, 16, , 3
2017/9/14, 46, 10, 12, , 2
2017/9/15, 31, 16, 10, , 3
2017/9/16, 33, 13, 10, , 3
2017/9/17, 35, 18, 12, , 3
2017/9/18, 41, 19, 13, , 2
2017/9/19, 39, 20, 12, , 3
2017/9/20, 52, 6, 8, , 3
2017/9/21, 12, 14, 11, , 3
2017/9/22, 31, 11, 15, , 3
2017/9/23, 31, 14, 14, , 3
2017/9/24, 43, 18, 18, , 3
2017/9/25, 40, , , , 
2017/4/1, 85, 45, 23, , 3
2017/4/2, 94, 44, 14, , 2
2017/4/3, 96, 33, 11, , 2
2017/4/4, 80, 23, 14, , 2
2017/4/5, 59, 12, 11, , 1
2017/4/6, 30, 12, 17, , 2
2017/4/7, 27, 15, 12, , 2
2017/4/8, 50, 21, 12, , 2
2017/4/9, 61, 28, 13, , 2
2017/4/10, 70, 21, 12, , 2
2017/4/11, 51, 18, 11, , 1
2017/4/12, 42, 18, 13, , 2
2017/4/13, 47, 16, 12, , 2
2017/4/14, 41, 19, 9, , 1
2017/4/15, 52, 14, 10, , 1
2017/4/16, 41, 11, 12, , 1
2017/4/17, 27, 14, 16, , 2
2017/4/18, 38, 12, 8, , 1
2017/4/19, 39, 14, 6, , 1
2017/4/20, 41, 23, 16, , 1
2017/4/21, 61, 29, 14, , 2
2017/4/22, 77, 12, 11, , 1
2017/4/23, 38, 19, 14, , 1
2017/4/24, 42, 28, 19, , 2
2017/4/25, 65, 35, 21, , 2
2017/4/26, 74, 32, 22, , 2
2017/4/27, 67, 31, 17, , 3
2017/4/28, 64, 12, 11, , 1
2017/4/29, 42, 17, 10, , 1
2017/4/30, 57, 19, 8, , 1
2017/5/1, 48, 33, 13, , 2
2017/5/2, 69, 41, 9, , 2
2017/5/3, 89, 19, 14, , 1
2017/5/4, 47, 21, 12, , 1
2017/5/5, 56, 22, 11, , 1
2017/5/6, 61, 19, 12, , 1
2017/5/7, 54, 17, 5, , 1
2017/5/8, 49, 17, 11, , 1
2017/5/9, 36, 17, 14, , 2
2017/5/10, 43, 28, 20, , 3
2017/5/11, 65, 27, 14, , 2
2017/5/12, 68, 15, 12, , 2
2017/5/13, 47, 14, 5, , 2
2017/5/14, 51, 20, 10, , 1
2017/5/15, 54, 23, 15, , 
2017/5/16, 63, 20, 10, , 1
2017/5/17, 50, 24, 15, , 
2017/5/18, 60, 33, 14, , 2
2017/5/19, 74, 32, 13, , 1
2017/5/20, 81, 22, 8, , 1
2017/5/21, 62, 26, 11, , 1
2017/5/22, 65, 24, 15, , 1
2017/5/23, 60, 22, 15, , 1
2017/5/24, 53, 16, 7, , 
2017/5/25, 44, 20, 8, , 
2017/5/26, 53, 15, 10, , 
2017/5/27, 44, 13, 10, , 
2017/5/28, 39, 22, 11, , 1
2017/5/29, 54, 26, 18, , 2
2017/5/30, 67, 22, 14, , 2
2017/5/31, 50, 22, 14, , 1
2017/6/1, 52, 20, 12, , 1
2017/6/2, 49, 20, 11, , 1
2017/6/3, 56, 25, 9, , 2
2017/6/4, 65, 19, 13, , 1
2017/6/5, 53, 20, 12, , 1
2017/6/6, 54, 19, 15, , 1
2017/6/7, 50, 15, 11, , 1
2017/6/8, 42, 23, 12, , 1
2017/6/9, 54, 22, 12, , 2
2017/6/10, 58, 11, 9, , 1
2017/6/11, 36, 21, 14, , 1
2017/6/12, 59, 20, 7, , 1
2017/6/13, 55, 17, 13, , 1
2017/6/14, 48, 17, 14, , 1
2017/6/15, 51, 25, 12, , 1
2017/6/16, 62, 10, 11, , 
2017/6/17, 27, 11, 4, , 
2017/6/18, 36, 20, 12, , 1
2017/6/19, 53, 24, 14, , 1
2017/6/20, 66, 24, 16, , 1
2017/6/21, 60, 24, 16, , 1
2017/6/22, 58, 24, 14, , 1
2017/6/23, 62, 23, 12, , 1
2017/6/24, 59, 25, 11, , 1
2017/6/25, 63, 19, 10, , 1
2017/6/26, 54, 24, 13, , 1
2017/6/27, 64, 31, 18, , 2
2017/6/28, 72, 25, 15, , 1
2017/6/29, 62, 17, 10, , 1
2017/6/30, 41, 8, 11, , 
2017/1/2, 153, 66, 26, , 8
2017/1/3, 156, 13, 13, , 3
2017/1/4, 39, 20, 18, , 2
2017/1/5, 45, 16, 8, , 1
2017/1/6, 44, 20, 7, , 2
2017/1/7, 54, 14, 10, , 1
2017/1/8, 39, 27, 9, , 2
2017/1/9, 70, 52, 28, , 6
2017/1/10, 131, 73, 26, , 7
2017/1/11, 128, 54, 22, , 6
2017/1/12, 147, 56, 32, , 7
2017/1/13, 153, 27, 25, , 4
2017/1/14, 82, 49, 25, , 8
2017/1/15, 124, 33, 16, , 4
2017/1/16, 90, 20, 13, , 3
2017/1/17, 66, 24, 13, , 2
2017/1/18, 74, 31, 14, , 3
2017/1/19, 88, 58, 37, , 8
2017/1/20, 147, 82, 45, , 10
2017/1/21, 176, 94, 38, , 11
2017/1/22, 191, 57, 32, , 6
2017/1/23, 145, 53, 20, , 5
2017/1/24, 143, 19, 20, , 3
2017/1/25, 61, 41, 27, , 4
2017/1/26, 93, 71, 33, , 9
2017/1/27, 164, 87, 33, , 10
2017/1/28, 172, 108, 42, , 16
2017/1/29, 188, 108, 56, , 16
2017/1/30, 197, 93, 44, , 10
2017/1/31, 196, 63, 40, , 8
2017/2/1, 156, 48, 31, , 7
2017/2/2, 121, 58, 26, , 8
2017/2/3, 129, 42, 26, , 8
2017/2/4, 113, 47, 23, , 9
2017/2/5, 124, 28, 15, , 6
2017/2/6, 85, 20, 13, , 3
2017/2/7, 62, 34, 14, , 3
2017/2/8, 79, 37, 16, , 3
2017/2/9, 92, 36, 22, , 5
2017/2/10, 92, 36, 25, , 6
2017/2/11, 96, 46, 20, , 6
2017/2/12, 127, 60, 34, , 11
2017/2/13, 146, 68, 30, , 12
2017/2/14, 161, 70, 27, , 14
2017/2/15, 163, 67, 22, , 11
2017/2/16, 158, 65, 22, , 8
2017/2/17, 157, 65, 29, , 10
2017/2/18, 152, 43, 17, , 6
2017/2/19, 121, 42, 21, , 6
2017/2/20, 108, 43, 18, , 6
2017/2/21, 113, 28, 19, , 6
2017/2/22, 77, 25, 18, , 4
2017/2/23, 68, 32, 20, , 3
2017/2/24, 58, 26, 15, , 3
2017/2/25, 39, 36, 21, , 4
2017/2/26, 70, 58, 30, , 5
2017/2/27, 109, 60, 29, , 5
2017/2/28, 108, 26, 25, , 4
2017/3/1, 62, 28, 23, , 5
2017/3/2, 69, 41, 24, , 4
2017/3/3, 69, 47, 25, , 4
2017/3/4, 81, 36, 22, , 4
2017/3/5, 79, 16, 17, , 3
2017/3/6, 51, 29, 19, , 3
2017/3/7, 57, 27, 12, , 2
2017/3/8, 66, 33, 21, , 4
2017/3/9, 79, 29, 13, , 3
2017/3/10, 69, 27, 10, , 2
2017/3/11, 72, 19, 9, , 2
2017/3/12, 58, 29, 12, , 2
2017/3/13, 69, 42, 17, , 3
2017/3/14, 91, 64, 25, , 5
2017/3/15, 133, 48, 20, , 4
2017/3/16, 88, 43, 21, , 3
2017/3/17, 76, 21, 16, , 2
2017/3/18, 55, 20, 16, , 2
2017/3/19, 41, 26, 18, , 2
2017/3/20, 52, 40, 18, , 4
2017/3/21, 94, 38, 11, , 3
2017/3/22, 84, 42, 20, , 4
2017/3/23, 79, 37, 14, , 3
2017/3/24, 84, 23, 9, , 1
2017/3/25, 59, 37, 4, , 1
2017/3/26, 48, 37, 21, , 3
2017/3/27, 74, 53, 28, , 4
2017/3/28, 100, 54, 25, , 4
2017/3/29, 104, 31, 12, , 2
2017/3/30, 66, 39, 17, , 3
2017/3/31, 81, 42, 19, , 3
2020/1/1, , 41, 16, , 5
2018/12/31, , 29, 10, 10, 8
2018/1/5, , 43, 19, 7, 9
2017/9/10, , 28, 20, , 3
2017/1/1, , 57, 15, , 5
