date, pm25, o3, no2, co
2017/10/19, 29, 41, 9, 4
2017/10/20, 45, 26, 4, 3
2017/10/21, 33, 24, 7, 3
2017/10/22, 20, 23, 9, 3
2017/10/23, 19, 21, 11, 3
2017/10/24, 20, 17, 16, 4
2017/10/25, 48, 16, 9, 3
2017/10/26, 34, 19, 8, 3
2017/10/27, 26, 21, 13, 4
2017/10/28, 28, 17, 10, 4
2017/10/29, 30, 18, 10, 3
2017/10/30, 19, 21, 13, 3
2017/10/31, 27, 14, 10, 3
2017/11/1, 28, 10, 13, 5
2017/11/2, 33, 13, 16, 4
2017/11/3, 15, 14, 9, 4
2017/11/4, 7, 15, 9, 4
2017/11/5, 9, 13, 16, 4
2017/11/6, 10, 15, 15, 4
2017/11/7, 26, 14, 12, 5
2017/11/8, 30, 22, 13, 4
2017/11/9, 19, 22, 8, 3
2017/11/10, 13, 17, 12, 5
2017/11/11, 33, 16, 17, 6
2017/11/12, 58, 14, 17, 7
2017/11/13, 60, 6, 10, 5
2017/11/14, 34, 12, 12, 5
2017/11/15, 27, 14, 9, 3
2017/11/16, 15, 9, 9, 4
2017/11/17, 44, 15, 10, 3
2017/11/18, 43, 18, 12, 4
2017/11/19, 33, 10, 16, 4
2017/11/20, 23, 21, 12, 3
2017/11/21, 23, 17, 13, 3
2017/11/22, 15, 12, 16, 4
2017/11/23, 33, 15, 10, 4
2017/11/24, 10, 17, 14, 4
2017/11/25, 21, 12, 19, 6
2017/11/26, 37, 22, 14, 5
2017/11/27, 37, 11, 15, 4
2017/11/28, 13, , 13, 3
2017/11/29, 14, , 15, 5
2017/11/30, 16, , 21, 7
2017/12/1, 36, , 18, 7
2017/12/2, 41, , 15, 6
2017/12/3, 56, , 13, 6
2017/12/4, 52, , 9, 3
2017/12/5, 17, , 14, 4
2017/12/6, 21, , 13, 3
2017/12/7, 19, , 14, 4
2017/12/8, 32, , 8, 3
2017/12/9, 17, , 16, 5
2017/12/10, 49, , 15, 4
2017/12/11, 39, , 17, 4
2017/12/12, 21, , 15, 4
2017/12/13, 42, , 17, 5
2017/12/14, 37, , 20, 5
2017/12/15, 32, , 14, 5
2017/12/16, 47, , 20, 5
2017/12/17, 74, , 13, 5
2017/12/18, 47, , 16, 5
2017/12/19, 16, , 15, 4
2017/12/20, 17, , 16, 5
2017/12/21, 33, , 17, 4
2017/12/22, 31, , 12, 3
2017/12/23, 28, , 10, 2
2017/12/24, 23, , 7, 2
2017/12/25, 29, , 12, 2
2017/12/26, 22, , 19, 3
2017/12/27, 29, , 13, 3
2017/12/28, 39, , 18, 3
2017/12/29, 45, , 14, 3
2017/12/30, 38, , 10, 2
2017/12/31, 32, , 14, 3
2017/7/1, 16, 23, 6, 3
2017/7/2, 21, 31, 9, 3
2017/7/3, 30, 36, 5, 3
2017/7/4, 36, 38, 7, 3
2017/7/5, 26, 37, 10, 3
2017/7/6, 30, 21, 10, 3
2017/7/7, 20, 26, 9, 3
2017/7/8, 21, 31, 7, 3
2017/7/9, 25, 28, 12, 4
2017/7/10, 24, 39, 9, 4
2017/7/11, 28, 31, 9, 3
2017/7/12, 23, 12, 8, 3
2017/7/13, 15, 31, 9, 3
2017/7/14, 19, 34, 7, 3
2017/7/15, 31, 29, 5, 3
2017/7/16, 29, 37, 4, 3
2017/7/17, 25, 24, 11, 4
2017/7/18, 29, 29, 13, 4
2017/7/19, 45, 46, 18, 5
2017/7/20, 47, 29, 10, 4
2017/7/21, 37, 35, 10, 4
2017/7/22, 21, 30, 7, 3
2017/7/23, 25, 31, 6, 3
2017/7/24, 25, 30, 5, 3
2017/7/25, 25, 22, 15, 5
2017/7/26, 27, 21, 16, 4
2017/7/27, 31, 28, 10, 3
2017/7/28, 39, 31, 9, 3
2017/7/29, 33, 30, 10, 4
2017/7/30, 35, 33, 12, 5
2017/7/31, 36, 31, 11, 4
2017/8/1, 41, 20, 10, 3
2017/8/2, 41, 20, 7, 2
2017/8/3, 17, 22, 12, 3
2017/8/4, 19, 24, 12, 4
2017/8/5, 29, 24, 14, 5
2017/8/6, 32, 25, 17, 4
2017/8/7, 32, 26, 10, 3
2017/8/8, 22, 19, 9, 3
2017/8/9, 26, 22, 13, 4
2017/8/10, 14, 17, 15, 4
2017/8/11, 32, 36, 10, 3
2017/8/12, 40, 20, 7, 3
2017/8/13, 27, 24, 12, 4
2017/8/14, 17, 27, 8, 3
2017/8/15, 26, 25, 6, 3
2017/8/16, 23, 19, 11, 4
2017/8/17, 14, 22, 13, 5
2017/8/18, 44, 38, 10, 5
2017/8/19, 49, 27, 7, 4
2017/8/20, 42, 25, 11, 3
2017/8/21, 25, 18, 11, 3
2017/8/22, 25, 18, 12, 4
2017/8/23, 33, 24, 7, 3
2017/8/24, 25, 23, 4, 2
2017/8/25, 21, 19, 5, 3
2017/8/26, 24, 18, 8, 3
2017/8/27, 18, 16, 13, 4
2017/8/28, 14, 30, 16, 6
2017/8/29, 30, 21, 10, 4
2017/8/30, 41, 24, 7, 3
2017/8/31, 65, 29, 6, 3
2017/9/1, 71, 27, 8, 4
2017/9/2, 57, 32, 5, 4
2017/9/3, 51, 27, 6, 4
2017/9/4, 47, 17, 9, 3
2017/9/5, 34, , , 
2017/9/10, 34, 34, 11, 5
2017/9/11, 34, 39, 15, 6
2017/9/12, 51, 41, 9, 4
2017/9/13, 49, 42, 9, 4
2017/9/14, 57, 39, 8, 4
2017/9/15, 55, 37, 4, 3
2017/9/16, 22, 19, 6, 3
2017/9/17, 18, 14, 11, 4
2017/9/18, 23, 31, 5, 3
2017/9/19, 17, 26, 13, 4
2017/9/20, 23, 29, 13, 4
2017/9/21, 20, 28, 5, 4
2017/9/22, 30, 26, 6, 3
2017/9/23, 25, 35, 5, 3
2017/9/24, 34, 6, 4, 4
2017/9/25, 9, 10, 7, 4
2017/9/26, 13, 14, 12, 4
2017/9/27, 16, 17, 13, 4
2017/9/28, 22, 15, 13, 4
2017/9/29, 26, 26, 7, 3
2017/9/30, 21, 28, 4, 2
2017/4/1, 47, 28, 13, 5
2017/4/2, 45, 16, 13, 6
2017/4/3, 44, 24, 17, 5
2017/4/4, 25, 24, 21, 5
2017/4/5, 23, 30, 12, 3
2017/4/6, 20, 36, 20, 5
2017/4/7, 33, 35, 3, 3
2017/4/8, 35, 34, 8, 4
2017/4/9, 52, 30, 6, 3
2017/4/10, 19, 26, 13, 4
2017/4/11, 27, 16, 15, 4
2017/4/12, 42, 23, 9, 4
2017/4/13, 49, 29, 3, 3
2017/4/14, 53, 31, 6, 4
2017/4/15, 28, 32, 5, 3
2017/4/16, 18, 28, 8, 3
2017/4/17, 25, 27, 6, 4
2017/4/18, 27, 22, 8, 4
2017/4/19, 18, 19, 9, 4
2017/4/20, 19, 25, 15, 5
2017/4/21, 25, 34, 17, 7
2017/4/22, 52, 36, 7, 4
2017/4/23, 36, 41, 6, 3
2017/4/24, 25, 31, 8, 4
2017/4/25, 39, 20, 8, 3
2017/4/26, 20, 19, 10, 3
2017/4/27, 18, 29, 15, 4
2017/4/28, 23, 34, 6, 3
2017/4/29, 23, 29, 2, 3
2017/4/30, 20, 31, 10, 3
2017/5/1, 18, 33, 16, 4
2017/5/2, 24, 37, 17, 4
2017/5/3, 24, 27, 20, 4
2017/5/4, 29, 34, 24, 6
2017/5/5, 40, 31, 11, 3
2017/5/6, 27, 32, 5, 2
2017/5/7, 25, 37, 6, 2
2017/5/8, 22, 27, 16, 4
2017/5/9, 31, 26, 19, 4
2017/5/10, 29, 29, 16, 3
2017/5/11, 22, 40, 17, 3
2017/5/12, 31, 41, 16, 4
2017/5/13, 45, 45, 7, 3
2017/5/14, 34, 30, 9, 3
2017/5/15, 34, 37, 9, 3
2017/5/16, 37, 29, 13, 4
2017/5/17, 18, 16, 8, 3
2017/5/18, 18, 23, 11, 3
2017/5/19, 19, 25, 7, 3
2017/5/20, 27, 19, 7, 3
2017/5/21, 21, 26, 12, 3
2017/5/22, 21, 24, 14, 3
2017/5/23, 29, 17, 13, 3
2017/5/24, 23, 38, 10, 3
2017/5/25, 26, 36, 10, 3
2017/5/26, 24, 32, 11, 3
2017/5/27, 29, 30, 8, 3
2017/5/28, 24, 24, 6, 2
2017/5/29, 16, 20, 13, 3
2017/5/30, 23, 28, 17, 3
2017/5/31, 25, 40, 22, 5
2017/6/1, 37, 47, 14, 3
2017/6/2, 34, 39, 10, 4
2017/6/3, 32, 42, 12, 3
2017/6/4, 24, 32, 12, 3
2017/6/5, 33, 42, 10, 2
2017/6/6, 24, 47, 9, 3
2017/6/7, 30, 35, 17, 4
2017/6/8, 36, 48, 11, 3
2017/6/9, 34, 47, 6, 3
2017/6/10, 39, 38, 10, 4
2017/6/11, 25, 25, 22, 5
2017/6/12, 36, 34, 6, 3
2017/6/13, 30, 39, 7, 3
2017/6/14, 17, 29, 13, 3
2017/6/15, 20, 36, 15, 4
2017/6/16, 19, 27, 10, 3
2017/6/17, 18, 17, 7, 3
2017/6/18, 11, 19, 12, 3
2017/6/19, 15, 25, 17, 3
2017/6/20, 20, 41, 11, 3
2017/6/21, 24, 22, 19, 5
2017/6/22, 32, 17, 12, 4
2017/6/23, 25, 21, 6, 2
2017/6/24, 17, 19, 6, 2
2017/6/25, 12, 18, 12, 3
2017/6/26, 16, 33, 10, 3
2017/6/27, 24, 31, 6, 3
2017/6/28, 19, 24, 12, 4
2017/6/29, 23, 24, 15, 4
2017/6/30, 28, 25, 6, 3
2017/1/2, 52, 20, 13, 3
2017/1/3, 38, 21, 13, 4
2017/1/4, 30, 18, 17, 5
2017/1/5, 56, 17, 17, 5
2017/1/6, 53, 17, 15, 4
2017/1/7, 45, 21, 16, 5
2017/1/8, 38, 13, 19, 5
2017/1/9, 60, 16, 15, 5
2017/1/10, 59, 15, 18, 5
2017/1/11, 41, 21, 15, 5
2017/1/12, 42, 16, 20, 5
2017/1/13, 50, 14, 23, 7
2017/1/14, 59, 14, 30, 9
2017/1/15, 75, 8, 31, 10
2017/1/16, 86, 22, 21, 6
2017/1/17, 59, 20, 17, 6
2017/1/18, 54, 10, 17, 20
2017/1/19, 52, 9, 12, 25
2017/1/20, 42, 4, 12, 8
2017/1/21, 36, 8, 11, 7
2017/1/22, 33, 11, 15, 7
2017/1/23, 51, 12, 16, 5
2017/1/24, 46, 14, 13, 3
2017/1/25, 22, 13, 13, 3
2017/1/26, 25, 17, 14, 4
2017/1/27, 39, 21, 12, 3
2017/1/28, 36, 24, 13, 3
2017/1/29, 16, 18, 22, 5
2017/1/30, 39, 20, 16, 4
2017/1/31, 27, 22, 15, 3
2017/2/1, 22, 22, 16, 3
2017/2/2, 22, 21, 17, 3
2017/2/3, 32, 22, 14, 4
2017/2/4, 34, 24, 14, 4
2017/2/5, 36, 17, 20, 4
2017/2/6, 58, 20, 18, 4
2017/2/7, 36, 20, 14, 4
2017/2/8, 31, 23, 13, 3
2017/2/9, 34, 19, 13, 5
2017/2/10, 40, 17, 21, 6
2017/2/11, 40, 28, 13, 4
2017/2/12, 26, 21, 19, 6
2017/2/13, 21, 28, 15, 4
2017/2/14, 21, 25, 20, 5
2017/2/15, 23, 22, 11, 4
2017/2/16, 33, 17, 15, 6
2017/2/17, 49, 20, 17, 6
2017/2/18, 21, 27, 16, 10
2017/2/19, 50, 25, 9, 5
2017/2/20, 46, 21, 12, 5
2017/2/21, 24, 7, 22, 8
2017/2/22, 49, 19, 13, 4
2017/2/23, 22, 22, 10, 4
2017/2/24, 32, 25, 8, 4
2017/2/25, 27, 26, 10, 4
2017/2/26, 30, 31, 14, 5
2017/2/27, 36, 20, 20, 6
2017/2/28, 48, 25, 13, 4
2017/3/1, 28, 23, 17, 5
2017/3/2, 31, 27, 13, 4
2017/3/3, 31, 31, 5, 4
2017/3/4, 40, 27, 7, 5
2017/3/5, 51, 21, 6, 6
2017/3/6, 26, 29, 5, 4
2017/3/7, 20, 26, 11, 3
2017/3/8, 20, 24, 16, 3
2017/3/9, 24, 25, 14, 3
2017/3/10, 23, 25, 13, 3
2017/3/11, 25, 25, 10, 3
2017/3/12, 26, 23, 16, 4
2017/3/13, 32, 22, 23, 5
2017/3/14, 33, 32, 16, 3
2017/3/15, 37, 35, 10, 3
2017/3/16, 55, 23, 17, 5
2017/3/17, 46, 21, 12, 4
2017/3/18, 29, 25, 11, 4
2017/3/19, 35, 21, 24, 6
2017/3/20, 39, 26, 13, 4
2017/3/21, 17, 31, 10, 3
2017/3/22, 20, 26, 8, 3
2017/3/23, 39, 14, 15, 5
2017/3/24, 50, 21, 7, 4
2017/3/25, 35, 16, 10, 5
2017/3/26, 21, 20, 18, 5
2017/3/27, 23, 25, 28, 9
2017/3/28, 49, 29, 22, 6
2017/3/29, 35, 29, 12, 4
2017/3/30, 19, 27, 18, 5
2017/3/31, 25, 34, 27, 10
2018/9/4, , 17, 13, 3
2017/9/9, , 34, 3, 3
2017/1/1, , 16, 13, 4
2020/1/1, , , 16, 4
2018/12/31, , , 15, 4
