date, pm25, pm10, no2, so2, co
2018/1/5, 92, 74, 26, 7, 10
2018/1/6, 164, 26, 24, 2, 8
2018/1/7, 74, 91, 18, 8, 12
2018/1/8, 186, 35, 16, 5, 6
2018/1/9, 76, 42, 21, 7, 7
2018/1/10, 92, 52, 25, 11, 9
2018/1/11, 123, 33, 24, 11, 13
2018/1/12, 82, 62, 41, 9, 14
2018/1/13, 146, 37, 25, 5, 8
2018/1/14, 91, 62, 38, 9, 13
2018/1/15, 129, 97, 37, 5, 10
2018/1/16, 148, 131, 32, 5, 12
2018/1/17, 195, 106, 22, 3, 9
2018/1/18, 180, 194, 32, 7, 14
2018/1/19, 268, 123, 31, 5, 12
2018/1/20, 187, 65, 28, 4, 9
2018/1/21, 127, 56, 24, 6, 10
2018/1/22, 124, 88, 13, 3, 8
2018/1/23, 154, 27, 8, 2, 4
2018/1/24, 77, 11, 10, 1, 4
2018/1/25, 47, 15, 10, 2, 4
2018/1/26, 52, 19, 16, 2, 5
2018/1/27, 66, 24, 15, 2, 6
2018/1/28, 103, 110, 17, 9, 12
2018/1/29, 209, 166, 36, 15, 17
2018/1/30, 307, 187, 52, 10, 16
2018/1/31, 334, 132, 44, 11, 18
2018/2/1, 243, 109, 42, 10, 13
2018/2/2, 193, 47, 10, 3, 6
2018/2/3, 95, 55, 18, 6, 9
2018/2/4, 115, 65, 27, 12, 12
2018/2/5, 137, 44, 18, 5, 9
2018/2/6, 86, 48, 25, 4, 8
2018/2/7, 93, 76, 24, 7, 13
2018/2/8, 153, 77, 23, 6, 11
2018/2/9, 154, 81, 17, 3, 10
2018/2/10, 118, 88, 14, 4, 9
2018/2/11, 100, 82, 8, 5, 9
2018/2/12, 78, 52, 13, 3, 9
2018/2/13, 84, 66, 17, 4, 11
2018/2/14, 121, 52, 8, 2, 9
2018/2/15, 97, 38, 8, 2, 11
2018/2/16, 94, 60, 10, 3, 12
2018/2/17, 127, 30, 9, 2, 8
2018/2/18, 54, 23, 6, 2, 8
2018/2/19, 63, 46, 7, 2, 9
2018/2/20, 118, 43, 8, 1, 8
2018/2/21, 95, 54, 13, 2, 9
2018/2/22, 123, 46, 12, 2, 9
2018/2/23, 105, 45, 14, 3, 10
2018/2/24, 97, 42, 9, 5, 7
2018/2/25, 89, 51, 19, 2, 6
2018/2/26, 109, 46, 15, 2, 5
2018/2/27, 86, 35, 14, 1, 6
2018/2/28, 76, 58, 20, 7, 9
2018/3/1, 121, 41, 18, 2, 5
2018/3/2, 69, 42, 21, 2, 7
2018/3/3, 94, 39, 11, 2, 7
2018/3/4, 89, 35, 9, 1, 5
2018/3/5, 43, 35, 10, 1, 4
2018/3/6, 58, 30, 14, 7, 6
2018/3/7, 62, 51, 13, 4, 8
2018/3/8, 116, 55, 22, 6, 9
2018/3/9, 105, 63, 32, 5, 8
2018/3/10, 145, 68, 36, 6, 8
2018/3/11, 128, 43, 22, 7, 7
2018/3/12, 75, 44, 20, 5, 6
2018/3/13, 74, 40, 22, 4, 7
2018/3/14, 82, 45, 24, 4, 8
2018/3/15, 96, 38, 7, 2, 5
2018/3/16, 61, 40, 14, 3, 5
2018/3/17, 67, 40, 21, 3, 7
2018/3/18, 86, 28, 13, 3, 7
2018/3/19, 76, 40, 16, 4, 9
2018/3/20, 101, 29, 16, 3, 8
2018/3/21, 74, 70, 33, 15, 15
2018/3/22, 155, 78, 33, 7, 10
2018/3/23, 144, 69, 35, 8, 9
2018/3/24, 127, 68, 23, 6, 8
2018/3/25, 132, 58, 19, 5, 7
2018/3/26, 118, 55, 19, 7, 7
2018/3/27, 128, 58, 21, 5, 6
2018/3/28, 119, 51, , 5, 5
2018/3/29, 77, 51, , 5, 7
2018/3/30, 98, 48, , 4, 4
2018/3/31, 82, 64, , 5, 6
2017/10/1, 92, 38, 10, 4, 8
2017/10/2, 74, 33, 6, 3, 4
2017/10/3, 42, 22, 6, 3, 4
2017/10/4, 33, 28, 14, 5, 5
2017/10/5, 51, 66, 17, 8, 9
2017/10/6, 126, 66, 21, 7, 10
2017/10/7, 114, 37, 19, 5, 7
2017/10/8, 74, 31, 12, 3, 7
2017/10/9, 56, 48, 12, 7, 7
2017/10/10, 73, 38, 9, 3, 6
2017/10/11, 63, 22, 11, 3, 3
2017/10/12, 40, 21, 11, 4, 3
2017/10/13, 38, 26, 9, 3, 3
2017/10/14, 44, 15, 6, 2, 3
2017/10/15, 28, 16, 7, 8, 5
2017/10/16, 27, 29, 12, 4, 4
2017/10/17, 44, 32, 14, 5, 5
2017/10/18, 53, 45, 19, 8, 9
2017/10/19, 77, 31, 15, 5, 5
2017/10/20, 60, 54, , 6, 7
2017/10/21, 100, 89, 28, 7, 11
2017/10/22, 160, 55, 28, 12, 10
2017/10/23, 86, 43, 20, 7, 7
2017/10/24, 70, 45, 27, 6, 6
2017/10/25, 80, 51, 41, 5, 7
2017/10/26, 97, 46, 25, 5, 6
2017/10/27, 89, 42, 14, 5, 6
2017/10/28, 79, 66, 15, 5, 10
2017/10/29, 108, 30, 17, 8, 7
2017/10/30, 50, 35, 31, 3, 7
2017/10/31, 59, 42, 31, 5, 7
2017/11/1, 71, 63, 48, 6, 11
2017/11/2, 120, 100, 41, 11, 15
2017/11/3, 154, 24, 10, 3, 5
2017/11/4, 42, 29, 24, 3, 6
2017/11/5, 53, 56, 35, 8, 9
2017/11/6, 102, 106, 53, 12, 11
2017/11/7, 168, 108, 34, 11, 12
2017/11/8, 152, 43, 32, 4, 5
2017/11/9, 61, 57, 26, 7, 7
2017/11/10, 96, 31, 15, 4, 4
2017/11/11, 50, 37, 27, 4, 5
2017/11/12, 57, 48, 33, 4, 7
2017/11/13, 81, 61, 26, 8, 7
2017/11/14, 125, 58, 29, 5, 7
2017/11/15, 91, 38, 32, 3, 7
2017/11/16, 74, 16, 22, 2, 6
2017/11/17, 37, 27, 10, 3, 5
2017/11/18, 47, 41, 18, 6, 8
2017/11/19, 76, 35, 19, 3, 6
2017/11/20, 72, 63, 35, 4, 9
2017/11/21, 134, 64, 24, 4, 8
2017/11/22, 132, 76, 49, 6, 13
2017/11/23, 137, 71, 46, 10, 13
2017/11/24, 126, 71, 42, 9, 10
2017/11/25, 128, 80, 30, 9, 11
2017/11/26, 141, 59, 26, 5, 8
2017/11/27, 92, 79, 35, 9, 10
2017/11/28, 137, 99, 19, 5, 10
2017/11/29, 142, 33, 12, 3, 5
2017/11/30, 48, 58, 17, 5, 8
2017/12/1, 95, 60, 34, 6, 12
2017/12/2, 106, 84, 44, 9, 15
2017/12/3, 151, 112, 27, 8, 13
2017/12/4, 172, 49, 22, 13, 11
2017/12/5, 87, 69, 38, 8, 11
2017/12/6, 134, 113, 51, 11, 14
2017/12/7, 177, 46, 20, 8, 8
2017/12/8, 80, 62, 34, 8, 9
2017/12/9, 116, 83, 36, 11, 10
2017/12/10, 154, 95, 41, 12, 15
2017/12/11, 164, 44, 21, 9, 7
2017/12/12, 75, 34, 19, 4, 5
2017/12/13, 63, 39, 17, 3, 5
2017/12/14, 79, 29, 17, 2, 4
2017/12/15, 64, 85, 19, 6, 11
2017/12/16, 165, 66, 25, 8, 9
2017/12/17, 133, 64, 35, 8, 10
2017/12/18, 129, 62, 29, 13, 11
2017/12/19, 107, 64, 35, 9, 
2017/12/20, 121, 97, 40, 11, 17
2017/12/21, 159, 80, 46, 6, 15
2017/12/22, 156, 81, 30, 6, 13
2017/12/23, 143, 216, 38, 13, 20
2017/12/24, 230, 86, 30, 8, 17
2017/12/25, 145, 72, 40, 9, 14
2017/12/26, 135, 82, 34, 4, 7
2017/12/27, 117, 37, 27, 3, 5
2017/12/28, 62, 51, 34, 3, 6
2017/12/29, 100, 95, 30, 4, 8
2017/12/30, 167, 302, 32, 7, 18
2017/12/31, 292, 87, 32, 5, 9
2017/7/1, 118, , , , 
2017/7/3, 71, 42, 17, 7, 5
2017/7/4, 71, 49, 16, 7, 6
2017/7/5, 95, 43, 14, 5, 5
2017/7/6, 80, 50, 14, 5, 5
2017/7/7, 76, 54, 17, 6, 6
2017/7/8, 87, 44, 14, 7, 5
2017/7/9, 59, 33, 15, 6, 5
2017/7/10, 45, 46, 17, 7, 5
2017/7/11, 88, 58, 22, 6, 7
2017/7/12, 118, 57, 18, 6, 6
2017/7/13, 105, 59, 22, 6, 6
2017/7/14, 124, 58, 16, 6, 6
2017/7/15, 108, 55, 12, 5, 5
2017/7/16, 74, 36, 12, 5, 4
2017/7/17, 42, 64, 30, 9, 9
2017/7/18, 104, 61, 30, 5, 8
2017/7/19, 109, 58, 18, 5, 6
2017/7/20, 95, 59, 17, 5, 6
2017/7/21, 98, 68, 17, 5, 7
2017/7/22, 122, 65, 19, 5, 7
2017/7/23, 130, 72, 19, 8, 10
2017/7/24, 141, 70, 16, 5, 9
2017/7/25, 142, 67, 12, 3, 7
2017/7/26, 132, 70, 14, 4, 7
2017/7/27, 132, 30, 15, 5, 6
2017/7/28, 54, 38, 15, 7, 6
2017/7/29, 52, 36, 12, 4, 5
2017/7/30, 46, 41, 8, 9, 7
2017/7/31, 41, 46, 7, 4, 4
2017/8/1, 59, 43, 7, 4, 5
2017/8/2, 54, 54, 10, 4, 6
2017/8/3, 92, 59, 15, 4, 7
2017/8/4, 120, 69, 26, 5, 11
2017/8/5, 144, 72, 17, 6, 11
2017/8/6, 164, 67, 18, 5, 9
2017/8/7, 143, 31, 19, 9, 9
2017/8/8, 58, 22, 19, 4, 7
2017/8/9, 38, 58, 15, 6, 8
2017/8/10, 102, 78, 25, 6, 9
2017/8/11, 140, 59, 20, 5, 8
2017/8/12, 94, 31, 13, 6, 6
2017/8/13, 52, 34, 12, 5, 7
2017/8/14, 53, 87, 11, 7, 11
2017/8/15, 150, 50, 18, 9, 8
2017/8/16, 87, 55, 21, 6, 7
2017/8/17, 116, 34, 16, 6, 5
2017/8/18, 67, 47, 18, 6, 6
2017/8/19, 87, 32, 18, 5, 6
2017/8/20, 65, 55, 23, 6, 9
2017/8/21, 114, 20, 13, 6, 5
2017/8/22, 32, 18, 8, 4, 4
2017/8/23, 20, 23, 11, 9, 7
2017/8/24, 40, 41, 17, 7, 8
2017/8/25, 73, 28, 11, 6, 6
2017/8/26, 53, 21, 12, 7, 5
2017/8/27, 42, 32, 14, 6, 6
2017/8/28, 57, 31, 10, 8, 7
2017/8/29, 49, 27, 9, 6, 5
2017/8/30, 47, 34, 12, 6, 6
2017/8/31, 65, 40, 11, 7, 6
2017/9/1, 77, 49, 13, 7, 7
2017/9/2, 97, 28, 19, 7, 7
2017/9/3, 53, 24, 13, 6, 6
2017/9/4, 36, 56, 16, 8, 9
2017/9/5, 92, 69, 10, 8, 9
2017/9/6, 136, , , , 
2017/9/11, 58, 59, 12, 7, 8
2017/9/12, 115, 61, 9, 6, 10
2017/9/13, 100, 33, 7, 4, 4
2017/9/14, 58, 34, 5, 3, 4
2017/9/15, 54, 31, 8, 4, 5
2017/9/16, 55, 47, 15, 5, 7
2017/9/17, 90, 93, 25, 6, 9
2017/9/18, 164, 113, 25, 6, 10
2017/9/19, 174, 35, 12, 5, 8
2017/9/20, 70, 33, 16, 3, 7
2017/9/21, 63, 54, 28, 4, 8
2017/9/22, 97, 49, 30, 5, 8
2017/9/23, 85, 21, 22, 3, 7
2017/9/24, 47, 19, 25, 3, 9
2017/9/25, 42, 67, 21, 5, 12
2017/9/26, 122, 50, 11, 8, 10
2017/9/27, 85, 36, 20, 6, 8
2017/9/28, 57, 38, 27, 4, 8
2017/9/29, 62, 28, 21, 3, 6
2017/9/30, 48, 47, 15, 4, 7
2017/4/1, 139, 111, 35, 12, 10
2017/4/2, 161, 66, 19, 7, 6
2017/4/3, 102, 61, 12, 6, 5
2017/4/4, 103, 64, 28, 7, 8
2017/4/5, 117, 115, 35, 7, 11
2017/4/6, 159, 82, 21, 5, 8
2017/4/7, 122, 82, 37, 8, 11
2017/4/8, 137, 48, 11, 5, 6
2017/4/9, 88, 48, 16, 5, 5
2017/4/10, 96, 67, 21, 6, 8
2017/4/11, 128, 68, 27, 9, 8
2017/4/12, 104, 41, 25, 7, 5
2017/4/13, 75, 53, 22, 9, 6
2017/4/14, 109, 59, 31, 10, 8
2017/4/15, 117, 64, 47, 11, 13
2017/4/16, 133, 52, 24, 7, 10
2017/4/17, 115, 60, 25, 11, 7
2017/4/18, 119, 61, 27, 8, 6
2017/4/19, 110, 60, 14, 7, 6
2017/4/20, 122, 65, 16, 10, 6
2017/4/21, 119, 60, 14, 8, 6
2017/4/22, 107, 65, 17, 7, 5
2017/4/23, 119, 61, 16, 7, 5
2017/4/24, 110, 64, 33, 10, 7
2017/4/25, 118, 36, 12, 5, 5
2017/4/26, 81, 48, 21, 10, 7
2017/4/27, 88, 62, 33, 9, 7
2017/4/28, 119, 75, 42, 13, 8
2017/4/29, 130, 67, 23, 13, 7
2017/4/30, 127, 45, 20, 7, 6
2017/5/1, 91, 17, 14, 5, 4
2017/5/2, 57, 19, 14, 4, 3
2017/5/3, 58, 23, 13, 5, 4
2017/5/4, 70, 48, 16, 6, 5
2017/5/5, 92, 98, 23, 7, 7
2017/5/6, 147, 99, 25, 7, 5
2017/5/7, 157, 56, 20, 6, 4
2017/5/8, 98, 49, 18, 5, 6
2017/5/9, 106, 72, 33, 11, 8
2017/5/10, 124, 65, 32, 12, 7
2017/5/11, 134, 32, 18, 5, 5
2017/5/12, 83, 47, 25, 8, 5
2017/5/13, 97, 66, 20, 8, 5
2017/5/14, 119, 43, 27, 8, 5
2017/5/15, 71, 26, 24, 7, 5
2017/5/16, 62, 41, 24, 7, 5
2017/5/17, 82, 33, 17, 6, 5
2017/5/18, 73, 35, 15, 6, 5
2017/5/19, 83, 26, 12, 5, 5
2017/5/20, 73, 21, 12, 5, 4
2017/5/21, 66, 20, 12, 5, 4
2017/5/22, 60, 24, 19, 7, 5
2017/5/23, 78, 18, 11, 5, 4
2017/5/24, 61, 55, 26, 10, 7
2017/5/25, 114, 56, 20, 9, 5
2017/5/26, 105, 46, 20, 8, 4
2017/5/27, 92, 47, 17, 9, 4
2017/5/28, 100, 30, 11, 6, 4
2017/5/29, 72, 31, 12, 6, 5
2017/5/30, 88, 50, 20, 8, 6
2017/5/31, 127, 86, 20, 9, 8
2017/6/1, 164, 52, 14, 7, 5
2017/6/2, 106, 28, 18, 7, 4
2017/6/3, 63, 21, 13, 7, 4
2017/6/4, 56, 17, 15, 7, 5
2017/6/5, 70, 42, 11, 6, 7
2017/6/6, 88, 67, 16, 8, 8
2017/6/7, 112, 87, 28, 7, 10
2017/6/8, 150, 63, 17, 7, 7
2017/6/9, 133, 16, 19, 5, 6
2017/6/10, 52, 14, 9, 5, 5
2017/6/11, 49, 15, 15, 5, 4
2017/6/12, 53, 19, 18, 6, 5
2017/6/13, 64, 30, 8, 5, 4
2017/6/14, 73, 47, 15, 6, 5
2017/6/15, 86, 43, 15, 6, 5
2017/6/16, 84, 42, 20, 7, 6
2017/6/17, 87, 31, 7, 6, 4
2017/6/18, 81, 21, 15, 4, 7
2017/6/19, 64, 59, 20, 5, 11
2017/6/20, 112, 39, 25, 4, 9
2017/6/21, 100, 14, 17, 2, 7
2017/6/22, 48, 54, 22, 4, 7
2017/6/23, 119, 43, 21, 4, 7
2017/6/24, 101, 38, 22, 10, 8
2017/6/25, 106, , , , 
2017/6/29, 100, 39, 20, 5, 7
2017/6/30, 102, 51, 31, 7, 9
2017/1/3, 181, 82, 43, 9, 12
2017/1/4, 154, 41, 24, 4, 8
2017/1/5, 86, 39, 23, 4, 8
2017/1/6, 72, 19, 24, 4, 8
2017/1/7, 57, 79, 23, 6, 15
2017/1/8, 150, 75, 17, 9, 11
2017/1/9, 156, 84, 21, 9, 12
2017/1/10, 164, 44, 19, 9, 7
2017/1/11, 92, 58, 29, 7, 7
2017/1/12, 127, 86, 29, 14, 12
2017/1/13, 163, 34, 15, 6, 7
2017/1/14, 76, 13, 11, 4, 5
2017/1/15, 48, 16, 16, 4, 6
2017/1/16, 71, 61, 29, 6, 10
2017/1/17, 128, 51, 21, 4, 9
2017/1/18, 109, 91, 23, 7, 8
2017/1/19, 160, 59, 12, 7, 7
2017/1/20, 95, 33, 21, 6, 6
2017/1/21, 78, 48, 23, 8, 10
2017/1/22, 112, 28, 14, 5, 7
2017/1/23, 78, 33, 21, 7, 8
2017/1/24, 91, 65, 21, 7, 9
2017/1/25, 140, 66, 19, 6, 7
2017/1/26, 131, 63, 11, 4, 8
2017/1/27, 104, 52, 11, 4, 6
2017/1/28, 104, 81, 13, 5, 9
2017/1/29, 128, 28, 4, 3, 6
2017/1/30, 65, 12, 7, 3, 7
2017/1/31, 51, 68, 7, 4, 7
2017/2/1, 102, 30, 11, 4, 8
2017/2/2, 76, 26, 23, 3, 8
2017/2/3, 72, , , , 
2017/2/5, 182, 73, 15, 5, 11
2017/2/6, 114, 20, 11, 4, 8
2017/2/7, 49, 22, 10, 3, 7
2017/2/8, 68, 75, 11, 8, 11
2017/2/9, 152, 40, 13, 10, 10
2017/2/10, 90, 38, 23, 11, 12
2017/2/11, 102, 64, 35, 14, 14
2017/2/12, 153, 62, 28, 7, 11
2017/2/13, 137, , , , 
2017/2/15, 93, 57, 25, 7, 7
2017/2/16, 108, 59, 11, 7, 6
2017/2/17, 90, 32, 18, 6, 5
2017/2/18, 60, 63, 16, 6, 6
2017/2/19, 120, 62, 13, 7, 6
2017/2/20, 107, 20, 5, 5, 4
2017/2/21, 42, 57, 16, 5, 8
2017/2/22, 121, 81, 16, 9, 10
2017/2/23, 152, 55, 25, 10, 9
2017/2/24, 116, 87, 29, 11, 9
2017/2/25, 150, 108, 25, 12, 9
2017/2/26, 160, 54, 24, 8, 8
2017/2/27, 93, 53, 24, 7, 7
2017/2/28, 100, 61, 20, 9, 7
2017/3/1, 112, 48, 18, 8, 8
2017/3/2, 98, 60, 32, 8, 9
2017/3/3, 125, 78, 39, 9, 9
2017/3/4, 143, 78, 32, 9, 11
2017/3/5, 143, 36, 12, 5, 7
2017/3/6, 74, 47, 23, 8, 8
2017/3/7, 102, 48, 22, 8, 9
2017/3/8, 96, 81, 45, 14, 11
2017/3/9, 149, 82, 34, 10, 8
2017/3/10, 149, 61, 18, 7, 6
2017/3/11, 113, 40, 20, 5, 7
2017/3/12, 74, 37, 11, 4, 6
2017/3/13, 81, 38, 16, 9, 7
2017/3/14, 88, 42, 30, 9, 7
2017/3/15, 96, 35, 25, 6, 5
2017/3/16, 79, 48, 38, 6, 6
2017/3/17, 109, 47, 22, 6, 7
2017/3/18, 91, 50, 25, 6, 8
2017/3/19, 100, 62, 25, 4, 7
2017/3/20, 105, 86, 16, 8, 10
2017/3/21, 135, 24, 29, 4, 6
2017/3/22, 41, 31, 18, 4, 6
2017/3/23, 52, 50, 21, 5, 7
2017/3/24, 73, 90, 23, 9, 9
2017/3/25, 137, 85, 26, 11, 9
2017/3/26, 121, 72, 31, 12, 9
2017/3/27, 110, 56, 21, 9, 7
2017/3/28, 74, 88, 17, 6, 9
2017/3/29, 136, 65, 23, 7, 9
2017/3/30, 100, 43, 11, 7, 6
2017/3/31, 85, 82, 31, 11, 9
2019/9/28, , 40, 8, 5, 6
2018/12/31, , 37, 11, 5, 7
2019/2/10, , 30, 10, 3, 6
2018/12/26, , 26, 7, 3, 4
2018/6/22, , 23, 15, 5, 6
2018/6/23, , 30, 16, 5, 6
2018/6/24, , 41, 10, 5, 7
2017/7/2, , 41, 12, 6, 5
2017/9/10, , 28, 11, 5, 8
2017/6/28, , 46, 30, 4, 9
2017/1/2, , 130, 45, 8, 19
2017/2/4, , 136, 23, 5, 18
2017/2/14, , 65, 20, 7, 5
2020/1/1, , , 26, 3, 6
2019/12/24, , , 23, 3, 8
