date, pm25, o3, no2, so2, co
2017/10/20, 115, , , , 
2017/10/21, 116, , , , 
2017/10/22, 118, , , 14, 
2017/10/23, 137, , , 14, 
2017/10/24, 147, , , 14, 
2017/10/25, 182, , , 14, 
2017/10/26, 195, , , 14, 
2017/10/27, 183, , , , 
2017/10/28, 186, , , , 
2017/10/29, 166, , , 15, 
2017/10/30, 150, , , 14, 
2017/11/13, 148, , , 14, 
2017/11/14, 111, , , 14, 
2017/11/15, 102, , , 16, 
2017/11/16, 87, , , 17, 
2017/11/17, 69, , , 16, 
2017/11/18, 62, , , 14, 
2017/11/19, 62, , , 13, 
2017/11/20, 62, , , 13, 
2017/11/21, 98, , , 13, 
2017/11/22, 96, , , , 
2017/11/23, 86, , , 13, 
2017/11/24, 79, , , 13, 
2017/11/25, 79, , , 13, 
2017/11/26, 129, , , 14, 
2017/11/27, 171, , , 14, 
2017/11/28, 181, , , 14, 
2017/11/29, 193, , , 13, 
2017/11/30, 199, , , 13, 
2017/12/1, 122, , , 13, 
2017/12/2, 143, , , 14, 
2017/12/3, 181, , , 13, 
2017/12/4, 139, , , 13, 
2017/12/5, 106, , , 14, 
2017/12/6, 159, , , 38, 
2017/12/7, 180, , , 36, 
2017/12/8, 199, , , 37, 
2017/12/19, 130, , , 47, 
2017/12/20, 131, , , 46, 
2017/12/21, 151, , , 53, 
2017/12/22, 171, , , 48, 
2017/12/23, 187, , , 40, 
2017/12/24, 160, , , 46, 
2017/12/25, 175, , , 48, 
2017/12/26, 208, , , 37, 
2017/12/27, 171, , , 37, 
2017/12/28, 133, , , 40, 
2017/12/29, 177, , , 38, 
2017/12/30, 101, , , 38, 
2017/12/31, 130, , , 44, 
2017/7/1, 65, 23, 11, 14, 
2017/7/2, 72, 23, 11, 14, 
2017/7/3, 71, 25, 10, 14, 
2017/7/4, 68, 26, 8, 14, 
2017/7/5, 33, 26, 8, 14, 
2017/7/6, 33, 25, 10, 14, 
2017/7/7, 42, 24, 9, 14, 
2017/7/8, 36, 28, 9, 14, 
2017/7/9, 47, 24, 9, 14, 
2017/7/10, 68, 23, 8, 13, 
2017/7/11, 40, 22, 9, 13, 
2017/7/12, 30, 22, 8, 14, 
2017/7/13, 66, 22, 9, 14, 
2017/7/14, 34, 22, 9, 14, 
2017/7/15, 62, 22, 8, 13, 
2017/7/16, 57, 22, 8, 13, 
2017/7/17, 31, 21, 9, 13, 
2017/7/18, 60, 21, 9, 13, 
2017/7/19, 36, 22, 8, 13, 
2017/7/20, 36, 22, 8, 13, 
2017/7/21, 50, 23, 9, 14, 
2017/7/22, 88, 19, 10, 14, 
2017/7/23, 55, 20, 13, 15, 
2017/7/24, 111, 15, 8, 13, 
2017/7/25, 94, , , , 
2017/7/26, 85, , , , 
2017/7/27, 97, , , , 
2017/7/28, 106, , , , 
2017/7/29, 121, , , , 
2017/7/30, 119, , , , 
2017/7/31, 98, , , , 
2017/8/1, 71, , , , 
2017/8/2, 83, , , , 
2017/8/3, 109, , , , 
2017/8/4, 114, , , , 
2017/8/5, 81, , , , 
2017/8/6, 52, 13, 18, 13, 
2017/8/7, 51, 18, 13, 15, 
2017/8/8, 51, 15, 7, 14, 
2017/8/9, 53, , , , 
2017/8/10, 86, 14, 9, 13, 
2017/8/11, 77, 17, 9, 14, 
2017/8/12, 66, 19, 11, 15, 
2017/8/13, 78, 18, 11, 15, 
2017/8/14, 88, 20, 8, 14, 
2017/8/15, 57, 20, 9, 14, 
2017/8/16, 37, 19, 8, 14, 
2017/8/17, 50, 14, 8, 14, 
