date, pm10, o3, no2, so2, co
2019/1/1, 14, 28, 8, , 
2019/1/2, 5, 23, 15, , 
2019/1/3, 11, 17, 13, , 
2019/1/8, 9, 28, 9, , 
2019/1/9, 6, 21, 17, , 
2019/1/10, 12, 21, 16, , 
2019/1/11, 18, 18, 9, , 
2019/1/12, 8, 22, 5, , 
2019/1/13, 4, 29, 9, , 
2019/1/14, 6, 25, 11, , 
2019/1/15, 11, 22, 16, , 
2019/1/16, 16, 24, 17, , 
2019/1/17, 11, 24, 20, , 
2019/1/18, 17, 13, 28, , 
2019/1/19, 27, 13, 17, , 
2019/1/20, 29, 8, 32, , 
2019/1/21, 47, 16, 25, , 
2019/1/22, 44, 17, 25, , 
2019/1/23, 43, 7, 25, , 
2019/1/24, 56, 12, 19, , 
2019/1/25, 46, 23, 10, , 
2019/1/26, 10, 25, 11, , 
2019/1/27, 9, 23, 9, , 
2019/1/28, 5, 23, 20, , 
2019/1/29, 17, 22, 24, , 
2019/1/30, 33, 25, 30, , 
2019/1/31, 33, 12, 31, , 
2019/2/1, 45, 7, 25, , 
2019/2/2, 34, 19, 13, , 
2019/2/3, 23, 19, 28, , 
2019/2/4, 28, 18, 26, , 
2019/2/5, 43, 14, 25, , 
2019/2/6, 44, 12, 25, , 
2019/2/7, 45, 21, 25, , 
2019/2/8, 28, 28, 14, , 
2019/2/9, 10, 32, 8, , 
2019/2/10, 8, 28, 8, , 
2019/2/11, 5, 25, 10, , 
2019/2/12, 13, 21, 25, , 
2019/2/13, 29, 7, 39, , 
2019/2/14, 49, 18, 39, , 
2019/2/15, 41, 14, 31, , 
2019/2/16, 40, 19, 26, , 
2019/2/17, 35, 16, 37, , 
2019/2/18, 43, 23, 31, , 
2019/2/19, 38, 17, 28, , 
2019/2/20, 36, 19, 25, , 
2019/2/21, 38, 21, 17, , 
2019/2/22, 29, 30, 21, , 
2019/2/23, 22, 27, 30, , 
2019/2/24, 23, 12, 40, , 
2019/2/25, 42, 20, 37, , 
2019/2/26, 43, 19, 40, , 
2019/2/27, 45, 35, 20, , 
2019/2/28, 33, 28, 11, , 
2019/3/1, 17, 20, 12, , 
2019/3/2, 29, 30, 6, , 
2019/3/3, 9, 36, 11, , 
2019/3/4, 10, 31, 10, , 
2019/3/5, 6, 28, 22, , 
2019/3/6, 14, 32, 18, , 
2019/3/7, 12, 32, 10, , 
2019/3/8, 7, 30, 7, , 
2019/3/9, 7, 36, 3, , 
2019/3/10, 8, 33, 6, , 
2019/3/11, 6, 32, 13, , 
2019/3/12, 10, 34, 8, , 
2019/3/13, 6, 29, 7, , 
2019/3/14, 6, 31, 8, , 
2019/3/15, 5, 24, 10, , 
2019/3/16, 7, 34, 9, , 
2019/3/17, 8, 32, 10, , 
2019/3/18, 6, 31, 26, , 
2019/3/19, 22, 33, 30, , 
2019/3/20, 30, 33, 41, , 
2019/3/21, 35, 32, 37, , 
2019/3/22, 33, 39, 26, , 
2019/3/23, 33, 30, 14, , 
2019/3/24, 49, 31, 12, , 
2019/3/25, 15, 30, 17, , 
2019/3/26, 13, 34, 23, , 
2019/3/27, 19, 24, 25, , 
2019/3/28, 22, 31, 29, , 
2019/3/29, 20, 39, 26, , 
2019/3/30, 26, 46, 17, , 
2019/3/31, 25, 37, 25, , 
2018/10/1, 10, 23, 10, , 
2018/10/2, 5, 26, 7, , 
2018/10/3, 7, 25, 33, , 
2018/10/4, 19, 24, 31, , 
2018/10/5, 16, 23, 26, , 
2018/10/6, 12, 28, 18, , 
2018/10/7, 13, 20, 25, , 
2018/10/8, 18, 19, 30, , 
2018/10/9, 18, 22, 30, , 
2018/10/10, 18, 31, 42, , 
2018/10/11, 18, 30, 42, , 
2018/10/12, 19, 32, 32, , 
2018/10/13, 17, 30, 27, , 
2018/10/14, 17, 28, 37, , 
2018/10/15, 19, 19, 37, , 
2018/10/16, 26, 17, 39, , 
2018/10/17, 30, 23, 31, , 
2018/10/18, 29, 24, 36, , 
2018/10/19, 32, 19, 24, , 
2018/10/20, 23, 22, 24, , 
2018/10/21, 13, 21, 26, , 
2018/10/22, 17, 21, 13, , 
2018/10/23, 8, 20, 7, , 
2018/10/24, 7, 14, 9, , 
2018/10/25, 6, 18, 15, , 
2018/10/26, 13, 22, 14, , 
2018/10/27, 8, 20, 10, , 
2018/10/28, 4, 9, 21, , 
2018/10/29, 10, 15, 17, , 
2018/10/30, 7, 11, 28, , 
2018/10/31, 10, 9, 20, , 
2018/11/1, 15, 7, 29, , 
2018/11/2, 16, 11, 23, , 
2018/11/3, 13, 10, 12, , 
2018/11/4, 8, 10, 23, , 
2018/11/5, 18, 10, 29, , 
2018/11/6, 18, 5, 27, , 
2018/11/7, 21, 6, 26, , 
2018/11/8, 20, 8, 22, , 
2018/11/9, 18, 9, 14, , 
2018/11/10, 19, 7, 11, , 
2018/11/11, 11, 6, 19, , 
2018/11/12, 13, 15, 19, , 
2018/11/13, 8, 13, 22, , 
2018/11/14, 11, 17, 24, , 
2018/11/15, 11, 9, 29, , 
2018/11/16, 18, 17, 18, , 
2018/11/17, 12, 25, 15, , 
2018/11/18, 10, 21, 23, , 
2018/11/19, 16, 16, 27, , 
2018/11/20, 16, 8, 25, , 
2018/11/21, 16, 7, 22, , 
2018/11/22, 15, 8, 23, , 
2018/11/23, 17, 5, 17, , 
2018/11/24, 10, 14, 14, , 
2018/11/25, 9, 14, 25, , 
2018/11/26, 13, 6, 23, , 
2018/11/27, 20, 11, 21, , 
2018/11/28, 19, 15, 23, , 
2018/11/29, 14, 10, 22, , 
2018/11/30, 18, 13, 18, , 
2018/12/1, 12, 18, 10, , 
2018/12/2, 5, 19, 17, , 
2018/12/3, 4, 25, 17, , 
2018/12/4, 6, 7, 26, , 
2018/12/5, 14, 9, 19, , 
2018/12/6, 7, 17, 13, , 
2018/12/7, 5, 28, 4, , 
2018/12/8, 3, 31, 3, , 
2018/12/9, 2, 27, 9, , 
2018/12/10, 3, 23, 9, , 
2018/12/11, 4, 14, 19, , 
2018/12/12, 10, 13, 24, , 
2018/12/13, 15, 13, 23, , 
2018/12/14, 15, 18, 18, , 
2018/12/15, 12, 16, 15, , 
2018/12/16, 12, 8, 22, , 
2018/12/17, 13, 14, 25, , 
2018/12/18, 14, 13, 23, , 
2018/12/19, 15, 14, 22, , 
2018/12/20, 7, 23, 15, , 
2018/12/21, 5, 26, 5, , 
2018/12/22, 3, 25, 7, , 
2018/12/23, 5, 23, 9, , 
2018/12/24, 3, 12, 8, , 
2018/12/25, 5, 11, 12, , 
