date, pm25, pm10
2018/7/26, 35, 
2018/7/27, 34, 
2018/7/28, 33, 
2018/7/29, 45, 
2018/7/30, 61, 
2018/7/31, 57, 
2018/8/1, 40, 
2018/8/2, 44, 
2018/8/3, 31, 
2018/8/4, 30, 
2018/8/5, 59, 
2018/8/6, 53, 
2018/8/7, 69, 
2018/8/8, 88, 
2018/8/9, 110, 
2018/8/10, 91, 
2018/8/11, 45, 
2018/8/12, 28, 
2018/8/13, 40, 
2018/8/14, 119, 
2018/8/15, 116, 
2018/8/16, 105, 
2018/8/17, 72, 
2018/8/18, 46, 
2018/8/19, 63, 
2018/8/20, 159, 
2018/8/21, 127, 
2018/8/22, 145, 
2018/8/23, 172, 
2018/8/24, 129, 
2018/8/25, 88, 
2018/8/26, 99, 
2018/8/27, 34, 
2018/8/28, 42, 
2018/8/29, 107, 
2018/8/30, 84, 
2018/8/31, 49, 
2018/9/1, 58, 
2018/9/2, 41, 
2018/9/3, 39, 
2018/9/4, 38, 
2018/9/5, 66, 
2018/9/6, 124, 
2018/9/7, 109, 
2018/9/8, 56, 
2018/9/9, 60, 
2018/9/10, 45, 
2018/9/11, 37, 
2018/9/12, 33, 
2018/9/13, 30, 
2018/9/14, 44, 
2018/9/15, 53, 
2018/9/16, 34, 
2018/9/17, 31, 
2018/9/18, 32, 
2018/9/19, 32, 
2018/9/20, 33, 
2018/9/21, 33, 
2018/9/22, 28, 
2018/9/23, 31, 
2018/9/24, 34, 
2018/9/25, 36, 
2018/9/26, 38, 
2018/9/27, 55, 
2018/9/28, 44, 
2018/9/29, 44, 
2018/9/30, 37, 
2018/4/1, 10, 
2018/4/2, 9, 
2018/4/3, 13, 
2018/4/4, 10, 
2018/4/5, 12, 
2018/4/6, 8, 
2018/4/7, 6, 
2018/4/8, 7, 
2018/4/9, 13, 
2018/4/10, 12, 
2018/4/11, 8, 
2018/4/12, 6, 
2018/4/13, 8, 
2018/4/14, 10, 
2018/4/15, 8, 
2018/4/16, 6, 
2018/4/17, 6, 
2018/4/18, 7, 
2018/4/19, 9, 
2018/4/20, 10, 
2018/4/21, 9, 
2018/4/22, 11, 
2018/4/23, 55, 
2018/4/24, 39, 
2018/4/25, 82, 
2018/4/26, 39, 
2018/4/27, 24, 
2018/4/28, 13, 
2018/4/29, 8, 
2018/4/30, 10, 
2018/5/1, 14, 
2018/5/2, 19, 
2018/5/3, 18, 
2018/5/4, 28, 
2018/5/5, 27, 
2018/5/6, 19, 
2018/5/7, 22, 
2018/5/8, 28, 
2018/5/9, 28, 
2018/5/10, 9, 
2018/5/11, 8, 
2018/5/12, 9, 
2018/5/14, 15, 
2018/5/15, 20, 
2018/5/16, 24, 
2018/5/17, 14, 
2018/5/18, 16, 
2018/5/19, 20, 
2018/5/20, 19, 
2018/5/21, 17, 
2018/5/22, 17, 
2018/5/23, 36, 
2018/5/24, 26, 
2018/5/25, 22, 
2018/5/26, 13, 
2018/5/27, 13, 
2018/5/28, 13, 
2018/5/29, 14, 
2018/5/30, 13, 
2018/5/31, 13, 
2018/6/1, 10, 
2018/6/2, 12, 
2018/6/3, 14, 
2018/6/4, 12, 
2018/6/5, 13, 
2018/6/6, 14, 
2018/6/7, 21, 
2018/6/9, 7, 
2018/6/10, 7, 
2018/6/11, 9, 
2018/6/12, 10, 
2018/6/13, 10, 
2018/6/14, 10, 
2018/6/15, 13, 
2018/6/16, 12, 
2018/6/17, 11, 
2018/6/18, 19, 
2018/6/19, 24, 
2018/6/20, 20, 
2018/6/21, 18, 
2018/6/22, 15, 
2018/6/23, 14, 
2018/6/24, 33, 
2018/6/25, 12, 
2018/6/26, 11, 
2018/6/27, 13, 
2018/6/28, 11, 
2018/6/29, 11, 
2018/6/30, 12, 
2018/1/1, 42, 18
2018/1/2, 29, 24
2018/1/3, 47, 27
2018/1/4, 52, 32
2018/1/5, 62, 19
2018/1/6, 28, 22
