date, pm25, pm10
2017/9/14, 82, 15
2017/9/15, 48, 26
2017/9/16, 73, 18
2017/9/17, 52, 17
2017/9/18, 63, 3
2017/9/19, 15, 3
2017/9/20, 6, 6
2017/9/21, 13, 6
2017/9/22, 20, 5
2017/9/23, 21, 8
2017/9/24, 28, 9
2017/9/25, 35, 13
2017/9/26, 37, 11
2017/9/27, 30, 11
2017/9/28, 27, 16
2017/9/29, 34, 11
2017/9/30, 21, 5
2017/4/1, 27, 10
2017/4/2, 22, 8
2017/4/3, 15, 11
2017/4/4, 29, 15
2017/4/5, 27, 9
2017/4/6, 16, 5
2017/4/7, 12, 9
2017/4/8, 16, 5
2017/4/9, 11, 8
2017/4/10, 23, 8
2017/4/11, 20, 6
2017/4/12, 15, 4
2017/4/13, 11, 6
2017/4/14, 17, 4
2017/4/15, 14, 9
2017/4/16, 30, 5
2017/4/17, 16, 8
2017/4/18, 9, 8
2017/4/19, 20, 8
2017/4/20, 27, 5
2017/4/21, 19, 9
2017/4/22, 23, 7
2017/4/23, 21, 5
2017/4/24, 13, 4
2017/4/25, 11, 3
2017/4/26, 10, 4
2017/4/27, 11, 6
2017/4/28, 18, 6
2017/4/29, 23, 6
2017/4/30, 13, 9
2017/5/1, 17, 5
2017/5/2, 12, 11
2017/5/3, 28, 15
2017/5/4, 18, 13
2017/5/5, 14, 7
2017/5/6, 19, 4
2017/5/7, 12, 9
2017/5/8, 18, 8
2017/5/9, 19, 10
2017/5/10, 17, 17
2017/5/11, 20, 9
2017/5/12, 20, 5
2017/5/13, 8, 3
2017/5/14, 8, 9
2017/5/15, 10, 8
2017/5/16, 12, 7
2017/5/17, 8, 28
2017/5/18, 17, 11
2017/5/19, 17, 10
2017/5/20, 21, 11
2017/5/21, 21, 14
2017/5/22, 22, 16
2017/5/23, 26, 21
2017/5/24, 15, 7
2017/5/25, 8, 6
2017/5/26, 10, 13
2017/5/27, 23, 13
2017/5/28, 25, 13
2017/5/29, 19, 18
2017/5/30, 21, 32
2017/5/31, 24, 11
2017/6/1, 23, 8
2017/6/2, 10, 12
2017/6/3, 18, 11
2017/6/4, 14, 6
2017/6/5, 16, 12
2017/6/6, 19, 22
2017/6/7, 24, 19
2017/6/8, 25, 6
2017/6/9, 9, 9
2017/6/10, 15, 9
2017/6/11, 12, 10
2017/6/12, 10, 9
2017/6/13, 17, 11
2017/6/14, 14, 11
2017/6/15, 21, 5
2017/6/16, 9, 6
2017/6/17, 17, 10
2017/6/18, 27, 10
2017/6/19, 15, 14
2017/6/20, 21, 16
2017/6/21, 13, 8
2017/6/22, 17, 10
2017/6/23, 22, 11
2017/6/24, 26, 10
2017/6/25, 22, 17
2017/6/26, 26, 12
2017/6/27, 20, 14
2017/6/28, 27, 10
2017/6/29, 12, 13
2017/6/30, 23, 16
2017/1/2, 13, 4
2017/1/3, 14, 15
2017/1/4, 52, 19
2017/1/5, 64, 23
2017/1/6, 74, 13
2017/1/7, 45, 15
2017/1/8, 53, 11
2017/1/9, 48, 6
2017/1/10, 25, 6
2017/1/11, 24, 12
2017/1/12, 40, 18
2017/1/13, 60, 22
2017/1/14, 72, 8
2017/1/15, 35, 11
2017/1/16, 46, 19
2017/1/17, 67, 30
2017/1/18, 89, 25
2017/1/19, 74, 18
2017/1/20, 55, 7
2017/1/21, 24, 9
2017/1/22, 31, 5
2017/1/23, 12, 12
2017/1/24, 24, 24
2017/1/25, 63, 15
2017/1/26, 48, 20
2017/1/27, 56, 14
2017/1/28, 39, 24
2017/1/29, 70, 13
2017/1/30, 34, 15
2017/1/31, 31, 5
2017/2/1, 12, 9
2017/2/2, 21, 7
2017/2/3, 11, 11
2017/2/4, 23, 11
2017/2/5, 36, 10
2017/2/6, 15, 6
2017/2/7, 23, 9
2017/2/8, 27, 9
2017/2/9, 28, 3
2017/2/10, 5, 3
2017/2/11, 8, 12
2017/2/12, 33, 27
2017/2/13, 62, 28
2017/2/14, 56, 34
2017/2/15, 77, 33
2017/2/16, 86, 5
2017/2/17, 14, 4
2017/2/18, 9, 6
2017/2/19, 17, 6
2017/2/20, 16, 8
2017/2/21, 26, 8
2017/2/22, 23, 11
2017/2/23, 18, 31
2017/2/24, 35, 17
2017/2/25, 20, 8
2017/2/26, 16, 6
2017/2/27, 17, 9
2017/2/28, 22, 4
2017/3/1, 9, 8
2017/3/2, 20, 9
2017/3/3, 24, 9
2017/3/4, 25, 6
2017/3/5, 17, 7
2017/3/6, 22, 6
2017/3/7, 12, 7
2017/3/8, 15, 8
