date, pm25, pm10
2017/6/2, 112, 55
2017/6/3, 131, 31
2017/6/4, 84, 13
2017/6/5, 36, 17
2017/6/6, 43, 28
2017/6/7, 74, 23
2017/6/8, 52, 39
2017/6/9, 103, 34
2017/6/10, 88, 6
2017/6/11, 15, 15
2017/6/12, 36, 19
2017/6/13, 59, 8
2017/6/14, 20, 20
2017/6/15, 42, 16
2017/6/16, 42, 23
2017/6/17, 64, 29
2017/6/18, 59, 18
2017/6/19, 38, 10
2017/6/20, 17, 20
2017/6/21, 47, 15
2017/6/22, 41, 9
2017/6/23, 18, 13
2017/6/24, 32, 8
2017/6/25, 25, 33
2017/6/26, 91, 40
2017/6/27, 101, 29
2017/6/28, 86, 14
2017/6/29, 35, 27
2017/6/30, 61, 39
2017/1/2, 5, 4
2017/1/3, 6, 3
2017/1/4, 5, 5
2017/1/5, 7, 3
2017/1/6, 6, 9
2017/1/7, 12, 10
2017/1/8, 13, 10
2017/1/9, 12, 9
2017/1/10, 9, 7
2017/1/11, 7, 12
2017/1/12, 11, 10
2017/1/13, 9, 7
2017/1/14, 10, 7
2017/1/15, 11, 6
2017/1/16, 8, 8
2017/1/17, 12, 5
2017/1/18, 6, 10
2017/1/19, 9, 4
2017/1/20, 8, 2
2017/1/21, 6, 4
2017/1/22, 7, 6
2017/1/23, 13, 4
2017/1/24, 5, 9
2017/1/25, 9, 4
2017/1/26, 5, 5
2017/1/27, 7, 5
2017/1/28, 8, 9
2017/1/29, 9, 8
2017/1/30, 13, 6
2017/1/31, 6, 8
2017/2/1, 6, 6
2017/2/2, 10, 9
2017/2/3, 9, 9
2017/2/4, 10, 6
2017/2/5, 11, 6
2017/2/6, 7, 7
2017/2/7, 6, 11
2017/2/8, 9, 10
2017/2/9, 15, 11
2017/2/10, 13, 6
2017/2/11, 10, 5
2017/2/12, 5, 4
2017/2/13, 8, 16
2017/2/14, 12, 12
2017/2/15, 15, 14
2017/2/16, 16, 9
2017/2/17, 9, 5
2017/2/18, 6, 3
2017/2/19, 8, 4
2017/2/20, 10, 6
2017/2/21, 10, 9
2017/2/22, 13, 9
2017/2/23, 12, 5
2017/2/24, 6, 8
2017/2/25, 9, 9
2017/2/26, 8, 10
2017/2/27, 9, 10
2017/2/28, 11, 9
2017/3/1, 11, 11
2017/3/2, 14, 8
2017/3/3, 13, 12
2017/3/4, 11, 9
2017/3/5, 12, 5
2017/3/6, 8, 6
2017/3/7, 6, 9
2017/3/8, 7, 12
2017/3/9, 9, 9
2017/3/10, 9, 4
2017/3/11, 8, 
2017/3/13, 12, 6
2017/3/14, 10, 6
2017/3/15, 10, 1
2017/3/16, 5, 9
2017/3/17, 8, 13
2017/3/18, 8, 14
2017/3/19, 12, 8
2017/3/20, 13, 7
2017/3/21, 10, 3
2017/3/22, 5, 2
2017/3/23, 5, 6
2017/3/24, 13, 9
2017/3/25, 18, 4
2017/3/26, 12, 10
2017/3/27, 13, 15
2017/3/28, 11, 12
2017/3/29, 12, 5
2017/3/30, 6, 6
2017/3/31, 7, 5
