date, pm25, o3, so2, co
2017/8/29, 36, 6, , 
2017/8/30, 40, 6, , 
2017/8/31, 33, 10, , 
2017/9/1, 29, 13, , 
2017/9/2, 24, 14, , 
2017/9/3, 32, 13, , 
2017/9/4, 30, , , 
2017/9/9, 37, 16, , 
2017/9/10, 39, , , 
2017/9/13, 51, 10, , 
2017/9/14, 41, 12, , 
2017/9/15, 41, 9, , 
2017/9/16, 35, 15, , 
2017/9/17, 40, 17, , 
2017/9/18, 55, 14, , 
2017/9/19, 60, 13, , 
2017/9/20, 44, 14, , 
2017/9/21, 40, 16, , 
2017/9/22, 39, 18, , 
2017/9/23, 45, 15, , 
2017/9/24, 40, 14, , 
2017/9/25, 51, 17, , 
2017/9/26, 52, 19, , 
2017/9/27, 64, 19, , 
2017/9/29, 78, 14, , 
2017/9/30, 54, 17, , 
2017/4/1, 33, 22, , 
2017/4/2, 40, 13, , 
2017/4/3, 36, 16, , 
2017/4/4, 31, 10, , 
2017/4/5, 52, 19, , 
2017/4/6, 29, 20, , 
2017/4/7, 28, 5, , 
2017/4/8, 33, 25, , 
2017/4/9, 54, 24, , 
2017/4/10, 52, 25, , 
2017/4/11, 67, 22, , 
2017/4/12, 61, 20, , 
2017/4/13, 40, 19, , 
2017/4/14, 27, 17, , 
2017/4/15, 36, 21, , 
2017/4/16, 42, 18, , 
2017/4/17, 46, 21, , 
2017/4/18, 52, 17, , 
2017/4/19, 41, 17, , 
2017/4/20, 31, 18, , 
2017/4/21, 44, 18, , 
2017/4/22, 45, 14, , 
2017/4/23, 40, 13, , 
2017/4/24, 21, 17, , 
2017/4/25, 26, 22, , 
2017/4/26, 31, 14, , 
2017/4/27, 50, 10, , 
2017/4/28, 55, 10, , 
2017/4/29, 48, 11, , 
2017/4/30, 37, 12, , 
2017/5/1, 36, 23, , 
2017/5/2, 34, 23, , 
2017/5/3, 46, 18, , 
2017/5/4, 29, 19, , 
2017/5/5, 23, 21, , 
2017/5/6, 26, 23, , 
2017/5/7, 39, 26, , 
2017/5/8, 53, 26, , 
2017/5/9, 55, 24, , 
2017/5/10, 54, 20, , 
2017/5/11, 48, 17, , 
2017/5/12, 36, 19, , 
2017/5/13, 32, 18, , 
2017/5/14, 32, 24, , 
2017/5/15, 49, 20, , 
2017/5/16, 40, 13, , 
2017/5/17, 42, 13, , 
2017/5/18, 46, 14, , 
2017/5/19, 46, 10, , 
2017/5/20, 62, 12, , 
2017/5/21, 49, 10, , 
2017/5/22, 48, 8, , 
2017/5/23, 55, 15, , 
2017/5/24, 38, 17, , 
2017/5/25, 26, 20, , 
2017/5/26, 29, 19, , 
2017/5/27, 28, 8, , 
2017/5/28, 63, 7, , 
2017/5/29, 84, 13, , 
2017/5/30, 76, 14, , 
2017/5/31, 66, 9, , 
2017/6/1, 65, 11, , 
2017/6/2, 40, 10, , 
2017/6/3, 31, 9, , 
2017/6/4, 28, 8, , 
2017/6/5, 28, 10, , 
2017/6/6, 20, 14, , 
2017/6/7, 20, 17, , 
2017/6/8, 26, 21, , 
2017/6/9, 34, 16, , 
2017/6/10, 33, 10, , 
2017/6/11, 24, 10, , 
2017/6/12, 24, 10, , 
2017/6/13, 27, 8, , 
2017/6/14, 24, 9, , 
2017/6/15, 25, 19, , 
2017/6/16, 22, 11, , 
2017/6/17, 32, 8, , 
2017/6/18, 26, 6, , 
2017/6/19, 31, 6, , 
2017/6/20, 19, 6, , 
2017/6/21, 38, 8, , 
2017/6/22, 47, 8, , 
2017/6/23, 48, 6, , 
2017/6/24, 30, 8, , 
2017/6/25, 30, 15, , 
2017/6/26, 34, 14, , 
2017/6/27, 37, 11, , 
2017/6/28, 33, 10, , 
2017/6/29, 27, 7, , 
2017/6/30, 28, 7, , 
2017/1/2, 26, 11, , 
2017/1/3, 29, 10, , 
2017/1/4, 31, 3, , 
2017/1/5, 33, 10, , 
2017/1/6, 79, 14, , 
2017/1/7, 154, 15, , 
2017/1/8, 30, 14, , 
2017/1/9, 42, 15, , 
2017/1/10, 34, 15, , 
2017/1/11, 32, 16, , 
2017/1/12, 47, 15, , 
2017/1/13, 50, 16, , 
2017/1/14, 53, 12, , 
2017/1/15, 51, 12, , 
2017/1/16, 26, 13, , 
2017/1/17, 35, 11, , 
2017/1/18, 28, 9, , 
2017/1/19, 20, 10, , 
2017/1/20, 26, 13, , 
2017/1/21, 23, 16, , 
2017/1/22, 32, 14, , 
2017/1/23, 25, 14, , 
2017/1/24, 35, 16, , 
2017/1/25, 42, 14, , 
2017/1/26, 30, 14, , 
2017/1/27, 22, 13, , 
2017/1/28, 23, 18, , 
2017/1/29, 26, 17, , 
2017/1/30, 34, 20, , 
2017/1/31, 51, 15, , 
2017/2/1, 39, 15, , 
2017/2/2, 29, 16, , 
2017/2/3, 34, 15, , 
2017/2/4, 48, 16, , 
2017/2/5, 49, 16, , 
2017/2/6, 50, 16, , 
2017/2/7, 55, 13, , 
2017/2/8, 45, 17, , 
2017/2/9, 38, 17, , 
2017/2/10, 48, 18, , 
2017/2/11, 62, 14, , 
2017/2/12, 33, 20, , 
2017/2/13, 53, 18, , 
2017/2/14, 65, 16, , 
2017/2/15, 37, 19, , 
2017/2/16, 46, 19, , 
2017/2/17, 74, 18, , 
2017/2/18, 64, 18, , 
2017/2/19, 29, 18, , 
2017/2/20, 44, 19, , 
2017/2/21, 45, 16, , 
2017/2/22, 26, 17, , 
2017/2/23, 29, 17, , 
2017/2/24, 46, 20, , 
2017/2/25, 38, 20, , 
2017/2/26, 34, 18, , 
2017/2/27, 46, 14, , 
2017/2/28, 56, 10, , 
2017/3/1, 42, 19, , 
2017/3/2, 39, 21, , 
2017/3/3, 45, 21, , 
2017/3/4, 50, 20, , 
2017/3/5, 35, 20, , 
2017/3/6, 50, 18, , 
2017/3/7, 40, 15, , 
2017/3/8, 36, 22, , 
2017/3/9, 58, 20, , 
2017/3/10, 36, 21, , 
2017/3/11, 43, 18, , 
2017/3/12, 71, 11, , 
2017/3/13, 21, 14, , 
2017/3/14, 25, 20, , 
2017/3/15, 49, 22, , 
2017/3/16, 64, 26, , 
2017/3/17, 77, 20, , 
2017/3/18, 51, 21, , 
2017/3/19, 32, 20, , 
2017/3/20, 40, 18, , 
2017/3/21, 48, 23, , 
2017/3/22, 64, 19, , 
2017/3/23, 51, 19, , 
2017/3/24, 35, 18, , 
2017/3/25, 35, 17, , 
2017/3/26, 41, 17, , 
2017/3/27, 51, 13, , 
2017/3/28, 46, 15, , 
2017/3/29, 37, 17, , 
2017/3/30, 35, 20, , 
2017/3/31, 33, 22, , 
2020/1/1, , 18, , 
2019/8/31, , 7, , 
2019/9/1, , 7, , 
2019/9/2, , 9, , 
2019/9/3, , 12, , 
2019/9/4, , 20, , 
2019/6/11, , 14, , 
2018/12/31, , 11, , 
2018/10/15, , 10, , 
2018/4/28, , 24, , 
2018/1/27, , 11, , 
2018/1/28, , 12, , 
2018/2/17, , 10, , 
2017/10/8, , 7, , 
2017/9/8, , 15, , 
2017/9/12, , 8, , 
2017/9/28, , 19, , 
2017/1/1, , 11, , 
