date, pm25, pm10, o3, no2, co
2018/2/15, 104, 55, 10, 33, 
2018/2/16, 149, 56, 10, 28, 
2018/2/17, 152, 37, 22, 15, 
2018/2/18, 104, 16, 24, 27, 
2018/2/19, 57, 26, 22, 32, 
2018/2/20, 76, 31, 16, 30, 
2018/2/21, 87, 12, 21, 14, 
2018/2/22, 46, 14, 20, 22, 
2018/2/23, 55, 21, 19, 20, 
2018/2/24, 70, 19, 30, 11, 
2018/2/25, 61, 15, 30, 13, 
2018/2/26, 50, 22, 28, 26, 
2018/2/27, 70, 42, 27, 28, 
2018/2/28, 117, 51, 21, 21, 
2018/3/1, 144, 62, 19, 34, 
2018/3/2, 161, 53, 13, 28, 
2018/3/3, 151, 33, 11, 31, 
2018/3/4, 85, 45, 6, 27, 
2018/3/5, 117, 50, 12, 31, 
2018/3/6, 134, 35, 13, 27, 
2018/3/7, 97, 25, 25, 32, 
2018/3/8, 74, 36, 28, 31, 
2018/3/9, 91, 36, 10, 26, 
2018/3/10, 93, 21, 24, 15, 
2018/3/11, 65, 17, 18, 26, 
2018/3/12, 55, 34, 24, 37, 
2018/3/13, 91, 37, 27, 25, 
2018/3/14, 93, 26, 28, 20, 
2018/3/15, 74, 10, 32, 27, 
2018/3/16, 34, 17, 23, 16, 
2018/3/17, 57, 5, 24, 8, 
2018/3/18, 21, 7, 29, 20, 
2018/3/19, 30, 21, 24, 21, 
2018/3/20, 68, 22, 32, 18, 
2018/3/21, 72, 19, 32, 27, 
2018/3/22, 57, 30, 33, 26, 
2018/3/23, 78, 19, 33, 17, 
2018/3/24, 61, 21, 37, 17, 
2018/3/25, 65, 39, 38, 30, 
2018/3/26, 107, 37, 39, 26, 
2018/3/27, 99, 35, 38, , 
2018/3/28, 95, 42, 26, 18, 
2018/3/29, 117, 30, 26, 14, 
2018/3/30, 76, 10, 30, 13, 
2018/3/31, 30, 12, 36, 8, 
2017/7/1, 29, 12, 45, 7, 
2017/7/2, 38, 11, 50, 11, 
2017/7/3, 34, 12, 48, 6, 
2017/7/4, 38, 15, 67, 14, 
2017/7/5, 38, 22, 83, 19, 
2017/7/6, 55, 24, 83, 17, 
2017/7/7, 55, 28, 92, 18, 
2017/7/8, 70, 13, 62, 8, 
2017/7/9, 34, 19, 56, 7, 
2017/7/10, 50, 20, 48, 8, 
2017/7/11, 57, 19, 55, 11, 
2017/7/12, 53, 30, 60, 12, 
2017/7/13, 76, 10, 45, 11, 
2017/7/14, 25, 12, 45, 11, 
2017/7/15, 46, 10, 43, 15, 
2017/7/16, 25, 13, 57, 17, 
2017/7/17, 38, 23, 72, 22, 
2017/7/18, 42, 26, 56, 20, 
2017/7/19, 61, 29, 68, 25, 
2017/7/20, 61, 38, 74, 22, 
2017/7/21, 78, 25, 55, 16, 
2017/7/22, 63, 25, 50, 12, 
2017/7/23, 55, 13, 38, 8, 
2017/7/24, 38, 16, 47, 11, 
2017/7/25, 55, 12, 41, 14, 
2017/7/26, 30, 16, 51, 17, 
2017/7/27, 55, 24, 76, 14, 
2017/7/28, 61, 22, 63, 11, 
2017/7/29, 59, 9, 54, 5, 
2017/7/30, 38, 20, 57, 13, 
2017/7/31, 50, 29, 79, 11, 
2017/8/1, 63, 37, 80, 17, 
2017/8/2, 70, 36, 84, 17, 
2017/8/3, 70, 40, 82, 21, 
2017/8/4, 63, 38, 76, 23, 
2017/8/5, 63, 27, 50, 14, 
2017/8/6, 61, 10, 45, 8, 
2017/8/7, 25, 17, 56, 7, 
2017/8/8, 34, 22, 51, 10, 
2017/8/9, 42, 29, 36, 14, 
2017/8/10, 55, 15, 42, 11, 
2017/8/11, 25, 11, 49, 9, 
2017/8/12, 34, 14, 50, 12, 
2017/8/13, 38, 10, 45, 10, 
2017/8/14, 25, 10, 54, 9, 
2017/8/15, 34, 19, 57, 12, 
2017/8/16, 42, 25, 63, 15, 
2017/8/17, 57, 22, 63, 17, 
2017/8/18, 53, 23, 57, 9, 
2017/8/19, 50, 8, 44, 9, 
2017/8/20, 25, 13, 42, 18, 
2017/8/21, 38, 18, 48, 9, 
2017/8/22, 38, 21, 59, 11, 
2017/8/23, 42, 22, 73, 14, 
2017/8/24, 50, 26, 68, 18, 
2017/8/25, 61, 30, 70, 20, 
2017/8/26, 61, 26, 75, 21, 
2017/8/27, 57, 40, 49, 16, 
2017/8/28, 72, 19, 47, 12, 
2017/8/29, 38, 28, 63, 15, 
2017/8/30, 55, 26, 44, 23, 
2017/8/31, 212, 19, 41, 12, 
2017/9/1, 57, 11, 32, 12, 
2017/9/2, 42, 5, 39, 20, 
2017/9/3, 21, 5, 39, 20, 
2017/9/4, 21, , , , 
2017/4/1, 72, 30, 44, 7, 
2017/4/2, 73, 28, 42, 30, 
2017/4/3, 65, 28, 50, 24, 
2017/4/4, 71, 12, 43, 15, 
2017/4/5, 50, 29, 37, 15, 
2017/4/6, 83, 17, 37, 28, 
2017/4/7, 47, 24, 48, 39, 
2017/4/8, 62, 25, 52, 21, 
2017/4/9, 64, 25, 58, 23, 
2017/4/10, 63, 25, 50, 12, 
2017/4/11, 64, 19, 46, 16, 
2017/4/12, 42, 22, 51, 17, 
2017/4/13, 64, 31, 58, 36, 
2017/4/14, 75, 27, 46, 9, 
2017/4/15, 68, 27, 44, 8, 
2017/4/16, 68, 7, 41, 6, 
2017/4/17, 21, 8, 36, 11, 
2017/4/18, 33, 9, 38, 11, 
2017/4/19, 37, 6, 27, 18, 
2017/4/20, 21, 16, 45, 21, 
2017/4/21, 53, 22, 53, 20, 
2017/4/22, 64, 21, 51, 13, 
2017/4/23, 59, 20, 44, 11, 
2017/4/24, 50, 24, 44, 7, 
2017/4/25, 62, 16, 32, 12, 
2017/4/26, 55, 15, 29, 14, 
2017/4/27, 46, 8, 36, 17, 
2017/4/28, 30, 11, 46, 20, 
2017/4/29, 41, 15, 51, 16, 
2017/4/30, 49, 19, 42, 14, 
2017/5/1, 60, 10, 40, 10, 
2017/5/2, 42, 10, 38, 11, 
2017/5/3, 38, 19, 38, 14, 
2017/5/4, 61, 11, 47, 18, 
2017/5/5, 53, 27, 38, 12, 
2017/5/6, 78, 28, 37, 11, 
2017/5/7, 80, 5, 34, 7, 
2017/5/8, 5, 7, 41, 14, 
2017/5/9, 16, 10, 41, 7, 
2017/5/10, 29, 13, 39, 13, 
2017/5/11, 41, 22, 39, 14, 
2017/5/12, 54, 15, 44, 8, 
2017/5/13, 42, 18, 42, 8, 
2017/5/14, 49, 9, 45, 14, 
2017/5/15, 34, 10, 48, 14, 
2017/5/16, 30, 19, 63, 19, 
2017/5/17, 45, 18, 53, 21, 
2017/5/18, 49, 18, 41, 14, 
2017/5/19, 54, 18, 38, 11, 
2017/5/20, 56, 11, 47, 13, 
2017/5/21, 42, 18, 51, 19, 
2017/5/22, 54, 24, 68, 15, 
2017/5/23, 62, 35, 74, 15, 
2017/5/24, 91, 14, 50, 5, 
2017/5/25, 51, 17, 48, 10, 
2017/5/26, 38, 18, 53, 18, 
2017/5/27, 41, 18, 51, 14, 
2017/5/28, 52, 19, 57, 17, 
2017/5/29, 46, 24, 81, 11, 
2017/5/30, 58, 26, 77, 12, 
2017/5/31, 57, 27, 63, 17, 
2017/6/1, 60, 26, 39, 19, 
2017/6/2, 62, 30, 60, 16, 
2017/6/3, 71, 17, 43, 4, 
2017/6/4, 47, 19, 41, 6, 
2017/6/5, 52, 17, 36, 10, 
2017/6/6, 53, 14, 45, 11, 
2017/6/7, 46, 9, 45, 10, 
2017/6/8, 30, 18, 60, 23, 
2017/6/9, 37, 40, 82, 23, 
2017/6/10, 90, 22, 59, 12, 
2017/6/11, 66, 20, 74, 14, 
2017/6/12, 53, 22, 79, 9, 
2017/6/13, 56, 22, 66, 11, 
2017/6/14, 60, 11, 47, 2, 
2017/6/15, 53, 32, 91, 9, 
2017/6/16, 91, 18, 70, 5, 
2017/6/17, 54, 12, 46, 6, 
2017/6/18, 38, 14, 62, 20, 
2017/6/19, 41, 23, 87, 24, 
2017/6/20, 54, 22, 81, 15, 
2017/6/21, 55, 25, 93, 11, 
2017/6/22, 67, 26, 80, 7, 
2017/6/23, 68, 27, 85, 11, 
2017/6/24, 71, 18, 60, 8, 
2017/6/25, 53, 16, 49, 10, 
2017/6/26, 46, 17, 50, 14, 
2017/6/27, 42, 14, 40, 8, 
2017/6/28, 45, 11, 37, 6, 
2017/6/29, 25, 10, 38, 8, 
2017/6/30, 21, 10, 41, 9, 
2017/1/2, 168, 52, 19, 15, 
2017/1/3, 134, 54, 10, 17, 
2017/1/4, 144, 32, 24, 16, 
2017/1/5, 91, 8, 24, 11, 
2017/1/6, 30, , , , 
2017/1/8, 95, 64, 10, 22, 
2017/1/9, 154, 51, 13, 19, 
2017/1/10, 114, 35, 22, 28, 
2017/1/11, 89, 55, 9, 27, 
2017/1/12, 137, 49, 9, 33, 
2017/1/13, 127, 35, 17, 43, 
2017/1/14, 93, 38, 24, 37, 
2017/1/15, 109, 19, 24, 38, 
2017/1/16, 65, 23, 22, 40, 
2017/1/17, 68, 21, 20, 36, 
2017/1/18, 144, 32, 22, 36, 
2017/1/19, 102, 39, 22, 48, 
2017/1/20, 93, 50, 21, 55, 
2017/1/21, 119, 52, 23, 40, 
2017/1/22, 134, 46, 12, 37, 
2017/1/23, 109, 52, 15, 54, 
2017/1/24, 112, 43, 25, 48, 
2017/1/25, 104, 50, 10, 38, 
2017/1/26, 117, 52, 9, 49, 
2017/1/27, 134, 64, 9, 40, 
2017/1/28, 157, 80, 5, 46, 
2017/1/29, 174, 109, 5, 43, 
2017/1/30, 195, 113, 5, 35, 
2017/1/31, 201, 110, 3, 28, 
2017/2/1, 200, 81, 1, 31, 
2017/2/2, 170, 50, 1, 23, 
2017/2/3, 117, 27, 1, 25, 
2017/2/4, 82, 19, 9, 23, 
2017/2/5, 63, 20, 7, 25, 
2017/2/6, 65, 22, 7, 24, 
2017/2/7, 65, 25, 8, 22, 
2017/2/8, 65, 28, 10, 21, 
2017/2/9, 78, 25, 7, 24, 
2017/2/10, 72, 43, 5, 20, 
2017/2/11, 107, 55, 6, 20, 
2017/2/12, 151, 51, 4, 21, 
2017/2/13, 127, 40, 10, 33, 
2017/2/14, 109, 51, 9, 31, 
2017/2/15, 134, 56, 8, 40, 
2017/2/16, 151, 65, 5, 30, 
2017/2/17, 161, 58, 16, 30, 
2017/2/18, 151, 52, 10, 23, 
2017/2/19, 132, 54, 9, 25, 
2017/2/20, 142, 55, 9, 24, 
2017/2/21, 152, 72, 15, 26, 
2017/2/22, 163, 58, 18, 27, 
2017/2/23, 153, 62, 10, 20, 
2017/2/24, 157, 16, 30, 32, 
2017/2/25, 55, 28, 34, 31, 
2017/2/26, 85, 36, 30, 37, 
2017/2/27, 104, 42, 15, 25, 
2017/2/28, 112, 23, 35, 43, 
2017/3/1, 72, 23, 32, 40, 
2017/3/2, 63, 36, 33, 25, 
2017/3/3, 89, 35, 22, 11, 
2017/3/4, 74, 5, , 12, 
2017/3/6, 68, 21, 33, 22, 
2017/3/7, 70, 11, 33, 36, 
2017/3/8, 34, 35, 33, 48, 
2017/3/9, 85, 39, 32, 38, 
2017/3/10, 93, 13, 38, 23, 
2017/3/11, 38, 20, 41, 26, 
2017/3/12, 59, 25, 39, 34, 
2017/3/13, 65, 48, 39, 46, 
2017/3/14, 109, 59, 41, 35, 
2017/3/15, 151, 57, 44, 48, 
2017/3/16, 142, 58, 48, 41, 
2017/3/17, 144, 50, 36, 27, 
2017/3/18, 104, 73, 43, 21, 
2017/3/19, 154, 60, 38, 22, 
2017/3/20, 117, 57, 30, 19, 
2017/3/21, 114, 36, 30, 12, 
2017/3/22, 85, 33, 35, 19, 
2017/3/23, 82, 30, 34, 19, 
2017/3/24, 80, 31, 40, 16, 
2017/3/25, 78, 11, 41, 6, 
2017/3/26, 42, 14, 40, 19, 
2017/3/27, 54, 29, 43, 28, 
2017/3/28, 80, 36, 16, 24, 
2017/3/29, 96, 35, 44, 42, 
2017/3/30, 85, 33, 50, 23, 
2017/3/31, 76, 30, 45, 14, 
2020/1/1, , 61, 4, 21, 
2019/10/8, , 19, 25, 20, 
2019/7/6, , 21, 45, 10, 
2019/8/4, , 13, 67, 11, 
2019/6/28, , 23, 68, 6, 
2018/12/31, , 63, 4, 20, 
2018/10/25, , 30, 11, 20, 
2018/1/4, , 40, 1, 26, 
2017/1/1, , 72, 5, 17, 
2017/1/7, , 38, 26, 24, 
2017/3/5, , 24, 18, 18, 
2019/10/3, , , 26, 9, 
2019/10/7, , , 18, 8, 
