date, pm25, pm10, o3, so2
2017/11/11, , , 23, 1
2017/11/12, , , 22, 1
2017/11/13, , , 17, 1
2017/11/14, , , 15, 1
2017/11/15, , , 19, 1
2017/11/16, , , 19, 2
2017/11/17, , , 14, 1
2017/11/18, , , 20, 
2017/11/20, , , 16, 1
2017/11/21, , , 15, 1
2017/11/22, , , 17, 2
2017/11/23, , , 14, 2
2017/11/24, , , 6, 3
2017/11/25, , , 8, 2
2017/11/26, , , 21, 2
2017/11/27, , , 15, 2
2017/11/28, , , 17, 2
2017/11/29, , , 14, 2
2017/11/30, , , 7, 2
2017/12/1, , , 6, 2
2017/12/2, , , 12, 2
2017/12/3, , , 15, 1
2017/12/4, , , 13, 
2017/12/5, , , 21, 
2017/12/6, , , 23, 
2017/12/7, , , 25, 
2017/7/1, , , 25, 1
2017/7/2, , , 19, 1
2017/7/3, , , 23, 1
2017/7/4, , , 21, 1
2017/7/5, , , 21, 
2017/7/7, , , 25, 1
2017/7/8, , , 28, 1
2017/7/9, , , 23, 1
2017/7/10, , , 28, 1
2017/7/11, , , 27, 1
2017/7/12, , , 27, 1
2017/7/13, , , 19, 1
2017/7/14, , , 21, 1
2017/7/15, , , 25, 1
2017/7/16, , , 24, 1
2017/7/17, , , 21, 1
2017/7/18, , , 22, 1
2017/7/19, , , 22, 1
2017/7/20, , , 24, 1
2017/7/21, , , 19, 2
2017/7/22, , , 26, 2
2017/7/23, , , 26, 2
2017/7/24, , , 20, 1
2017/7/25, , , 23, 1
2017/7/26, , , 24, 2
2017/7/27, , , 33, 2
2017/7/28, , , 28, 2
2017/7/29, , , 29, 2
2017/7/30, , , 30, 2
2017/7/31, , , 28, 2
2017/8/1, , , 25, 2
2017/8/2, , , 31, 2
2017/8/3, , , 26, 2
2017/8/4, , , 29, 2
2017/8/5, , , 15, 2
2017/8/7, , , 27, 2
2017/8/8, , , 31, 2
2017/8/9, , , 29, 2
2017/8/10, , , 26, 2
2017/8/11, , , 34, 2
2017/8/12, , , 36, 2
2017/8/13, , , 26, 2
2017/8/14, , , 24, 2
2017/8/15, , , 5, 2
2017/8/16, , , 31, 2
2017/8/17, , , 33, 2
2017/8/18, , , 36, 3
2017/8/19, , , 36, 2
2017/8/20, , , 22, 2
2017/8/21, , , 25, 2
2017/8/22, , , 26, 2
2017/8/23, , , 22, 2
2017/8/24, , , 23, 2
2017/8/25, , , 22, 2
2017/8/26, , , 25, 2
2017/8/27, , , 18, 2
2017/8/28, , , 18, 2
2017/8/29, , , 25, 2
2017/8/30, , , 30, 3
2017/8/31, , , 34, 2
2017/9/1, , , 20, 2
2017/9/2, , , 17, 2
2017/9/3, , , 7, 3
2017/9/4, , , 19, 2
2017/9/5, , , 16, 
2017/9/12, , , 20, 3
2017/9/13, , , 25, 
2017/9/15, , , 21, 3
2017/9/16, , , 26, 3
2017/9/17, , , 17, 3
2017/9/18, , , 17, 3
2017/9/19, , , 26, 3
2017/9/20, , , 23, 3
2017/9/21, , , 14, 4
2017/9/22, , , 9, 
2017/9/24, , , 24, 5
2017/9/25, , , 22, 6
2017/9/26, , , 23, 7
2017/9/27, , , 28, 9
2017/9/28, , , 17, 12
2017/9/29, , , 23, 16
2017/9/30, , , 24, 16
2017/4/1, , , 35, 1
2017/4/2, , , 43, 
2017/4/3, , , 30, 
2017/4/4, , , 25, 1
2017/4/5, , , 28, 
2017/4/6, , , 32, 
2017/4/7, , , 19, 
2017/4/10, , , 35, 
2017/4/11, , , 31, 
2017/4/12, , , 29, 
2017/4/13, , , 27, 
2017/4/14, , , 27, 
2017/4/15, , , 31, 
2017/4/16, , , 27, 
2017/4/17, , , 29, 
2017/4/18, , , 31, 
2017/4/19, , , 31, 
2017/4/20, , , 35, 
2017/4/21, , , 28, 
2017/4/22, , , 32, 
2017/4/23, , , 32, 
2017/4/24, , , 30, 
2017/4/25, , , 34, 
2017/4/26, , , 31, 
2017/4/27, , , 29, 
2017/4/28, , , 29, 
2017/4/29, , , 29, 
2017/4/30, , , 33, 
2017/5/1, , , 33, 
2017/5/2, , , 36, 
2017/5/3, , , 37, 
2017/5/4, , , 35, 
2017/5/5, , , 33, 2
2017/5/6, , , 1, 
2017/5/8, , , 33, 
2017/5/9, , , 27, 
2017/5/10, , , 26, 
2017/5/11, , , 32, 
2017/5/12, , , 35, 
2017/5/13, , , 37, 
2017/5/14, , , 41, 
2017/5/15, , , 37, 
2017/5/16, , , 35, 
2017/5/17, , , 37, 
2017/5/18, , , 38, 
2017/5/19, , , 37, 
2017/5/20, , , 24, 
2017/5/23, , , 31, 
2017/5/24, , , 35, 
2017/5/25, , , 31, 
2017/5/26, , , 26, 
2017/5/27, , , 30, 
2017/5/28, , , 33, 
2017/5/29, , , 37, 
2017/5/30, , , 30, 
2017/5/31, , , 32, 
2017/6/1, , , 22, 
2017/6/12, , , 23, 
2017/6/14, , , 22, 
2017/6/15, , , 26, 
2017/6/16, , , 29, 
2017/6/17, , , 28, 
2017/6/18, , , 28, 
2017/6/19, , , 21, 
2017/6/20, , , 31, 
2017/6/21, , , 26, 
2017/6/22, , , 26, 1
2017/6/23, , , 24, 1
2017/6/24, , , 21, 
2017/6/25, , , 24, 1
2017/6/26, , , 24, 1
2017/6/27, , , 27, 1
2017/6/28, , , 32, 1
2017/6/29, , , 32, 1
2017/6/30, , , 30, 1
2017/1/2, , , 21, 
2017/1/3, , , 23, 1
2017/1/4, , , 25, 
2017/1/5, , , 22, 2
2017/1/6, , , 20, 1
2017/1/7, , , 17, 1
2017/1/8, , , 15, 1
2017/1/9, , , 17, 
2017/1/10, , , 18, 1
2017/1/11, , , 19, 2
2017/1/12, , , 22, 3
2017/1/13, , , 23, 
2017/1/14, , , 19, 
2017/1/15, , , 23, 
2017/1/16, , , 17, 
2017/1/17, , , 16, 16
2017/1/18, , , 17, 3
2017/1/19, , , 19, 
2017/1/20, , , 17, 
2017/1/21, , , 19, 
2017/1/22, , , 18, 1
2017/1/23, , , 20, 
2017/1/24, , , 18, 1
2017/1/25, , , 23, 1
2017/1/26, , , 21, 
2017/1/27, , , 23, 
2017/1/28, , , 18, 
2017/1/29, , , 20, 
2017/1/30, , , 23, 1
2017/1/31, , , 25, 1
2017/2/1, , , 25, 
2017/2/2, , , 27, 
2017/2/3, , , 26, 
2017/2/6, , , 22, 
2017/2/7, , , 23, 
2017/2/8, , , 24, 1
2017/2/9, , , 22, 
2017/2/10, , , 22, 
2017/2/11, , , 26, 1
2017/2/12, , , 26, 1
2017/2/13, , , 21, 
2017/2/14, , , 23, 
2017/2/15, , , 14, 
2017/2/16, , , 22, 
2017/2/17, , , 19, 
2017/2/18, , , 20, 
2017/2/19, , , 24, 
2017/2/20, , , 20, 
2017/2/21, , , 28, 
2017/2/22, , , 28, 
2017/2/23, , , 28, 
2017/3/1, , , 23, 
2017/3/2, , , 19, 1
2017/3/3, , , 26, 
2017/3/4, , , 24, 
2017/3/5, , , 15, 1
2017/3/6, , , 16, 
2017/3/7, , , 20, 
2017/3/8, , , 20, 
2017/3/9, , , 9, 
2017/3/10, , , 19, 
2017/3/11, , , 24, 
2017/3/12, , , 23, 
2017/3/13, , , 20, 
2017/3/14, , , 30, 
2017/3/15, , , 26, 
2017/3/16, , , 30, 
2017/3/17, , , 26, 
2017/3/18, , , 26, 
2017/3/19, , , 24, 
2017/3/20, , , 23, 
2017/3/21, , , 28, 
2017/3/22, , , 32, 
2017/3/23, , , 34, 
2017/3/24, , , 33, 
2017/3/25, , , 28, 
2017/3/26, , , 30, 
2017/3/27, , , 33, 
2017/3/28, , , 32, 
2017/3/29, , , 26, 
2017/3/30, , , 32, 
2017/3/31, , , 21, 
2017/10/22, , , , 
2017/11/19, , , , 1
2017/7/6, , , , 1
2017/8/6, , , , 2
2017/9/10, , , , 3
2017/9/11, , , , 3
2017/9/14, , , , 3
2017/9/23, , , , 4
2017/4/9, , , , 
2017/5/7, , , , 
2017/5/22, , , , 
2017/6/11, , , , 
2017/6/13, , , , 
2017/1/1, , , , 1
2017/2/5, , , , 1
2017/2/28, , , , 
