date, pm25, o3, no2, so2, co
2019/1/27, 33, 15, 4, , 
2019/1/28, 12, 15, 8, , 
2019/1/29, 17, 13, 11, 5, 
2019/1/30, 18, 11, 11, 6, 
2019/1/31, 24, 12, 12, 3, 
2019/2/1, 36, 12, 5, , 
2019/2/2, 28, 14, 3, , 
2019/2/3, 13, 13, 8, 1, 
2019/2/4, 18, 13, 8, 3, 
2019/2/5, 15, 9, 20, 3, 
2019/2/6, 34, 12, 16, 1, 
2019/2/7, 37, 46, 54, 22, 11
2019/2/8, 49, 11, 26, 4, 
2019/2/9, 37, 14, 15, 3, 
2019/2/10, 23, 13, 10, 1, 
2019/2/11, 30, 10, 17, 2, 
2019/2/12, 48, 11, 13, 3, 
2019/2/13, 56, 10, 19, 2, 11
2019/2/14, 62, 12, 21, 6, 
2019/2/15, 38, 14, 8, 2, 
2019/2/16, 21, 15, 14, 2, 
2019/2/17, 24, 88, 66, 230, 
2019/2/18, 46, 15, 13, 5, 
2019/2/19, 41, 12, 20, 2, 
2019/2/20, 50, 14, 12, 2, 
2019/2/21, 44, 16, 13, 1, 
2019/2/22, 51, 16, 11, 1, 
2019/2/23, 47, 14, 5, 1, 
2019/2/24, 16, 12, 20, 1, 11
2019/2/25, 39, 117, 78, 82, 11
2019/2/26, 30, 18, 8, 1, 
2019/2/27, 40, 15, 12, 4, 
2019/2/28, 30, 13, 8, 2, 
2019/3/1, 27, 13, 6, 1, 
2019/3/2, 25, 15, 4, 1, 
2019/3/3, 21, 17, 5, 1, 
2019/3/4, 26, 16, 8, 1, 
2019/3/5, 22, 14, 14, 3, 
2019/3/6, 23, 17, 10, 1, 
2019/3/7, 36, 18, 13, 1, 
2019/3/8, 30, 19, 8, 6, 
2019/3/9, 36, 19, 16, 1, 
2019/3/10, 56, 19, 9, 1, 
2019/3/11, 36, 20, 7, 2, 
2019/3/12, 30, 19, 7, 2, 
2019/3/13, 38, 19, 8, 12, 
2019/3/14, 43, 17, 15, 5, 
2019/3/15, 60, 19, 11, , 
2019/3/16, 47, 19, 10, 6, 
2019/3/17, 42, 19, 7, 11, 
2019/3/18, 45, 18, 11, 3, 
2019/3/19, 52, 16, 14, 1, 11
2019/3/20, 67, 13, 7, , 
2019/3/21, 44, 17, 5, 1, 
2019/3/22, 54, 16, 7, 3, 
2019/3/23, 52, 14, 7, , 
2019/3/24, 25, 11, 7, 1, 
2019/3/25, 48, 12, 6, 1, 
2019/3/26, 57, 14, 3, , 
2019/3/27, 39, 17, 8, 5, 
2019/3/28, 39, 15, 6, 2, 
2019/3/29, 37, 17, 8, , 
2019/3/30, 36, 16, 5, 1, 
2019/3/31, 37, 11, 6, , 
2018/10/1, 17, 11, 4, 1, 
