date, pm25, pm10, o3
2017/11/4, 52, 23, 12
2017/11/5, 59, 23, 14
2017/11/6, 55, 26, 17
2017/11/7, 47, 30, 20
2017/11/8, 46, 32, 23
2017/11/9, 45, 35, 19
2017/11/10, 46, 21, 20
2017/11/11, 51, 12, 10
2017/11/12, 64, 12, 16
2017/11/13, 51, 19, 10
2017/11/14, 66, 12, 24
2017/11/15, 33, 14, 22
2017/11/16, 40, 28, 23
2017/11/17, 62, 13, 24
2017/11/18, 36, 13, 26
2017/11/19, 28, 23, 30
2017/11/20, 17, 22, 26
2017/11/21, 26, 25, 21
2017/11/22, 39, 28, 21
2017/11/23, 36, 28, 26
2017/11/24, 24, 16, 27
2017/11/25, 23, 23, 30
2017/11/26, 37, 36, 36
2017/11/27, 42, 26, 31
2017/11/28, 39, 33, 22
2017/11/29, 29, 28, 20
2017/11/30, 30, 36, 27
2017/12/1, 44, 38, 23
2017/12/2, 65, 37, 34
2017/12/3, 74, 19, 26
2017/12/4, 39, 11, 26
2017/12/5, 12, 15, 25
2017/12/6, 16, 9, 24
2017/12/7, 20, 17, 20
2017/12/8, 34, 14, 24
2017/12/9, 33, 17, 24
2017/12/10, 29, 24, 26
2017/12/11, 28, 15, 22
2017/12/12, 26, 24, 25
2017/12/13, 32, 17, 22
2017/12/14, 42, , 26
2017/12/15, 34, , 28
2017/12/16, 38, , 20
2017/12/17, 45, 15, 20
2017/12/18, 56, 15, 7
2017/12/19, 64, 15, 15
2017/12/20, 38, 14, 7
2017/12/21, 60, 12, 13
2017/12/22, 64, 12, 17
2017/12/23, 61, 8, 25
2017/12/24, 33, 6, 23
2017/12/25, 23, 9, 26
2017/12/26, 22, 16, 23
2017/12/27, 34, 18, 20
2017/12/28, 44, 27, 10
2017/12/29, 68, 11, 24
2017/12/30, 33, 9, 24
2017/12/31, 22, 10, 24
2017/8/3, 23, 16, 32
2017/8/4, 20, 13, 29
2017/8/5, 23, 12, 24
2017/8/6, 19, 8, 27
2017/8/7, 32, 15, 33
2017/8/8, 43, 18, 36
2017/8/9, 48, 20, 33
2017/8/10, 52, 20, 37
2017/8/11, 35, 14, 34
2017/8/12, 34, 17, 35
2017/8/13, 33, 18, 27
2017/8/14, 37, 19, 27
2017/8/15, 31, 17, 30
2017/8/16, 18, 11, 29
2017/8/17, 44, 20, 38
2017/8/18, 38, 19, 41
2017/8/19, 40, 24, 43
2017/8/20, 34, 21, 35
2017/8/21, 38, 21, 26
2017/8/22, 28, 13, 34
2017/8/23, 27, 14, 32
2017/8/24, 28, 17, 28
2017/8/25, 37, 23, 34
2017/8/26, 51, 25, 35
2017/8/27, 45, 17, 32
2017/8/28, 37, 15, 29
2017/8/29, 27, 16, 28
2017/8/30, 34, 20, 33
2017/8/31, 44, 22, 35
2017/9/1, 64, 32, 32
2017/9/2, 64, 32, 36
2017/9/3, 68, 35, 40
2017/9/4, 65, 32, 34
2017/9/5, 35, 25, 24
2017/9/10, 56, 35, 29
2017/9/11, 58, 30, 43
2017/9/12, 56, 29, 38
2017/9/13, 63, 41, 46
2017/9/14, 71, 48, 47
