date, pm25, o3, no2
2018/2/27, 30, 33, 
2018/2/28, 30, 26, 
2018/3/1, 50, 30, 
2018/3/2, 21, 31, 
2018/3/3, 15, 34, 
2018/3/4, 14, 32, 
2018/3/5, 15, 32, 
2018/3/6, 26, 30, 
2018/3/7, 10, 33, 
2018/3/8, 19, 29, 
2018/3/9, 26, 34, 
2018/3/10, 29, 36, 
2018/3/11, 25, 30, 
2018/3/12, 22, 32, 
2018/3/13, 17, 30, 
2018/3/14, 20, 32, 
2018/3/15, 39, 33, 
2018/3/16, 31, 34, 
2018/3/17, 22, 38, 
2018/3/18, 31, 37, 
2018/3/19, 30, 19, 
2018/3/20, 26, 32, 
2018/3/21, 21, 35, 
2018/3/22, 19, 35, 
2018/3/23, 16, 37, 
2018/3/24, 20, 32, 
2018/3/25, 25, 34, 
2018/3/26, 30, 32, 
2018/3/27, 30, 22, 
2018/3/28, 37, 27, 
2018/3/29, 51, 29, 
2018/3/30, 47, 35, 
2018/3/31, 27, 34, 
2017/10/1, 19, 29, 
2017/10/2, 31, 26, 
2017/10/3, 36, 35, 
2017/10/4, 35, 38, 
2017/10/5, 31, 35, 
2017/10/6, 32, 30, 
2017/10/7, 41, 16, 
2017/10/8, 18, 10, 
2017/10/9, 22, 27, 
2017/10/10, 28, 20, 
2017/10/11, 29, 21, 
2017/10/12, 33, 22, 
2017/10/13, 16, 19, 
2017/10/14, 15, 21, 
2017/10/15, 26, 22, 
2017/10/16, 33, 22, 
2017/10/17, 25, 29, 
2017/10/18, 32, 29, 
2017/10/19, 43, 34, 
2017/10/20, 29, 32, 
2017/10/21, 32, 32, 
2017/10/22, 52, 27, 
2017/10/23, 16, 26, 
2017/10/24, 24, 25, 
2017/10/25, 37, 17, 
2017/10/26, 23, 25, 
2017/10/27, 37, 32, 
2017/10/28, 38, 26, 
2017/10/29, 20, 24, 
2017/10/30, 31, 22, 
2017/10/31, 27, 21, 
2017/11/1, 26, 25, 
2017/11/2, 21, 23, 
2017/11/3, 31, 21, 
2017/11/4, 26, 18, 
2017/11/5, 15, 17, 
2017/11/6, 43, 16, 
2017/11/7, 25, 15, 
2017/11/8, 26, 21, 
2017/11/9, 21, 29, 
2017/11/10, 28, 28, 
2017/11/11, 30, 21, 
2017/11/12, 73, 10, 
2017/11/13, 74, 21, 
2017/11/14, 52, 22, 
2017/11/15, 36, 22, 
2017/11/16, 25, 24, 
2017/11/17, 20, 14, 
2017/11/18, 39, 25, 
2017/11/19, 23, 26, 
2017/11/20, 30, 24, 
2017/11/21, 39, 21, 
2017/11/22, 27, 23, 
2017/11/23, 27, 18, 
2017/11/24, 53, 25, 
2017/11/25, 56, 26, 
2017/11/26, 29, 25, 
2017/11/27, 39, 25, 
2017/11/28, 30, 29, 
2017/11/29, 47, 14, 
2017/11/30, 22, 19, 
2017/12/1, 37, 17, 
2017/12/2, 36, 5, 
2017/12/3, 56, 14, 
2017/12/4, 69, 24, 
2017/12/5, 20, 23, 
2017/12/6, 35, 22, 
2017/12/7, 34, 17, 
2017/12/8, 40, 17, 
2017/12/9, 49, 18, 
2017/12/10, 60, 18, 
2017/12/11, 48, 23, 
2017/12/12, 43, 27, 
2017/12/13, 16, 22, 
2017/12/14, 35, 19, 
2017/12/15, 21, , 
2017/12/19, 50, 26, 
2017/12/20, 33, 14, 
2017/12/21, 37, 6, 
2017/12/22, 48, 13, 
2017/12/23, 40, 22, 
2017/12/24, 21, 26, 
2017/12/25, 26, 28, 
2017/12/26, 29, 25, 
2017/12/27, 34, 26, 
2017/12/28, 21, 24, 
2017/12/29, 23, 18, 
2017/12/30, 59, 27, 
2017/12/31, 45, 28, 
2017/7/1, 33, 42, 
2017/7/2, 44, 46, 
2017/7/3, 49, 47, 
2017/7/4, 50, 36, 
2017/7/5, 55, 20, 
2017/7/6, 20, 33, 
2017/7/7, 15, 43, 
2017/7/8, 30, 33, 
2017/7/9, 35, 38, 
2017/7/10, 39, 51, 
2017/7/11, 39, 48, 
2017/7/12, 44, 45, 
2017/7/13, 47, 12, 
2017/7/14, 21, 34, 
2017/7/15, 32, 33, 
2017/7/16, 30, 38, 
2017/7/17, 37, 56, 
2017/7/18, 36, 55, 
2017/7/19, 43, 56, 
2017/7/20, 57, 43, 
2017/7/21, 32, 48, 
2017/7/22, 50, 40, 
2017/7/23, 45, 29, 
2017/7/24, 27, 23, 
2017/7/25, 31, 32, 
2017/7/26, 27, 29, 
2017/7/27, 28, 49, 
2017/7/28, 36, 24, 
2017/7/29, 28, 29, 
2017/7/30, 24, 28, 
2017/7/31, 29, 41, 
2017/8/1, 52, 35, 
2017/8/2, 48, 40, 
2017/8/3, 30, 32, 
2017/8/4, 33, 26, 
2017/8/5, 29, 24, 
2017/8/6, 24, 20, 
2017/8/7, 18, 27, 
2017/8/8, 21, 33, 
2017/8/9, 32, 43, 
2017/8/10, 54, 37, 
2017/8/11, 27, 27, 
2017/8/12, 21, 34, 
2017/8/13, 36, 31, 
2017/8/14, 30, 20, 
2017/8/15, 34, 40, 
2017/8/16, 37, 41, 
2017/8/17, 37, 24, 
2017/8/18, 36, 39, 
2017/8/19, 34, 31, 
2017/8/20, 34, 48, 
2017/8/21, 43, 42, 
2017/8/22, 51, 34, 
2017/8/23, 42, 32, 
2017/8/24, 34, 27, 
2017/8/25, 28, 32, 
2017/8/26, 25, 36, 
2017/8/27, 35, 30, 
2017/8/28, 35, 12, 
2017/8/29, 17, 33, 
2017/8/30, 31, 37, 
2017/8/31, 43, 25, 
2017/9/1, 33, 25, 
2017/9/2, 17, 26, 
2017/9/3, 19, 41, 
2017/9/4, 37, 42, 
2017/9/5, 49, , 
2017/9/9, 9, 21, 
2017/9/10, 21, 25, 
