date, pm25, o3, no2, co
2017/6/24, , 39, , 
2017/6/25, , 36, , 
2017/6/26, , 30, , 
2017/6/27, , 31, , 
2017/6/28, , 38, , 
2017/6/29, , 39, , 
2017/6/30, , 38, , 
2017/1/2, , 22, , 
2017/1/3, , 23, , 
2017/1/4, , 25, , 
2017/1/5, , 27, , 
2017/1/6, , 27, , 
2017/1/7, , 25, , 
2017/1/8, , 27, , 
2017/1/9, , 27, , 
2017/1/10, , 26, , 
2017/1/11, , 30, , 
2017/1/12, , 24, , 
2017/1/13, , 32, , 
2017/1/14, , 22, , 
2017/1/15, , 33, , 
2017/1/16, , 30, , 
2017/1/17, , 18, , 
2017/1/18, , 12, , 
2017/1/19, , 19, , 
2017/1/20, , 19, , 
2017/1/21, , 13, , 
2017/1/22, , 13, , 
2017/1/23, , 26, , 
2017/1/24, , 26, , 
2017/1/25, , 25, , 
2017/1/26, , 24, , 
2017/1/27, , 24, , 
2017/1/30, , 28, , 
2017/1/31, , 25, , 
2017/2/1, , 27, , 
2017/2/2, , 31, , 
2017/2/3, , 32, , 
2017/2/4, , 33, , 
2017/2/5, , 31, , 
2017/2/6, , 31, , 
2017/2/7, , 24, , 
2017/2/8, , 27, , 
2017/2/9, , 28, , 
2017/2/10, , 30, , 
2017/2/11, , 27, , 
2017/2/12, , 23, , 
2017/2/13, , 26, , 
2017/2/14, , 35, , 
2017/2/15, , 31, , 
2017/2/16, , 25, , 
2017/2/17, , 29, , 
2017/2/18, , 45, , 
2017/2/19, , 36, , 
2017/2/20, , 35, , 
2017/2/21, , 35, , 
2017/2/22, , 29, , 
2017/2/23, , 33, , 
2017/2/24, , 37, , 
2017/2/25, , 33, , 
2017/2/26, , 31, , 
2017/2/27, , 35, , 
2017/2/28, , 36, , 
2017/3/1, , 33, , 
2017/3/2, , 36, , 
2017/3/3, , 33, , 
2017/3/4, , 32, , 
2017/3/5, , 30, , 
2017/3/6, , 32, , 
2017/3/7, , 33, , 
2017/3/8, , 38, , 
2017/3/9, , 33, , 
2017/3/10, , 33, , 
2017/3/11, , 31, , 
2017/3/12, , 30, , 
2017/3/13, , 28, , 
2017/3/14, , 27, , 
2017/3/15, , 34, , 
2017/3/16, , 36, , 
2017/3/17, , 37, , 
2017/3/18, , 42, , 
2017/3/19, , 45, , 
2017/3/20, , 36, , 
2017/3/21, , 37, , 
2017/3/22, , 33, , 
2017/3/23, , 38, , 
2017/3/24, , 37, , 
2017/3/25, , 26, , 
2017/3/26, , 30, , 
2017/3/27, , 27, , 
2017/3/28, , 19, , 
2017/3/29, , 34, , 
2017/3/30, , 35, , 
2017/3/31, , 32, , 
