date, pm10, o3, no2
2017/1/26, 39, 5, 27
2017/1/27, 35, 11, 21
2017/1/28, 23, 16, 14
2017/1/29, 19, 21, 12
2017/1/30, 14, 20, 15
2017/1/31, 17, 7, 20
2017/2/1, 22, 8, 15
2017/2/2, 16, 13, 20
2017/2/3, 16, 17, 16
2017/2/4, 12, 13, 15
2017/2/5, 14, 10, 22
2017/2/6, 20, 3, 16
2017/2/7, 30, 9, 12
2017/2/8, 36, 12, 12
2017/2/9, 45, 7, 16
2017/2/10, 55, 10, 14
2017/2/11, 69, 16, 9
2017/2/12, 54, 14, 14
2017/2/13, 56, 16, 25
2017/2/14, 48, 10, 28
2017/2/15, 42, 21, 13
2017/2/16, 13, 18, 12
2017/2/17, 18, 18, 18
2017/2/18, 24, 18, 10
2017/2/19, 26, 15, 12
2017/2/20, 10, 23, 11
2017/2/21, 17, 27, 7
2017/2/22, 16, 31, 4
2017/2/23, 14, 34, 10
2017/2/24, 20, 30, 12
2017/2/25, 14, 29, 5
2017/2/26, 13, 31, 8
2017/2/27, 8, 35, 8
2017/2/28, 10, 27, 12
