date, pm25, pm10, o3, no2, so2
2019/4/26, 31, 5, 36, 1, 
2019/4/27, 14, 7, 38, 1, 2
2019/4/28, 20, 10, 38, 1, 2
2019/4/29, 29, 7, 29, 2, 2
2019/4/30, 18, 7, 17, 1, 1
2019/5/1, 18, 13, 47, 1, 1
2019/5/2, 42, 24, 57, 2, 3
2019/5/3, 65, 21, 60, 2, 3
2019/5/4, 59, 16, 54, 1, 2
2019/5/5, 45, 13, 37, 1, 
2019/5/6, 44, 8, 40, 1, 
2019/5/7, 35, 6, 46, 2, 2
2019/5/8, 32, 11, 43, 1, 3
2019/5/9, 38, 16, 62, 2, 2
2019/5/10, 48, 21, 69, 1, 2
2019/5/11, 45, 19, 72, 1, 2
2019/5/12, 47, 17, 46, 1, 2
2019/5/13, 50, 12, 44, 1, 2
2019/5/14, 35, 10, 48, 1, 1
2019/5/15, 29, 12, 48, 1, 4
2019/5/16, 30, 10, 43, 1, 3
2019/5/17, 27, 11, 42, , 1
2019/5/18, 27, 14, 42, , 
2019/5/19, 37, 17, 38, , 
2019/5/20, 23, 10, 48, 1, 2
2019/5/21, 32, 13, 72, 1, 2
2019/5/22, 39, 17, 72, 2, 4
2019/5/23, 43, 29, 92, 3, 5
2019/5/24, 58, 36, 91, 3, 4
2019/5/25, 72, 44, 81, 2, 4
2019/5/26, 91, 29, 53, 2, 1
2019/5/27, 66, 12, 26, 2, 1
2019/5/28, 36, 9, 49, 1, 2
2019/5/29, 23, 12, 57, 2, 2
2019/5/30, 39, 19, 35, 1, 2
2019/5/31, 53, 29, 62, 2, 2
2019/6/1, 66, 26, 28, 1, 3
2019/6/2, 66, 12, 38, 1, 
2019/6/3, 24, 9, 36, , 2
2019/6/4, 32, 12, 42, 2, 2
2019/6/5, 36, 22, 77, 2, 4
2019/6/6, 60, 25, 30, 1, 1
2019/6/7, 34, 8, 45, 1, 1
2019/6/8, 28, 10, 43, 1, 2
2019/6/9, 40, 13, 45, 1, 2
2019/6/10, 46, 16, 34, 2, 2
2019/6/11, 44, 9, 39, 1, 2
2019/6/12, 29, 8, 45, 1, 1
2019/6/13, 31, 10, 39, 1, 3
2019/6/14, 34, 4, 37, 2, 
2019/6/15, 18, 6, 45, , 1
2019/6/16, 22, 7, 44, 1, 1
2019/6/17, 30, 17, 40, 2, 3
2019/6/18, 35, 30, 48, 1, 3
2019/6/19, 63, 37, 73, 1, 4
2019/6/20, 85, 33, 45, 1, 2
2019/6/21, 80, 20, 46, 2, 2
2019/6/22, 57, 15, 37, 1, 1
2019/6/23, 51, 13, 40, 1, 1
2019/6/24, 42, 12, 48, 1, 2
2019/6/25, 40, 20, 30, 1, 1
2019/6/26, 42, 10, 9, , 
2019/6/27, 17, 11, 21, 1, 2
2019/6/28, 29, 23, 33, 1, 1
2019/6/29, 50, 22, 13, , 1
2019/6/30, 40, 10, 26, 1, 2
2019/1/1, 19, 9, 35, 2, 
2019/1/2, 29, 6, 35, 2, 1
2019/1/3, 17, 8, 32, 2, 1
2019/1/4, 27, 14, 28, 3, 2
2019/1/5, 35, 10, 34, 2, 1
2019/1/6, 38, 7, 32, 2, 1
2019/1/7, 23, 17, 37, 3, 3
2019/1/8, 43, 7, 34, 2, 2
2019/1/9, 32, 10, 27, 4, 3
2019/1/10, 27, 9, 35, 3, 1
2019/1/11, 31, 11, 25, 2, 
2019/1/12, 30, 7, 30, 1, 
2019/1/13, 27, 7, 29, 2, 
2019/1/14, 26, 10, 29, 2, 
2019/1/15, 19, 23, 34, 4, 2
2019/1/16, 43, 9, 34, 3, 1
2019/1/17, 28, 12, 36, 3, 2
2019/1/18, 30, 13, 34, 3, 2
2019/1/19, 31, 15, 39, 2, 1
2019/1/20, 33, 14, 38, 2, 2
2019/1/21, 33, 10, 35, 2, 1
2019/1/22, 34, 16, 38, 3, 3
2019/1/23, 40, 11, 37, 2, 1
2019/1/24, 32, 12, 36, 3, 2
2019/1/25, 30, 7, 35, 1, 2
2019/1/26, 29, 7, 37, 2, 1
2019/1/27, 33, 9, 36, 2, 2
2019/1/28, 32, 10, 35, 2, 2
2019/1/29, 32, 13, 31, 3, 3
2019/1/30, 37, 24, 27, 5, 4
2019/1/31, 42, 6, 32, 2, 1
2019/2/1, 21, 11, 35, 2, 2
2019/2/2, 29, 23, 28, 1, 3
2019/2/3, 39, 16, 40, 2, 1
2019/2/4, 38, 20, 38, 3, 1
2019/2/5, 57, 12, 25, 2, 1
2019/2/6, 26, 14, 30, 2, 3
2019/2/7, 30, 11, 35, 3, 1
2019/2/8, 41, 9, 34, 2, 1
2019/2/9, 24, 8, 36, 2, 1
2019/2/10, 29, 11, 23, 1, 
2019/2/11, 37, 11, 40, 3, 2
2019/2/12, 34, 18, 43, 2, 2
2019/2/13, 46, 15, 38, 2, 2
2019/2/14, 44, 11, 30, 2, 2
2019/2/15, 29, 18, 37, 2, 2
2019/2/16, 43, 15, 41, 2, 2
2019/2/17, 43, 18, 39, 3, 2
2019/2/18, 51, 22, 37, 2, 1
