date, pm25, o3, no2
2017/9/18, 31, 11, 1
2017/9/19, 31, 9, 1
2017/9/20, 31, 11, 1
2017/9/21, 25, 13, 1
2017/9/22, 37, 11, 1
2017/9/23, 35, 10, 1
2017/9/24, 34, 7, 1
2017/9/25, 30, 7, 1
2017/9/26, 21, 7, 1
2017/9/27, 29, 11, 2
2017/9/28, 28, 9, 2
2017/9/29, 30, 12, 1
2017/9/30, 30, 11, 1
2017/4/1, 28, 16, 1
2017/4/2, 26, 17, 2
2017/4/3, 31, 17, 2
2017/4/4, 28, 12, 3
2017/4/5, 24, 14, 2
2017/4/6, 30, 15, 1
2017/4/7, 21, 17, 1
2017/4/11, 29, 17, 1
2017/4/12, 23, 17, 1
2017/4/13, 23, 17, 1
2017/4/14, 22, 16, 1
2017/4/15, 27, 16, 2
2017/4/16, 27, 10, 2
2017/4/17, 33, 16, 2
2017/4/18, 31, 14, 1
2017/4/19, 25, 19, 1
2017/4/20, 23, 18, 1
2017/4/21, 22, 15, 1
2017/4/22, 26, 16, 
2017/4/23, 21, 12, 1
2017/4/24, 19, 15, 1
2017/4/25, 16, 19, 
2017/4/26, 19, 17, 
2017/4/27, 21, 15, 1
2017/4/28, 25, 15, 1
2017/4/29, 21, 16, 
2017/4/30, 24, 16, 1
2017/5/1, 28, 16, 1
2017/5/2, 18, 7, 2
2017/5/3, 25, 6, 
2017/5/4, 17, 16, 
2017/5/5, 14, 17, 1
2017/5/6, 16, 16, 
2017/5/7, 18, 18, 
2017/5/8, 20, 18, 
2017/5/9, 29, 20, 1
2017/5/12, 21, 16, 
2017/5/13, 15, 16, 
2017/5/14, 15, 17, 
2017/5/15, 15, 14, 
2017/5/16, 14, 13, 
2017/5/17, 13, 14, 
2017/5/18, 22, 15, 
2017/5/19, 21, 15, 1
2017/5/20, 28, 18, 1
2017/5/21, 24, 19, 1
2017/5/22, 33, 20, 
2017/5/23, 24, 16, 
2017/5/24, 17, 16, 1
2017/5/25, 24, 17, 1
2017/5/26, 26, 15, 1
2017/5/27, 31, 19, 1
2017/5/28, 32, 19, 1
2017/5/29, 37, 8, 3
2017/5/30, 26, 13, 
2017/5/31, 13, 11, 
2017/6/1, 10, 14, 
2017/6/2, 13, 16, 1
2017/6/3, 22, 18, 
2017/6/4, 20, 16, 
2017/6/5, 23, 15, 1
2017/6/6, 24, 18, 1
2017/6/7, 33, 14, 1
2017/6/8, 20, 14, 
2017/6/9, 14, 12, 
2017/6/10, 18, 11, 
2017/6/11, 19, 13, 
2017/6/12, 19, 13, 
2017/6/13, 12, 14, 
2017/6/14, 15, 9, 1
2017/6/15, 16, 12, 
2017/6/16, 13, 14, 
2017/6/17, 15, 12, 
2017/6/18, 14, 10, 1
2017/6/19, 16, 16, 
2017/6/20, 13, 15, 
2017/6/21, 19, 15, 1
2017/6/29, 42, 14, 1
2017/6/30, 36, 16, 1
2017/1/2, 14, 15, 2
2017/1/3, 21, 15, 3
2017/1/4, 28, 10, 8
2017/1/5, 42, 8, 6
2017/1/6, 46, 13, 2
2017/1/7, 28, 13, 1
2017/1/8, 16, 12, 1
2017/1/9, 22, 16, 1
2017/1/10, 15, 16, 1
2017/1/11, 18, 12, 8
2017/1/12, 43, 11, 7
2017/1/13, 61, 11, 5
2017/1/14, 42, 8, 4
2017/1/15, 42, 6, 6
2017/1/16, 52, 6, 8
2017/1/17, 54, 1, 7
2017/1/18, 64, 8, 6
2017/1/19, 60, 10, 3
2017/1/20, 39, 8, 2
2017/1/21, 32, 8, 2
2017/1/22, 27, 8, 2
2017/1/23, 32, 10, 5
2017/1/24, 32, 5, 5
2017/1/25, 44, 10, 3
2017/1/26, 32, 6, 6
2017/1/27, 53, 6, 6
2017/1/28, 62, 12, 4
2017/1/29, 59, 12, 3
2017/1/30, 22, 16, 3
2017/1/31, 20, 16, 2
2017/2/1, 20, 15, 1
2017/2/2, 19, 13, 1
2017/2/3, 18, , 
2017/2/5, 7, 16, 1
2017/2/6, 18, 16, 1
2017/2/7, 19, 14, 1
2017/2/8, 15, 13, 2
2017/2/9, 21, 16, 2
2017/2/10, 23, 16, 1
2017/2/11, 45, 8, 4
2017/2/12, 28, , 
2017/2/15, 37, 16, 3
2017/2/16, 37, 14, 4
2017/2/17, 38, 16, 2
2017/2/18, 26, 11, 2
2017/2/19, 31, 11, 3
2017/2/20, 36, 15, 2
2017/2/21, 39, 15, 3
2017/2/22, 30, 16, 2
2017/2/23, 21, 15, 2
2017/2/24, 23, 15, 3
2017/2/25, 29, 17, 1
2017/2/26, 18, 16, 4
2017/2/27, 28, 11, 17
2017/2/28, 31, 17, 2
2017/3/1, 23, 13, 3
2017/3/2, 25, 15, 2
2017/3/3, 18, 17, 1
2017/3/4, 20, 16, 1
2017/3/5, 13, 16, 2
2017/3/6, 23, 15, 3
2017/3/7, 29, 17, 3
2017/3/8, 19, 15, 2
2017/3/9, 10, 14, 3
2017/3/10, 31, 11, 3
2017/3/11, 44, 15, 3
2017/3/12, 38, 9, 4
2017/3/13, 34, 10, 3
2017/3/14, 34, 15, 2
2017/3/15, 34, 17, 2
2017/3/16, 23, 15, 2
2017/3/17, 23, 17, 2
2017/3/18, 20, 18, 1
2017/3/19, 21, 17, 1
2017/3/20, 21, 15, 3
2017/3/21, 32, 15, 2
2017/3/22, 26, 15, 2
2017/3/23, 27, 14, 2
2017/3/24, 32, 18, 1
2017/3/25, 31, 14, 1
2017/3/26, 26, 16, 1
2017/3/27, 25, 13, 3
2017/3/28, 20, 7, 3
2017/3/29, 38, 15, 2
2017/3/30, 29, 14, 2
2017/3/31, 34, 13, 2
2020/1/1, , 14, 2
2019/9/23, , 12, 
2019/5/7, , 14, 1
2019/5/8, , 15, 
2019/5/9, , 14, 1
2019/6/5, , 16, 
2019/6/6, , 14, 
2019/6/25, , 15, 
2018/12/31, , 9, 4
2018/9/13, , 5, 1
2018/5/4, , 15, 1
2018/5/5, , 13, 1
2018/5/6, , 17, 
2017/10/28, , 12, 1
2017/11/22, , 10, 3
2017/8/26, , 9, 1
2017/8/27, , 10, 2
2017/9/9, , 10, 1
2017/4/8, , 17, 1
2017/4/9, , 17, 1
2017/4/10, , 17, 1
2017/5/10, , 17, 1
2017/5/11, , 15, 
2017/6/22, , 17, 1
2017/6/23, , 16, 1
2017/6/24, , 17, 1
2017/6/25, , 21, 1
2017/6/26, , 16, 1
2017/6/27, , 13, 
2017/6/28, , 11, 1
2017/1/1, , 15, 
2017/2/4, , 15, 
2017/2/14, , 6, 5
