date, pm25, pm10, o3, no2, co
2017/3/27, 11, , 37, , 
2017/3/28, 15, , 34, , 
2017/3/29, 17, , 35, , 
2017/3/30, 34, , 33, , 
2017/3/31, 12, , 39, , 
2020/1/1, , 19, 21, 11, 
2019/10/10, , 40, 39, 12, 
2018/12/31, , 7, 28, 6, 
2018/10/1, , 29, , 5, 
2018/10/2, , 25, , 7, 
2018/10/3, , 10, , 5, 
2018/10/4, , 5, , 5, 
2018/10/5, , 10, , 8, 
2018/10/6, , 12, 34, 6, 
2018/9/14, , 19, , , 
2018/9/15, , 13, , , 
2018/9/16, , 9, , , 
2018/9/17, , 12, , , 
2018/9/18, , 20, , , 
2018/9/19, , 32, , , 
2018/9/20, , 36, , , 
2017/9/8, , , 42, , 
2017/1/1, , , 25, , 
2018/1/16, , , , , 11
2018/1/18, , , , , 11
2018/1/20, , , , , 11
