date, pm25, pm10, o3, no2, co
2017/10/27, 55, , 33, 5, 
2017/10/28, 53, , 34, 2, 
2017/10/29, 38, , 30, 5, 
2017/10/30, 76, , 26, 6, 
2017/10/31, 72, , 27, 5, 
2017/11/1, 55, , 34, 3, 
2017/11/2, 61, , 30, 10, 
2017/11/3, 93, , 22, 6, 
2017/11/4, 124, , 19, 6, 
2017/11/5, 13, , 22, 4, 
2017/11/7, 5, , 16, 5, 
2017/11/8, 13, , 9, 10, 
2017/11/9, 21, , 18, 6, 
2017/11/10, 25, , 28, 1, 
2017/11/11, 13, , 30, 4, 
2017/11/12, 9, , 25, 2, 
2017/11/14, 13, , 22, 3, 
2017/11/15, 30, , 19, 10, 
2017/11/16, 42, , 20, 10, 
2017/11/17, 38, , 20, 6, 
2017/11/18, 34, , 26, 4, 
2017/11/19, 17, , 30, 2, 
2017/11/20, 17, , 30, 2, 
2017/11/21, 38, , 29, 3, 
2017/11/22, 55, , 19, 6, 
2017/11/23, 68, , 17, 8, 
2017/11/24, 76, , 11, 21, 
2017/11/25, 38, , 24, 6, 
2017/11/26, 13, , 20, 5, 
2017/11/27, 17, , 22, 6, 
2017/11/28, 21, , 16, 16, 
2017/11/29, 74, , 21, 10, 
2017/11/30, 13, , 22, 18, 
2017/12/1, 25, , 15, 11, 
2017/12/2, 38, , 19, 7, 
2017/12/3, 38, , 26, 14, 
2017/12/4, 25, , 28, 1, 
2017/12/5, 25, , 29, 2, 
2017/12/6, 34, , 31, 1, 
2017/12/7, 30, , 31, 6, 
2017/12/8, 30, , 28, 4, 
2017/12/16, 30, , 17, 2, 
2017/12/17, 25, , 21, 7, 
2017/12/18, 42, , 13, 13, 
2017/12/19, 65, , 13, 8, 
2017/12/20, 70, , 19, 2, 
2017/12/21, 25, , 21, 3, 
2017/12/22, 21, , 23, 1, 
2017/12/24, 13, , 25, 1, 
2017/12/25, 17, , , , 
2017/12/31, 53, , 24, 8, 
2017/7/1, 30, , 34, 1, 
2017/7/2, 30, , 36, 1, 
2017/7/3, 25, , 43, 2, 
2017/7/4, 38, , 47, 2, 
2017/7/5, 38, , 41, 2, 
2017/7/6, 21, , 41, 1, 
2017/7/7, 34, , 59, 1, 
2017/7/8, 59, , 42, 1, 
2017/7/9, 61, , 42, 1, 
2017/7/10, 57, , 40, 1, 
2017/7/11, 55, , 45, 2, 
2017/7/12, 68, , 64, 3, 
2017/7/13, 61, , 45, 7, 
2017/7/14, 53, , 42, 3, 
2017/7/15, 38, , 37, 3, 
2017/7/16, 30, , 47, 2, 
2017/7/17, 34, , 60, 2, 
2017/7/18, 46, , 52, 2, 
2017/7/19, 46, , 49, 1, 
2017/7/20, 42, , 55, 3, 
2017/7/21, 57, , 36, 1, 
2017/7/22, 63, , 39, 1, 
2017/7/23, 70, , 38, 2, 
2017/7/24, 55, , 37, 3, 
2017/7/25, 13, , 41, 2, 
2017/7/26, 9, , 46, 2, 
2017/7/27, 30, , 47, 3, 
2017/7/28, 63, , 47, 2, 
2017/7/29, 65, , 44, 2, 
2017/7/30, 61, , 64, 3, 
2017/7/31, 70, , 68, 3, 
2017/8/1, 63, , 45, 1, 
2017/8/2, 61, , 39, 1, 
2017/8/3, 72, , 42, 1, 
2017/8/4, 72, , 74, 2, 
2017/8/5, 89, , 66, 2, 
2017/8/6, 72, , 43, 3, 
2017/8/7, 57, , 42, 3, 
2017/8/8, 61, , 41, 1, 
2017/8/9, 57, , 41, 1, 
2017/8/10, 25, , 39, 2, 
2017/8/11, 21, , 37, 3, 
2017/8/12, 13, , 43, 2, 
2017/8/13, 30, , 48, 2, 
2017/8/14, 46, , 47, 1, 
2017/8/15, 42, , 59, 2, 
2017/8/16, 46, , 55, 2, 
2017/8/17, 59, , 59, 2, 
2017/8/18, 57, , 53, 1, 
2017/8/19, 61, , 37, 2, 
2017/8/20, 38, , 40, 3, 
2017/8/21, 30, , 45, 2, 
2017/8/22, 50, , 65, 3, 
2017/8/23, 68, , 55, 2, 
2017/8/24, 55, , 49, 1, 
2017/8/25, 57, , 48, 2, 
2017/8/26, 50, , 53, 1, 
2017/8/27, 55, , 49, 3, 
2017/8/28, 65, , 47, 3, 
2017/8/29, 65, , 59, 2, 
2017/8/30, 63, , 50, 1, 
2017/8/31, 59, , 38, 1, 
2017/9/1, 30, , 37, 3, 
2017/9/2, 17, , 35, 4, 
2017/9/3, 13, , 35, 3, 
2017/9/4, 33, , 35, 3, 
2017/9/5, 34, , , , 
2017/9/8, 34, , 36, 1, 
2017/9/9, 34, , 38, 3, 
2017/9/10, 13, , 29, 3, 
2017/9/11, 13, , 32, 2, 
2017/9/12, 34, , 34, 2, 
2017/9/13, 53, , 34, 3, 
2017/9/15, 21, , 32, 2, 
2017/9/16, 13, , 31, 2, 
2017/9/17, 30, , 30, 2, 
2017/9/18, 25, , 26, 3, 
2017/9/19, 17, , 30, 3, 
2017/9/20, 13, , 33, 1, 
2017/9/21, 17, , 35, 1, 
2017/9/22, 30, , 34, 7, 
2017/9/23, 42, , 35, 3, 
2017/9/24, 50, , 31, 2, 
2017/9/25, 30, , 29, 4, 
2017/9/26, 38, , 32, 3, 
2017/9/27, 61, , 36, 3, 
2017/9/28, 80, , 31, 5, 
2017/9/29, 76, , 32, 5, 
2017/9/30, 78, , 26, 4, 
2017/4/1, 34, , 43, 5, 
2017/4/2, 63, , 38, 6, 
2017/4/3, 55, , 39, 4, 
2017/4/4, 50, , 36, 5, 
2017/4/5, 38, , 37, 3, 
2017/4/6, 30, , 37, 7, 
2017/4/7, 49, , 37, 4, 
2017/4/8, 52, , 41, 5, 
2017/4/9, 56, , 41, 3, 
2017/4/10, 34, , 41, 4, 
2017/4/11, 34, , , 4, 
2017/4/13, 38, , 39, 3, 
2017/4/14, 41, , 39, 3, 
2017/4/15, 38, , 36, 3, 
2017/4/16, 17, , 34, 4, 
2017/4/17, 17, , 33, 5, 
2017/4/18, 24, , 33, 5, 
2017/4/19, 21, , 35, 3, 
2017/4/20, 24, , 38, 7, 
2017/4/21, 51, , 47, 4, 
2017/4/22, 50, , 47, 2, 
2017/4/23, 34, , 37, 5, 
2017/4/24, 37, , 42, 1, 
2017/4/25, 34, , 42, 1, 
2017/4/26, 34, , 39, 1, 
2017/4/27, 10, , 33, 2, 
2017/4/28, 16, , 37, 5, 
2017/4/29, 33, , 37, 5, 
2017/4/30, 37, , 40, 4, 
2017/5/1, 30, , 35, 4, 
2017/5/2, 17, , 30, 5, 
2017/5/3, 20, , 36, 5, 
2017/5/4, 17, , 35, 5, 
2017/5/5, 24, , 33, 6, 
2017/5/6, 29, , 32, 5, 
2017/5/7, 9, , 29, 4, 
2017/5/8, 9, , 33, 4, 
2017/5/9, 12, , 34, 5, 
2017/5/10, 44, , 30, 6, 
2017/5/11, 46, , 32, 3, 
2017/5/12, 38, , 36, 1, 
2017/5/13, 41, , 35, 4, 
2017/5/14, 42, , 32, 5, 
2017/5/15, 34, , 32, 5, 
2017/5/16, 25, , 39, 7, 
2017/5/17, 29, , 38, 5, 
2017/5/18, 33, , 41, 5, 
2017/5/19, 21, , 38, 5, 
2017/5/20, 13, , 35, 8, 
2017/5/21, 24, , 37, 5, 
2017/5/22, 25, , 39, 6, 
2017/5/23, 37, , 39, 5, 
2017/5/24, 30, , 39, 9, 
2017/5/25, 53, , 40, 7, 
2017/5/26, 53, , 45, 9, 
2017/5/27, 60, , 47, 9, 
2017/5/28, 57, , 45, 6, 
2017/5/29, 53, , 45, 2, 
2017/5/30, 53, , 47, 1, 
2017/5/31, 46, , 43, 1, 
2017/6/1, 46, , 40, 1, 
2017/6/2, 42, , 36, 1, 
2017/6/3, 49, , 39, 2, 
2017/6/4, 38, , 32, 3, 
2017/6/5, 30, , 37, 1, 
2017/6/6, 41, , 40, 2, 
2017/6/7, 38, , 40, 3, 
2017/6/8, 56, , 49, 3, 
2017/6/9, 64, , 59, 2, 
2017/6/10, 61, , 61, 2, 
2017/6/11, 61, , 54, 1, 
2017/6/12, 64, , 49, 2, 
2017/6/13, 57, , 53, 3, 
2017/6/14, 73, , 39, 3, 
2017/6/15, 57, , 45, 1, 
2017/6/16, 57, , 50, 2, 
2017/6/17, 53, , 48, 3, 
2017/6/18, 42, , 55, 2, 
2017/6/19, 38, , 50, 2, 
2017/6/20, 30, , 43, 2, 
2017/6/21, 41, , 44, 1, 
2017/6/22, 52, , 46, 1, 
2017/6/23, 64, , 40, 1, 
2017/6/24, 65, , 39, 1, 
2017/6/25, 59, , 38, 2, 
2017/6/26, 60, , 33, 3, 
2017/6/27, 67, , 37, 1, 
2017/6/28, 46, , 34, 2, 
2017/6/29, 30, , 34, 1, 
2017/6/30, 25, , 33, 1, 
2017/1/5, 17, , 28, 4, 
2017/1/6, 30, , 22, 4, 
2017/1/7, 57, , 21, 6, 
2017/1/8, 80, , 18, 11, 
2017/1/9, 55, , 24, 3, 
2017/1/10, 78, , 20, 14, 
2017/1/11, 63, , 16, 13, 
2017/1/12, 65, , 24, 19, 
2017/1/13, 30, , 26, 20, 
2017/1/15, 30, , 22, 6, 
2017/1/16, 42, , 22, 7, 
2017/1/17, 46, , 22, 7, 
2017/1/18, 55, , 24, 7, 
2017/1/19, 55, , 23, 7, 
2017/1/20, 63, , 25, 8, 
2017/1/21, 70, , 24, 10, 
2017/1/22, 61, , 23, 7, 
2017/1/23, 46, , 24, 6, 
2017/1/24, 38, , 24, 10, 
2017/1/25, 50, , 25, 10, 
2017/1/26, 74, , 23, 10, 
2017/1/27, 99, , 20, 9, 
2017/1/28, 139, , 15, 11, 
2017/1/29, 85, , 22, 9, 
2017/1/30, 53, , 21, 5, 
2017/1/31, 53, , 17, 11, 
2017/2/1, 21, , 19, 11, 
2017/2/2, 46, , 22, 27, 
2017/2/3, 17, , 33, 17, 
2017/2/4, 13, , 25, 19, 
2017/2/7, 30, , , 11, 
2017/2/8, 57, , 10, 13, 
2017/2/9, 70, , 21, 6, 
2017/2/10, 78, , 14, 7, 
2017/2/11, 68, , 8, 12, 
2017/2/12, 61, , 7, 9, 
2017/2/15, 55, , 24, 6, 
2017/2/16, 38, , 29, 3, 
2017/2/17, 38, , 31, , 
2017/2/18, 87, , 29, 8, 
2017/2/19, 53, , 28, 2, 
2017/2/20, 38, , 31, 4, 
2017/2/21, 34, , 34, 1, 
2017/2/22, 30, , 32, , 
2017/2/23, 30, , 32, 1, 
2017/2/24, 74, , 32, 17, 
2017/2/25, 25, , 25, 22, 
2017/2/26, 50, , 30, 6, 
2017/2/27, 42, , 33, 1, 
2017/2/28, 25, , 36, 1, 
2017/3/1, 17, , 35, 1, 
2017/3/2, 30, , 34, 2, 
2017/3/3, 63, , 29, 13, 
2017/3/4, 46, , 35, 6, 
2017/3/5, 13, , 34, , 
2017/3/8, 21, , 32, 1, 
2017/3/9, 42, , 30, 6, 
2017/3/10, 21, , 37, 2, 
2017/3/11, 38, , 32, 2, 
2017/3/12, 50, , 32, 3, 
2017/3/13, 57, , 33, 3, 
2017/3/14, 72, , 35, 6, 
2017/3/15, 87, , 35, 11, 
2017/3/17, 38, , 46, , 
2017/3/18, 42, , 46, , 
2017/3/19, 34, , 37, , 
2017/3/20, 57, , 33, 5, 
2017/3/21, 72, , 27, 9, 
2017/3/22, 42, , 34, , 
2017/3/23, 38, , 35, , 
2017/3/24, 59, , 24, 4, 
2017/3/25, 76, , 32, 6, 
2017/3/26, 25, , 42, 1, 
2017/3/27, 37, , 34, 1, 
2017/3/28, 38, , 39, , 
2017/3/29, 41, , 39, 4, 
2017/3/30, 38, , 43, 1, 
2017/3/31, 45, , 44, 4, 
2019/11/3, , 3, 29, 3, 
2019/11/4, , 3, 29, 4, 
2019/8/8, , 20, 45, 5, 
2019/8/9, , 10, 39, 5, 
2019/9/10, , 20, 42, 5, 
2019/9/11, , 24, 55, 5, 
2019/9/12, , 19, 54, 5, 
2019/9/15, , 5, 47, 5, 
2019/9/16, , 5, 45, 5, 
2019/4/29, , 5, , 8, 
2019/5/5, , 6, , , 
2018/12/31, , 48, 25, 4, 
2019/1/6, , 57, 27, 4, 
2019/1/15, , 34, 32, 1, 
2019/2/24, , 7, , , 
2019/3/26, , 5, , 21, 
2018/10/4, , 20, 32, 6, 
2018/10/29, , 4, , , 
2018/10/30, , 10, , 8, 
2018/11/21, , 21, 18, 1, 
2018/12/3, , 52, 29, 4, 
2018/12/4, , 46, 26, 16, 
2018/12/18, , 33, 21, 16, 
2018/12/21, , 32, 25, 6, 
2018/7/21, , 10, , , 
2018/7/22, , 14, , 15, 
2018/7/23, , 14, 39, 4, 
2018/6/29, , 15, 49, 1, 
2018/3/31, , , 35, 1, 
2018/4/20, , , 50, , 
2018/5/2, , , 25, 1, 
2018/3/3, , , 29, 7, 
2018/3/4, , , 32, 5, 
2018/3/8, , , 34, 1, 
2018/3/17, , , 30, 2, 
2018/3/18, , , 30, 3, 
2017/11/6, , , 22, 4, 
2017/11/13, , , 22, 2, 
2017/12/9, , , 23, 4, 
2017/12/14, , , 26, , 
2017/12/15, , , 23, 8, 
2017/12/23, , , 27, 1, 
2017/12/30, , , 19, 5, 
2017/9/7, , , 32, 3, 
2017/9/14, , , 25, 5, 
2017/4/12, , , 41, 3, 
2017/1/4, , , 29, 2, 
2017/1/14, , , 27, 2, 
2017/2/5, , , 27, 12, 
2017/2/6, , , 22, 5, 
2017/2/13, , , 9, 12, 
2017/2/14, , , 21, 11, 
2017/3/6, , , 35, 7, 
2017/3/7, , , 35, 2, 
2017/3/16, , , 39, 8, 
2019/12/31, , , , , 
