date, pm25, pm10, o3
2017/7/22, 58, , 35
2017/7/23, 46, , 31
2017/7/24, 41, , 41
2017/7/25, 42, , 47
2017/7/26, 52, , 56
2017/7/27, 41, , 23
2017/7/28, 45, , 36
2017/7/29, 27, , 33
2017/7/30, 18, , 36
2017/7/31, 20, , 47
2017/8/1, 36, , 40
2017/8/2, 45, , 33
2017/8/3, 41, , 43
2017/8/4, 23, , 42
2017/8/5, 31, , 28
2017/8/6, 32, , 15
2017/8/7, 29, , 26
2017/8/8, 25, , 24
2017/8/9, 23, , 19
2017/8/10, 28, , 36
2017/8/11, 21, , 34
2017/8/12, 27, , 37
2017/8/13, 31, , 43
2017/8/14, 39, , 30
2017/8/15, 31, , 35
2017/8/16, 28, , 27
2017/8/17, 21, , 36
2017/8/18, 32, , 46
2017/8/19, 40, , 44
2017/8/20, 54, , 38
2017/8/21, 54, , 54
2017/8/22, 41, , 36
2017/8/23, 35, , 42
2017/8/24, 30, , 41
2017/8/25, 43, , 38
2017/8/26, 46, , 38
2017/8/27, 36, , 39
2017/8/28, 29, , 32
2017/8/29, 20, , 17
2017/8/30, 25, , 17
2017/8/31, 21, , 29
2017/9/1, 19, , 37
2017/9/2, 23, , 38
2017/9/3, 38, , 40
2017/9/4, 43, , 39
2017/9/5, 53, , 
2017/9/9, 32, , 28
2017/9/10, 11, , 22
2017/9/11, 7, , 16
2017/9/12, 10, , 35
2017/9/13, 36, , 34
2017/9/14, 55, , 41
2017/9/15, 58, , 38
2017/9/16, 49, , 38
2017/9/17, 50, , 38
2017/9/18, 43, , 43
2017/9/19, 50, , 44
2017/9/20, 48, , 42
2017/9/21, 43, , 45
2017/9/22, 43, , 43
2017/9/23, 53, , 37
2017/9/24, 45, , 39
2017/9/25, 34, , 39
2017/9/26, 42, , 36
2017/9/27, 39, , 51
2017/9/28, 47, , 57
2017/9/29, 49, , 40
2017/9/30, 23, , 31
2017/4/1, 13, , 39
2017/4/2, 19, , 33
2017/4/3, 29, , 43
2017/4/4, 24, , 29
2017/4/5, 33, , 31
2017/4/6, 8, , 39
2017/4/7, 9, , 45
2017/4/8, 16, , 49
2017/4/9, 33, , 47
2017/4/10, 33, , 52
2017/4/11, 47, , 41
2017/4/12, 54, , 44
2017/4/13, 50, , 44
2017/4/14, 59, , 38
2017/4/15, 30, , 38
2017/4/16, 40, , 31
2017/4/17, 40, , 32
2017/4/18, 29, , 25
2017/4/19, 31, , 35
2017/4/20, 35, , 41
2017/4/21, 50, , 39
2017/4/22, 40, , 29
2017/4/23, 7, , 20
2017/4/24, 6, , 32
2017/4/25, 18, , 44
2017/4/26, 37, , 31
2017/4/27, 41, , 26
2017/4/28, 44, , 28
2017/4/29, 57, , 24
2017/4/30, 26, , 38
2017/5/1, 14, , 43
2017/5/2, 15, , 46
2017/5/3, 25, , 34
2017/5/4, 31, , 20
2017/5/5, 5, , 39
2017/5/6, 26, , 36
2017/5/7, 16, , 43
2017/5/8, 29, , 45
2017/5/9, 36, , 50
2017/5/10, 50, , 46
2017/5/11, 53, , 35
2017/5/12, 50, , 34
2017/5/13, 37, , 43
2017/5/14, 29, , 59
2017/5/15, 42, , 56
2017/5/16, 44, , 38
2017/5/17, 34, , 31
2017/5/18, 34, , 39
2017/5/19, 33, , 22
2017/5/20, 34, , 26
2017/5/21, 15, , 25
2017/5/22, 31, , 26
2017/5/23, 15, , 32
2017/5/24, 10, , 28
2017/5/25, 16, , 42
2017/5/26, 38, , 41
2017/5/27, 45, , 33
2017/5/28, 17, , 32
2017/5/29, 31, , 21
2017/5/30, 15, , 33
2017/5/31, 29, , 42
2017/6/1, 40, , 47
2017/6/2, 35, , 46
2017/6/3, 49, , 23
2017/6/4, 37, , 16
2017/6/5, 20, , 20
2017/6/6, 20, , 35
2017/6/7, 24, , 44
2017/6/8, 37, , 53
2017/6/9, 42, , 45
2017/6/10, 44, , 30
2017/6/11, 25, , 27
2017/6/12, 24, , 45
2017/6/13, 26, , 42
2017/6/14, 34, , 43
2017/6/15, 31, , 47
2017/6/16, 18, , 40
2017/6/17, 33, , 24
2017/6/18, 19, , 28
2017/6/19, 25, , 15
2017/6/20, 20, , 13
2017/6/21, 23, , 12
2017/6/22, 27, , 15
2017/6/23, 30, , 27
2017/6/24, 18, , 27
2017/6/25, 20, , 38
2017/6/26, 21, , 39
2017/6/27, 29, , 39
2017/6/28, 34, , 30
2017/6/29, 60, , 15
2017/6/30, 28, , 26
2017/1/2, 8, , 
