date, pm10, o3, no2, so2
2017/1/23, 50, 3, 22, 
2017/1/24, 51, 20, 15, 
2017/1/25, 44, 11, 20, 
2017/1/26, 26, 12, 25, 
2017/1/27, 31, 23, 20, 
2017/1/28, 24, 19, 10, 
2017/1/29, 15, 23, 10, 
2017/1/30, 8, 12, 14, 
2017/1/31, 17, 11, 12, 
2017/2/1, 21, 11, 14, 
2017/2/2, 8, 17, 16, 
2017/2/3, 10, 26, 9, 
2017/2/4, 5, 24, 10, 
2017/2/5, 10, 2, 17, 
2017/2/6, 21, 2, 13, 
2017/2/7, 26, 5, 12, 
2017/2/8, 30, 11, 11, 
2017/2/9, 43, 12, 12, 
2017/2/10, 47, 8, 13, 
2017/2/11, 60, 16, 8, 
2017/2/12, 49, 23, 12, 
2017/2/13, 44, 19, 21, 
2017/2/14, 40, 8, 29, 
2017/2/15, 50, 17, 23, 
2017/2/16, 42, 14, 17, 
2017/2/17, 31, 16, 17, 
2017/2/18, 22, 16, 14, 
2017/2/19, 26, 13, 13, 
2017/2/20, 25, 19, 14, 
2017/2/21, 11, 24, 9, 
2017/2/22, 11, 30, 7, 
2017/2/24, 11, 24, 15, 
2017/2/25, 17, 27, 6, 
2017/2/26, 10, 30, 4, 
2017/3/2, 10, 24, 14, 
2017/3/3, 16, 28, 13, 
2017/3/4, 5, 33, 4, 
2017/3/7, 16, 19, 16, 
2017/3/8, 15, 27, 13, 
2017/3/9, 9, 29, 13, 
2017/3/10, 12, 27, 14, 
2017/3/11, 15, 30, 11, 
2017/3/12, 11, 18, 20, 
2017/3/13, 16, 23, 18, 
2017/3/14, 24, 21, 15, 
2017/3/15, 30, 22, 23, 
2017/3/16, 29, 24, 16, 
2017/3/17, 33, 27, 8, 
2017/3/18, 14, 28, 7, 
2017/3/21, 10, 27, 17, 
2017/3/22, 13, 29, 12, 
2017/3/23, 15, 30, 8, 
2017/3/24, 19, 35, 11, 
2017/3/25, 20, 33, 8, 
2017/3/26, 16, 34, 16, 
2017/3/27, 22, 36, 22, 
2017/3/28, 26, 26, 13, 
2017/3/29, 28, 32, 17, 
2017/3/30, 15, 39, 13, 
2017/3/31, 12, 24, 14, 
2020/1/2, , 9, 11, 
2020/1/13, , 21, 8, 
2020/1/14, , 24, 5, 
2020/1/15, , 25, 6, 
2020/1/16, , 14, 14, 
2019/10/7, , 13, 9, 
2019/10/8, , 20, 8, 
2019/10/17, , 25, 6, 
2019/10/18, , 21, 9, 
2019/10/19, , 13, 9, 
2019/10/20, , 16, 10, 
2019/11/3, , 17, 11, 
2019/11/4, , 14, 15, 
2019/11/28, , 22, 14, 
2019/12/21, , 24, 7, 
2019/12/22, , 20, 9, 
2019/7/14, , 21, 8, 
2019/7/16, , 17, 8, 
2019/8/18, , 29, 7, 
2019/4/26, , 27, 11, 
2019/5/5, , 26, 11, 
2019/5/13, , 35, 6, 
2019/5/14, , 36, 12, 
2018/12/31, , 25, 5, 
2019/1/6, , 11, 16, 
2019/1/14, , 15, 14, 
2019/1/15, , 21, 9, 
2019/1/16, , 20, 12, 
2019/1/28, , 15, 17, 
2019/2/9, , 27, 4, 
2019/3/4, , 30, 9, 
2019/3/7, , 29, 10, 
2019/3/17, , 29, 12, 
2018/10/30, , 18, 12, 
2018/10/31, , 8, 13, 
2018/11/12, , 19, 12, 
2018/12/8, , 28, 7, 
2018/12/9, , 23, 11, 
2018/12/20, , 27, 4, 
2018/12/21, , 26, 8, 
2018/7/13, , 43, 5, 2
2018/7/16, , 52, 16, 6
2018/8/13, , 34, 7, 2
2018/8/19, , 13, 9, 2
2018/9/9, , 19, 18, 5
2018/9/13, , 31, 13, 3
2018/9/22, , 19, 3, 
2018/9/23, , 20, 12, 
2018/9/24, , 19, 14, 
2018/3/31, , 26, 10, 
2018/4/4, , 31, 9, 
2018/4/5, , 36, 14, 
2018/5/1, , 37, 8, 
2018/5/12, , 27, 7, 
2018/5/14, , 26, 6, 
2017/12/31, , 32, 5, 
2018/1/3, , 27, 9, 
2018/1/25, , 13, 21, 
2018/2/16, , 11, 18, 
2018/2/18, , 18, 19, 
2018/3/11, , 21, 15, 
2018/3/13, , 23, 13, 
2017/12/25, , 23, 6, 
2017/12/27, , 20, 10, 4
2017/4/2, , 24, 11, 
2017/4/19, , 32, 16, 
2017/5/13, , 34, 5, 
2017/1/1, , 8, 19, 
2017/2/23, , 32, 14, 
2017/2/27, , 31, 9, 
2017/2/28, , 23, 13, 
2017/3/1, , 28, 9, 
2017/3/5, , 24, 16, 
2017/3/6, , 15, 18, 
2017/3/19, , 26, 8, 
2017/3/20, , 27, 14, 
