date, pm25, pm10, o3, no2, so2
2019/5/1, 34, 21, 35, 6, 1
2019/5/2, 46, 14, 26, 2, 
2019/5/3, 28, 13, 27, 2, 
2019/5/4, 61, 5, 24, , 
2019/5/5, 44, 11, 32, 4, 1
2019/5/6, 35, 16, 42, 5, 1
2019/5/7, 43, 13, 35, 3, 1
2019/5/8, 37, 15, 28, , 1
2019/5/9, 34, 14, 29, 1, 1
2019/5/10, 61, 8, 33, , 1
2019/5/11, 28, 3, 30, , 1
2019/5/12, 18, 3, 25, 3, 1
2019/5/13, 31, 8, 24, 6, 1
2019/5/14, 15, 13, 35, 7, 1
2019/5/15, 42, 18, 41, 7, 1
2019/5/16, 47, 20, 40, 7, 1
2019/5/17, 51, 22, 42, 3, 1
2019/5/18, 54, 19, 40, 1, 1
2019/5/19, 59, 19, 34, 6, 1
2019/5/24, 25, 14, 32, 4, 1
2019/5/25, 27, 11, 35, 3, 1
2019/5/26, 23, 11, 33, 4, 1
2019/5/27, 21, 18, 28, 4, 1
2019/5/28, 36, 14, 36, 4, 1
2019/5/29, 23, 15, 32, 5, 1
2019/5/30, 32, 15, 38, 5, 1
2019/5/31, 30, 24, 44, 6, 2
2019/6/1, 46, 18, 42, 1, 1
2019/6/2, 41, 11, 29, 5, 2
2019/6/3, 21, 12, 37, 4, 2
2019/6/4, 15, 23, 53, 5, 3
2019/6/5, 45, 16, 24, 3, 3
2019/6/6, 37, 16, 32, 5, 7
2019/6/7, 31, 20, 39, 9, 3
2019/6/8, 43, 16, 40, 1, 3
2019/6/9, 29, 8, 18, 4, 3
2019/6/10, 16, 5, 25, 2, 2
2019/6/11, 21, , , , 
2019/1/1, 27, 12, 13, 11, 1
2019/1/2, 42, 18, 21, 15, 1
2019/1/3, 28, 21, 7, 20, 2
2019/1/4, 49, 6, 16, 13, 1
2019/1/5, 38, 8, 27, 11, 1
2019/1/6, 41, 7, 24, 8, 1
2019/1/7, 13, 12, 13, 15, 1
2019/1/8, 43, 6, 25, 7, 1
2019/1/9, 26, 14, 26, 4, 1
2019/1/10, 21, 9, 31, 13, 1
2019/1/11, 23, 15, 27, 13, 1
2019/1/12, 38, 8, 26, 7, 1
2019/1/13, 45, 15, 24, 19, 1
2019/1/14, 30, 22, 21, 26, 1
2019/1/15, 53, 14, 19, 15, 1
2019/1/16, 62, 11, 24, 10, 1
2019/1/17, 32, 18, 12, 18, 1
2019/1/18, 65, 13, 20, 13, 1
2019/1/19, 55, 8, 30, 8, 1
2019/1/20, 50, 9, 31, 5, 1
2019/1/21, 40, 9, 28, 19, 1
2019/1/22, 25, 13, 22, 11, 1
2019/1/23, 49, 5, 25, 12, 1
2019/1/24, 26, 10, 30, 11, 20
2019/1/25, 37, 12, 27, 15, 2
2019/1/26, 37, 10, 25, 9, 1
2019/1/27, 49, 14, 27, 11, 1
2019/1/28, 30, 13, 13, 14, 1
2019/1/29, 58, 14, 30, 14, 1
2019/1/30, 50, 17, 26, 17, 1
2019/1/31, 39, 23, 22, 22, 1
2019/2/1, 59, 36, 22, 27, 2
2019/2/2, 107, 44, 16, 25, 1
2019/2/3, 124, 45, 25, 33, 2
2019/2/4, 104, 26, 25, 27, 1
2019/2/5, 68, 11, 13, 11, 1
2019/2/6, 47, 8, 15, 6, 1
2019/2/7, 34, 7, 28, 6, 1
2019/2/8, 29, 8, 30, 14, 1
2019/2/9, 36, 9, 28, 12, 1
2019/2/10, 40, 12, 18, 6, 1
2019/2/11, 65, 5, 24, 7, 1
2019/2/12, 37, 7, 30, 7, 1
2019/2/13, 40, 17, 30, 11, 1
2019/2/14, 35, 14, 33, 8, 1
2019/2/15, 38, 7, 32, 9, 1
2019/2/16, 42, 7, 29, 6, 1
2019/2/17, 29, 9, 29, 9, 1
2019/2/18, 25, 15, 32, 10, 1
2019/2/19, 32, 10, 24, 9, 1
2019/2/20, 31, 11, 29, 19, 1
2019/2/21, 41, 17, 34, 16, 1
2019/2/22, 43, 14, 25, 8, 1
2019/2/23, 43, 4, 27, 5, 1
2019/2/24, 37, 16, 33, 5, 1
2019/2/25, 30, 13, 34, 10, 1
2019/2/26, 31, 10, 29, 5, 1
2019/2/27, 27, 15, 31, 8, 1
2019/2/28, 44, 10, 22, 10, 1
2019/3/4, 30, 13, 33, 9, 2
2019/3/5, 46, 14, 32, 10, 1
2019/3/6, 49, 19, 30, 14, 2
2019/3/7, 49, 27, 32, 19, 3
2019/3/8, 79, 17, 41, 9, 3
2019/3/9, 82, 7, 31, 10, 2
2019/3/10, 37, 10, 37, 14, 2
2019/3/11, 35, 14, 35, 15, 2
2019/3/12, 31, 24, 39, 14, 3
2019/3/13, 45, 19, 39, 8, 3
2019/3/14, 32, 18, 35, 4, 2
2019/3/15, 44, 9, 35, , 2
2019/3/16, 25, 6, 35, 9, 2
2019/3/17, 34, 15, 33, 10, 2
2019/3/18, 35, 18, 35, 15, 3
2019/3/19, 38, 20, 38, 12, 3
2019/3/20, 45, 6, 31, 8, 2
2019/3/21, 32, 7, 35, 4, 2
2019/3/22, 29, 6, 35, 4, 2
2019/3/23, 25, 10, 37, 14, 3
2019/3/24, 31, 14, 33, 13, 3
2019/3/25, 27, 7, 36, 9, 2
2019/3/26, 20, 15, 34, 10, 2
2019/3/27, 38, 17, 40, 8, 2
2019/3/28, 28, 23, 25, 11, 
2019/3/29, 39, 22, 48, 6, 3
2019/3/30, 55, 9, 37, 1, 2
2019/3/31, 36, 18, 37, 7, 2
2018/10/1, 40, , , , 
2018/10/5, 34, 15, 16, 1, 1
2018/10/6, 35, 20, 27, 1, 1
2018/10/7, 3, 21, 14, 3, 1
2018/10/8, 3, 15, 24, 2, 1
2018/10/9, 3, 16, 27, 5, 1
2018/10/10, 29, 11, 15, 5, 77
2018/10/11, 14, 11, 26, 1, 
2018/10/12, 16, 7, 25, 3, 
2018/10/13, 15, 9, 20, 5, 
2018/10/14, 33, 10, 17, 2, 
2018/10/15, 32, 10, 25, 2, 
2018/10/16, 11, 16, 26, 5, 1
2018/10/17, 26, 11, 27, 10, 
2018/10/18, 21, 15, 30, 7, 1
2018/10/19, 29, 8, 28, 3, 
2018/10/20, 24, 5, 27, , 1
2018/10/21, 27, 10, 24, 2, 1
2018/10/22, 14, 20, 31, 6, 1
2018/10/23, 25, 9, 19, 3, 
2018/10/24, 24, 15, 24, 12, 
2018/10/25, 16, 16, 19, 7, 1
2018/10/26, 33, 3, 23, 1, 1
2018/10/27, 16, 6, 16, 2, 1
2018/10/28, 17, 7, 23, 7, 1
2018/10/29, 16, 14, 28, 13, 2
2018/10/30, 29, 19, 30, 8, 2
2018/10/31, 39, 20, 32, 9, 1
2018/11/1, 46, 9, 25, 4, 1
2018/11/2, 17, 8, 21, 6, 1
2018/11/3, 24, 9, 24, 9, 1
2018/11/4, 35, 6, 23, 5, 1
2018/11/5, 27, 5, 9, 5, 1
2018/11/6, 21, 9, 22, 7, 2
2018/11/7, 24, 11, 20, 10, 
2018/11/8, 28, 8, 11, 6, 
2018/11/9, 21, 6, 27, 6, 1
2018/11/10, 23, 11, 20, 12, 2
2018/11/11, 27, 16, 17, 9, 2
2018/11/12, 60, 7, 22, 6, 1
2018/11/13, 24, 8, 28, 5, 
2018/11/14, 20, 5, 22, 6, 
2018/11/15, 16, 7, 19, 8, 
2018/11/16, 30, 12, 21, 11, 
2018/11/17, 25, 14, 15, 10, 
2018/11/18, 36, 24, 12, 14, 1
2018/11/19, 73, 14, 20, 7, 1
2018/11/20, 42, 12, 24, 4, 1
2018/11/21, 30, 6, 27, 2, 
2018/11/22, 25, 8, 25, 18, 1
2018/11/23, 28, 12, 14, 11, 
2018/11/24, 39, 13, 21, 12, 1
2018/11/25, 33, 9, 21, 3, 1
2018/11/26, 43, 5, 19, 2, 1
2018/11/27, 19, 10, 22, 1, 
2018/11/28, 24, 10, 21, 5, 
2018/11/29, 29, 17, 10, 14, 1
2018/11/30, 54, 15, 16, 10, 1
2018/12/1, 47, 6, 15, 9, 
2018/12/2, 28, 8, 16, 8, 1
2018/12/3, 30, 6, 25, 11, 1
2018/12/4, 28, 12, 19, 18, 1
2018/12/5, 38, 10, 20, 18, 1
2018/12/6, 34, 12, 23, 55, 
2018/12/7, 33, 15, 21, , 1
2018/12/8, 47, 12, 17, , 1
2018/12/9, 60, 21, 20, , 1
2018/12/10, 58, 30, 15, , 1
2018/12/11, 66, 21, 13, 15, 1
2018/12/12, 72, 27, , 15, 
2018/12/14, 99, 7, 16, 11, 1
2018/12/15, 47, 3, 21, 5, 1
2018/12/16, 29, 8, 25, 12, 1
2018/12/17, 31, 11, 29, 14, 1
2018/12/18, 33, 23, 14, 24, 2
2018/12/19, 45, 20, 4, 21, 2
2018/12/20, 66, 6, 30, 3, 1
2018/12/21, 27, 6, 23, 3, 1
2018/12/22, 36, 8, 21, 8, 1
2018/12/23, 25, 8, 22, 6, 1
2018/12/24, 39, 8, 18, 9, 1
2018/12/25, 41, 21, 14, 19, 2
2018/12/26, 49, 25, 17, 13, 1
2018/12/27, 58, 7, 13, 19, 1
2018/12/28, 37, 6, 18, 7, 1
2018/12/29, 39, 13, 15, 11, 1
2018/12/30, 30, , , , 
2018/7/1, 49, 21, 58, 6, 2
2018/7/2, 51, 18, 50, 2, 2
2018/7/3, 36, 17, 47, 2, 1
2018/7/4, 42, 11, 33, 2, 2
2018/7/5, 32, 11, 32, 3, 2
2018/7/6, 23, 5, 40, 1, 1
2018/7/7, 16, , 41, , 
2018/7/8, 32, , 61, , 
2018/7/9, 28, , 64, , 
2018/7/10, 43, , 35, , 
2018/7/11, 35, , 46, , 
2018/7/12, 28, 13, 47, 4, 2
2018/7/13, 32, 12, 48, , 2
2018/7/14, 29, 11, 40, , 2
2018/7/15, 30, 18, 64, 4, 2
2018/7/16, 50, 14, 39, 1, 2
2018/7/17, 45, 12, 26, 6, 2
2018/7/18, 26, 13, 41, 6, 2
2018/7/19, 16, 14, 60, 4, 2
2018/7/20, 42, 5, 30, , 2
2018/7/21, 20, 7, 32, , 2
2018/7/22, 29, 18, 24, 1, 2
2018/7/23, 39, 10, 17, , 2
2018/7/24, 22, 7, 34, , 2
2018/7/25, 21, 14, 36, 2, 2
2018/7/26, 28, 15, 43, 8, 2
2018/7/27, 43, 14, 36, 4, 2
2018/7/28, 33, 12, 31, 2, 2
2018/7/29, 30, 16, 37, 3, 2
2018/7/30, 35, 12, 38, 1, 2
2018/7/31, 39, 8, 37, 3, 2
2018/8/1, 29, 9, 27, 4, 2
2018/8/2, 18, 9, 25, 1, 2
2018/8/3, 19, 11, 34, 4, 2
2018/8/4, 21, 21, 45, 3, 2
2018/8/5, 50, 23, 45, 4, 2
2018/8/6, 58, 14, 45, 3, 2
2018/8/7, 57, 15, 45, 5, 3
2018/8/8, 37, 14, 37, 5, 2
2018/8/9, 36, 24, 39, 6, 2
2018/8/10, 46, 15, 39, 3, 2
2018/8/11, 32, 13, 36, 2, 2
2018/8/12, 31, 7, 30, 1, 2
2018/8/13, 23, 11, 27, 4, 2
2018/8/14, 18, 28, 40, 4, 2
2018/8/15, 52, 32, 50, 6, 3
2018/8/16, 65, 30, 38, 3, 2
2018/8/17, 57, 13, 31, 1, 2
2018/8/18, 30, 8, 15, , 3
2018/8/19, 19, 15, 26, 1, 2
2018/8/20, 22, 7, 25, , 3
2018/8/21, 20, 14, 36, 5, 2
2018/8/22, 27, 17, 26, 5, 2
2018/8/23, 29, 20, 41, 7, 3
2018/8/24, 42, 17, 41, 4, 2
2018/8/25, 42, 18, 35, 1, 2
2018/8/26, 43, 35, 43, 5, 
2018/8/27, 66, 35, 49, 5, 4
2018/8/28, 61, 28, 46, 6, 3
2018/8/29, 54, 10, 36, 8, 3
2018/8/30, 32, 12, 20, 4, 2
2018/8/31, 23, , 22, , 2
2018/9/1, 24, , , 1, 
2018/9/4, 34, 21, 42, 8, 3
2018/9/5, 42, 25, 43, 5, 2
2018/9/6, 45, 15, 24, 3, 
2018/9/7, 38, 10, 19, 1, 
2018/9/8, 26, 4, 14, , 
2018/9/9, 21, 5, 21, 4, 
2018/9/10, 12, 9, 13, 2, 
2018/9/11, 19, 16, 5, 4, 
2018/9/12, 25, 7, 13, 1, 
2018/9/13, 21, 9, 18, 1, 
2018/9/14, 14, 13, 26, 2, 1
2018/9/15, 22, 14, 33, 2, 1
2018/9/16, 28, 14, 19, , 1
2018/9/17, 26, 11, 27, 3, 1
2018/9/18, 15, 22, 32, 6, 1
2018/9/19, 26, 23, 19, 7, 1
2018/9/20, 27, 14, 24, 1, 1
2018/9/21, 18, 12, 19, 2, 1
2018/9/22, 18, 10, 8, 1, 1
2018/9/23, 17, 14, 28, 1, 2
2018/9/24, 23, 11, 13, 6, 1
2018/9/25, 13, 14, 32, 2, 1
2018/9/26, 27, 7, 25, 3, 
2018/9/27, 16, 9, 24, 6, 
2018/9/28, 14, 17, 29, 6, 1
2018/9/29, 31, 16, 28, 4, 1
2018/9/30, 33, 25, 29, 5, 1
2018/4/1, 15, , 36, , 
2018/4/2, 21, , 20, , 1
2018/4/3, 37, , 36, , 
2018/4/4, 20, , 36, , 
2018/4/5, 15, , 39, , 
2018/4/6, 34, , 38, , 1
2018/4/7, 15, , 37, , 2
2018/4/8, 16, , 35, , 1
2018/4/9, 20, , 37, , 1
2018/4/10, 39, , 40, , 
2018/4/11, 39, , 43, , 
2018/4/12, 46, , 58, , 1
2018/4/13, 45, , 57, , 
2018/4/14, 49, , 33, , 1
2018/4/15, 14, , 28, , 
2018/4/16, 10, , 30, , 
2018/4/17, 11, , 34, , 
2018/4/18, 19, , 36, , 1
2018/4/19, 26, , 37, , 1
2018/4/20, 11, , 41, , 1
2018/4/21, 17, , 44, , 
2018/4/22, 24, , 52, , 
2018/4/23, 32, , 41, , 
2018/4/24, 18, , 31, , 1
2018/4/25, 16, , 37, , 
2018/4/26, 12, , 23, , 1
2018/4/27, 30, , 44, , 
2018/4/28, 38, , 30, , 
2018/4/29, 14, , 42, , 
2018/4/30, 11, , 61, , 1
2018/5/1, 29, , 58, , 2
2018/5/2, 38, , 48, , 1
2018/5/3, 43, , 44, , 1
2018/5/4, 40, , 46, , 2
2018/5/5, 21, , 35, , 1
2018/5/6, 32, , 44, , 2
2018/5/7, 30, , 47, , 
2018/5/8, 27, , 54, , 
2018/5/9, 26, , 36, , 1
2018/5/10, 33, , 39, , 1
2018/5/11, 27, , 26, , 1
2018/5/12, 39, , 17, , 
2018/5/13, 15, , 29, , 1
2018/5/14, 32, 19, 40, 5, 1
2018/5/15, 37, 9, 23, 4, 1
2018/5/16, 18, 8, 18, 5, 2
2018/5/17, 22, 12, 30, 1, 1
2018/5/18, 29, 6, 20, , 1
2018/5/19, 14, 8, 26, , 1
2018/5/20, 15, 12, 42, 7, 1
2018/5/21, 18, 12, 26, , 1
2018/5/22, 30, 16, 31, 3, 1
2018/5/23, 25, , 45, 7, 2
2018/5/24, 36, 19, 48, 19, 21
2018/5/25, 44, 16, 47, 1, 1
2018/5/29, 32, 10, 30, 2, 
2018/5/31, 42, 14, 39, 3, 1
2018/6/1, 44, 13, 36, , 1
2018/6/2, 30, 8, 22, , 1
2018/6/3, 19, 12, 24, 2, 1
2018/6/4, 15, 16, 38, 3, 1
2018/6/5, 20, 11, 27, 3, 1
2018/6/6, 19, 13, 40, 6, 1
2018/6/7, 27, 18, 48, 4, 1
2018/6/8, 33, 20, 46, 6, 2
2018/6/9, 52, 10, 22, , 3
2018/6/10, 25, 9, 39, 7, 1
2018/6/11, 22, 12, 41, 5, 1
2018/6/12, 24, 13, 30, 1, 1
2018/6/13, 23, 21, 36, 3, 1
2018/6/14, 20, 13, 29, 8, 1
2018/6/15, 16, 17, 42, 7, 1
2018/6/16, 27, 20, 54, 6, 1
2018/6/17, 40, 25, 55, 4, 2
2018/6/18, 54, 10, 33, 3, 1
2018/6/19, 17, 15, 40, 7, 2
2018/6/20, 27, 13, 41, 2, 2
2018/6/21, 24, 13, 34, 6, 1
2018/6/22, 26, 9, 25, 2, 1
2018/6/23, 22, 11, 35, 2, 1
2018/6/24, 32, 10, 29, 2, 1
2018/6/25, 15, 12, 46, 11, 2
2018/6/26, 25, 11, 25, 3, 2
