date, pm25, pm10, o3, no2, co
2018/8/11, 31, 17, 44, , 
2018/8/12, 28, 26, 57, , 
2018/8/13, 39, 31, 44, , 
2018/8/14, 37, 37, 36, , 
2018/8/15, 34, 23, 38, , 
2018/8/16, 29, 16, 45, , 
2018/8/17, 26, 22, 38, , 
2018/8/18, 33, 24, 46, , 
2018/8/19, 28, 31, 39, , 
2018/8/20, 33, 28, 34, , 
2018/8/21, 39, 23, 30, , 
2018/8/22, 36, 17, 40, , 
2018/8/23, 24, 15, 37, , 
2018/8/24, 20, 21, 38, , 
2018/8/25, 30, 17, 37, , 
2018/8/26, 25, 19, 34, , 
2018/8/27, 23, 22, 37, , 
2018/8/28, 31, 30, 53, , 
2018/8/29, 38, 35, 51, , 
2018/8/30, 50, 28, 46, , 
2018/8/31, 54, 49, 34, , 
2018/9/1, 56, 17, 32, , 
2018/9/2, 28, 14, 35, , 
2018/9/3, 26, 19, 38, , 
2018/9/4, 28, 31, 38, , 
2018/9/5, 35, 17, 35, , 
2018/9/6, 31, 18, 29, , 
2018/9/7, 31, 20, 32, , 
2018/9/8, 28, 26, 55, , 
2018/9/9, 42, 28, 42, , 
2018/9/10, 26, 31, 41, , 
2018/9/11, 35, 39, 46, , 
2018/9/12, 43, 35, 37, , 
2018/9/13, 36, 27, 32, , 
2018/9/14, 35, 21, 29, , 
2018/9/15, 27, 15, 29, , 
2018/9/16, 21, 20, 26, , 
2018/9/17, 26, 22, 23, , 
2018/9/18, 25, 24, 25, , 
2018/9/19, 37, 16, 14, , 
2018/9/20, 25, 15, 27, , 
2018/9/21, 33, 21, 30, , 
2018/9/22, 30, 25, 41, , 
2018/9/23, 37, 38, 32, , 
2018/9/24, 46, 28, 28, , 
2018/9/25, 41, 28, 29, , 
2018/9/26, 43, 30, 41, , 
2018/9/27, 49, 42, 36, , 
2018/9/28, 50, 33, 33, , 
2018/9/29, 41, 24, 28, , 
2018/9/30, 33, 27, 22, , 
2018/4/1, 70, , 32, 11, 
2018/4/2, 41, , 37, 10, 
2018/4/3, 35, , 37, 7, 
2018/4/4, 50, , 38, 17, 
2018/4/5, 72, , 38, 10, 
2018/4/6, 22, , 31, 4, 
2018/4/7, 28, , 34, , 
2018/4/8, 53, , 39, , 
2018/4/9, 28, , 45, 14, 
2018/4/10, 40, , 36, 15, 
2018/4/11, 42, , 35, 12, 
2018/4/12, 76, , 43, 5, 
2018/4/13, 109, , 29, 8, 
2018/4/14, 28, , 17, 10, 
2018/4/15, 52, , 41, 16, 
2018/4/16, 53, , 40, 6, 
2018/4/17, 55, , 47, 5, 
2018/4/18, 75, , 41, 3, 
2018/4/19, 88, , 48, 9, 
2018/4/20, 79, , 45, 6, 
2018/4/21, 34, , 39, 4, 
2018/4/22, 45, , 40, 12, 
2018/4/23, 33, , 21, 20, 
2018/4/24, 38, , 32, 3, 
2018/4/25, 34, , 45, 11, 
2018/4/26, 29, , 40, 12, 
2018/4/27, 37, , 42, 11, 
2018/4/28, 79, , 36, , 
2018/4/29, 52, , 37, 9, 
2018/4/30, 117, , 40, 9, 
2018/5/1, 57, , 40, 8, 
2018/5/2, 86, , 43, 10, 2
2018/5/3, 28, , 46, , 
2018/5/4, 22, , 47, , 
2018/5/5, 22, , 45, , 
2018/5/6, 22, , 41, , 
2018/5/7, 48, , 34, , 
2018/5/8, 46, , 48, , 
2018/5/9, 42, , 35, , 
2018/5/10, 42, , 31, , 
2018/5/11, 44, , 27, , 
2018/5/12, 32, , 25, , 
2018/5/13, 77, 27, 24, , 
2018/5/14, 36, 28, 32, , 
2018/5/15, 34, 31, 40, , 
2018/5/16, 54, 38, 37, , 
2018/5/17, 45, 46, 46, , 
2018/5/18, 61, 30, 49, , 
2018/5/19, 40, 51, 47, , 
2018/5/20, 69, 31, 40, , 
2018/5/21, 62, 25, 54, , 
2018/5/22, 48, 26, 44, , 
2018/5/23, 42, 30, 50, , 
2018/5/24, 38, 32, 39, , 
2018/5/25, 51, 37, 44, , 
2018/5/26, 50, 23, 38, , 
2018/5/27, 33, 26, 43, , 
2018/5/28, 59, 30, 42, , 
2018/5/29, 49, 30, 37, , 
2018/5/30, 46, 29, 38, , 
2018/5/31, 66, 36, 31, , 
2018/6/1, 46, 35, 37, , 
2018/6/2, 43, 62, 43, , 
2018/6/3, 75, 23, 74, , 
2018/6/4, 38, 86, 36, , 
2018/6/5, 60, 39, 41, , 
2018/6/6, 60, 35, 39, , 
2018/6/7, 61, 38, 41, , 
2018/6/8, 80, 53, 37, , 
2018/6/9, 76, 23, 40, , 
2018/6/10, 50, 30, 37, , 
2018/6/11, 58, 34, 50, , 
2018/6/12, 94, 50, 36, , 
2018/6/13, 80, 40, 38, , 
2018/6/14, 57, 38, 32, , 
2018/6/15, 46, 17, 33, , 
2018/6/16, 33, 15, 35, , 
2018/6/20, 18, 27, 60, , 
2018/6/21, 20, 26, 41, , 
2018/6/22, 17, 26, 42, , 
2018/6/23, 17, 48, 38, , 
2018/6/24, 48, 44, 47, , 
2018/6/25, 38, 47, 55, , 
2018/6/26, 41, 35, 51, , 
2018/6/27, 29, 41, 39, , 
2018/6/28, 32, 61, 31, , 
2018/6/29, 46, 21, 38, , 
2018/6/30, 19, 18, 41, , 
2018/1/1, 25, , , 15, 3
2018/1/2, 28, , 24, 19, 3
2018/1/3, 22, , 13, 24, 7
2018/1/4, 46, , 17, 25, 8
2018/1/5, 46, , 17, , 10
2018/1/6, 57, , , , 2
2018/1/7, 20, , 13, 41, 6
2018/1/8, 39, , 14, 31, 10
2018/1/9, 59, , 27, 13, 5
2018/1/10, 31, , 31, 3, 
2018/1/11, 21, , 21, 39, 
2018/1/12, 32, , 26, 17, 
2018/1/13, 30, , 28, 18, 
2018/1/14, 42, , 25, 16, 
2018/1/15, 45, , 27, 6, 
2018/1/16, 19, , 24, 14, 
2018/1/17, 28, , 21, 23, 
