date, pm25, pm10, o3, no2, so2
2019/3/28, 41, 23, 27, 17, 2
2019/3/29, 56, 21, 34, 9, 
2019/3/30, 63, 13, 30, 6, 
2019/3/31, 32, 22, 31, 10, 
2018/10/10, 67, 23, , 14, 3
2018/10/11, 68, 23, , 13, 3
2018/10/12, 11, 4, , 6, 2
2018/10/13, 12, 4, , 4, 2
2018/10/14, 18, 6, , 9, 2
2018/10/15, 31, 9, , 17, 2
2018/10/16, 37, 11, , 9, 2
2018/10/17, 26, 9, , 10, 2
2018/10/18, 30, 12, , 17, 3
2018/10/19, 53, 17, , 11, 
2018/10/20, 37, 11, , 9, 
2018/10/21, 24, 8, , 4, 
2018/10/22, 30, 13, , 3, 
2018/10/23, 31, 12, , 4, 2
2018/10/24, 31, 11, , 6, 2
2018/10/25, 12, 5, , 5, 1
2018/10/26, 13, 6, , 7, 1
2018/10/27, 14, 7, , 8, 
2018/10/28, 22, 9, , 10, 1
2018/10/29, 39, 14, , 19, 1
2018/10/30, 20, 7, , 9, 
2018/10/31, 41, 15, , 12, 1
2018/11/1, 21, 7, , 6, 
2018/11/2, 21, 7, , 6, 1
2018/11/3, 18, 5, , 4, 1
2018/11/4, 20, 6, , 5, 1
2018/11/5, 96, 35, , 13, 1
2018/11/6, 61, 21, , 10, 1
2018/11/7, 15, 4, , 7, 1
2018/11/8, 21, 8, , 8, 1
2018/11/9, 31, 10, , 6, 1
2018/11/10, 29, 10, , 9, 1
2018/11/11, 28, 8, , 8, 1
2018/11/12, 20, 7, , 9, 1
2018/11/13, 17, 7, , 4, 
2018/11/14, 23, 8, , 7, 
2018/11/15, 50, 16, , 11, 1
2018/11/16, 62, 21, , 10, 1
2018/11/17, 69, 23, , 12, 1
2018/11/18, 66, 22, , 16, 1
2018/11/19, 36, 12, , 17, 1
2018/11/20, 23, 7, , 16, 1
2018/11/21, 58, 18, , 14, 
2018/11/22, 100, 36, , 18, 1
2018/11/23, 113, 42, , 20, 2
2018/11/24, 80, 27, , 21, 2
2018/11/25, 46, 13, , 17, 1
2018/11/26, 38, 12, , 18, 1
2018/11/27, 58, 16, , 15, 
2020/1/1, , 6, 22, 7, 4
2019/3/17, , 3, 29, 4, 1
2018/10/9, , 7, , 5, 2
2018/10/1, , , , 8, 
2018/10/2, , , , 2, 
2018/10/4, , , , 3, 1
2018/10/5, , , , 6, 1
2018/10/6, , , , 8, 1
2018/10/7, , , , 5, 1
2018/10/8, , , , 3, 2
2018/7/1, , , , 6, 4
2018/7/2, , , , 11, 1
2018/7/3, , , , 9, 1
2018/7/4, , , , 8, 1
2018/7/5, , , , 10, 1
2018/7/6, , , , 9, 1
2018/7/7, , , , 7, 1
2018/7/8, , , , 5, 1
2018/7/9, , , , 4, 1
2018/7/10, , , , 13, 1
2018/7/11, , , , 10, 
2018/7/12, , , , 8, 
2018/7/13, , , , 9, 
2018/7/14, , , , 7, 1
2018/7/15, , , , 3, 
2018/7/16, , , , 8, 
2018/7/17, , , , 5, 1
2018/7/18, , , , 10, 1
2018/7/19, , , , 8, 2
2018/7/20, , , , 12, 3
2018/7/21, , , , 7, 4
2018/7/22, , , , 5, 4
2018/7/23, , , , 5, 4
2018/7/24, , , , 7, 3
2018/7/25, , , , 8, 2
2018/7/26, , , , 9, 2
2018/7/27, , , , 8, 1
2018/7/28, , , , 3, 1
2018/7/29, , , , 2, 1
2018/7/30, , , , 4, 
2018/7/31, , , , 4, 
2018/8/1, , , , 6, 1
2018/8/2, , , , 4, 
2018/8/3, , , , 4, 
2018/8/4, , , , 4, 1
2018/8/5, , , , 6, 1
2018/8/6, , , , 7, 
2018/8/7, , , , 7, 
2018/8/8, , , , 3, 
2018/8/9, , , , 6, 
2018/8/10, , , , 7, 
2018/8/11, , , , 5, 
2018/8/12, , , , 4, 
2018/8/13, , , , 5, 
2018/8/14, , , , 2, 
2018/8/15, , , , 2, 
2018/8/16, , , , 2, 
2018/8/17, , , , 3, 
2018/8/18, , , , 2, 
2018/8/19, , , , 1, 1
2018/8/20, , , , 5, 1
2018/8/21, , , , 4, 1
2018/8/22, , , , 2, 
2018/8/23, , , , 3, 
2018/8/24, , , , 2, 
2018/8/25, , , , 3, 
2018/8/26, , , , 4, 
2018/8/27, , , , 1, 
2018/8/28, , , , 7, 
2018/8/29, , , , 5, 1
2018/8/30, , , , 10, 
2018/8/31, , , , 10, 1
2018/9/1, , , , 9, 1
2018/9/2, , , , 5, 
2018/9/3, , , , 5, 
2018/9/4, , , , 8, 
2018/9/5, , , , 8, 
2018/9/6, , , , 9, 
2018/9/7, , , , 3, 
2018/9/8, , , , 6, 
2018/9/9, , , , 2, 
2018/9/10, , , , 3, 
2018/9/11, , , , 5, 
2018/9/12, , , , 7, 
2018/9/13, , , , 3, 
2018/9/14, , , , 3, 
2018/9/15, , , , 5, 1
2018/9/16, , , , 5, 1
2018/9/17, , , , 7, 1
2018/9/18, , , , 3, 
2018/9/19, , , , 2, 1
2018/9/20, , , , 10, 
2018/9/21, , , , 3, 
2018/9/22, , , , 10, 
2018/9/23, , , , 5, 
2018/9/24, , , , 9, 1
2018/9/25, , , , 8, 
2018/9/26, , , , 4, 1
2018/9/27, , , , 8, 1
2018/9/28, , , , 12, 
2018/9/29, , , , 8, 
2018/9/30, , , , 3, 
2018/4/1, , , , 8, 1
2018/4/2, , , , 10, 1
2018/4/3, , , , 8, 1
2018/4/4, , , , 8, 1
2018/4/5, , , , 7, 1
2018/4/6, , , , 8, 1
2018/4/7, , , , 16, 
2018/4/8, , , , 12, 
2018/4/9, , , , 12, 1
2018/4/10, , , , 18, 1
2018/4/11, , , , 18, 1
2018/4/12, , , , 22, 2
2018/4/13, , , , 15, 2
2018/4/14, , , , 10, 2
2018/4/15, , , , 10, 2
2018/4/16, , , , 6, 4
2018/4/17, , , , 8, 2
2018/4/18, , , , 6, 1
2018/4/19, , , , 14, 
2018/4/20, , , , 10, 3
2018/4/21, , , , 10, 2
2018/4/22, , , , 3, 1
2018/4/23, , , , 2, 1
2018/4/24, , , , 8, 
2018/4/25, , , , 1, 
2018/4/26, , , , 1, 1
2018/4/27, , , , 15, 1
2018/4/28, , , , 12, 1
2018/4/29, , , , 9, 
2018/4/30, , , , 5, 2
2018/5/1, , , , 4, 
2018/5/2, , , , 3, 1
2018/5/3, , , , 5, 1
2018/5/4, , , , 9, 2
2018/5/5, , , , 9, 3
2018/5/6, , , , 8, 2
2018/5/7, , , , 8, 2
2018/5/8, , , , 9, 1
2018/5/9, , , , 7, 1
2018/5/10, , , , 3, 1
2018/5/11, , , , 8, 2
2018/5/12, , , , 9, 1
2018/5/13, , , , 5, 1
2018/5/14, , , , 9, 1
2018/5/15, , , , 8, 2
2018/5/16, , , , 11, 2
2018/5/17, , , , 11, 2
2018/5/18, , , , 11, 1
2018/5/19, , , , 8, 1
2018/5/20, , , , 6, 2
2018/5/21, , , , 9, 2
2018/5/22, , , , 10, 1
2018/5/23, , , , 11, 3
2018/5/24, , , , 14, 3
2018/5/25, , , , 17, 5
2018/5/26, , , , 11, 5
2018/5/27, , , , 10, 7
2018/5/28, , , , 10, 5
2018/5/29, , , , 10, 2
2018/5/30, , , , 14, 3
2018/5/31, , , , 10, 3
2018/6/1, , , , 9, 2
2018/6/2, , , , 9, 3
2018/6/3, , , , 5, 3
2018/6/4, , , , 10, 2
2018/6/5, , , , 9, 4
2018/6/6, , , , 9, 1
2018/6/7, , , , 9, 
2018/6/8, , , , 8, 1
2018/6/9, , , , 7, 1
2018/6/10, , , , 5, 
2018/6/11, , , , 4, 1
2018/6/12, , , , 7, 1
2018/6/13, , , , 3, 
2018/6/14, , , , 1, 
2018/6/15, , , , 2, 
2018/6/16, , , , 2, 
2018/6/17, , , , 1, 
2018/6/18, , , , 1, 
2018/6/19, , , , 3, 
2018/6/20, , , , 2, 
2018/6/21, , , , 2, 
2018/6/22, , , , 4, 
2018/6/23, , , , 4, 
2018/6/24, , , , 4, 1
2018/6/25, , , , 8, 2
2018/6/26, , , , 12, 2
2018/6/27, , , , 9, 1
2018/6/28, , , , 11, 1
2018/6/29, , , , 12, 1
2018/6/30, , , , 6, 1
2018/1/1, , , , 2, 2
2018/1/2, , , , 8, 1
2018/1/3, , , , 1, 1
2018/1/4, , , , 4, 2
2018/1/5, , , , 18, 1
2018/1/6, , , , 17, 2
2018/1/7, , , , 19, 2
2018/1/8, , , , 21, 2
2018/1/9, , , , 15, 2
2018/1/10, , , , 23, 1
2018/1/11, , , , 17, 1
2018/1/12, , , , 16, 1
2018/1/13, , , , 9, 1
2018/1/14, , , , 8, 1
2018/1/15, , , , 4, 1
2018/1/16, , , , 1, 1
2018/1/17, , , , 2, 
2018/1/18, , , , 4, 1
2018/1/19, , , , 3, 1
2018/1/20, , , , 16, 
2018/1/21, , , , 11, 1
2018/1/22, , , , 7, 1
2018/1/23, , , , 4, 
2018/1/24, , , , 2, 
2018/1/25, , , , 10, 6
2018/1/26, , , , 13, 
2018/1/27, , , , 3, 
2018/1/28, , , , , 
2018/1/29, , , , 5, 1
2018/1/30, , , , 13, 
2018/1/31, , , , 1, 1
2018/2/1, , , , 3, 2
2018/2/2, , , , 11, 1
2018/2/3, , , , 9, 2
2018/2/4, , , , 17, 2
2018/2/5, , , , 24, 5
2018/2/6, , , , 13, 2
2018/2/7, , , , 13, 2
2018/2/8, , , , 8, 1
2018/2/9, , , , 5, 2
2018/2/10, , , , 5, 1
2018/2/11, , , , 1, 1
2018/2/12, , , , 2, 1
2018/2/13, , , , 9, 1
2018/2/14, , , , 11, 1
2018/2/15, , , , 5, 2
2018/2/16, , , , 11, 2
2018/2/17, , , , 9, 2
2018/2/18, , , , 11, 3
2018/2/19, , , , 8, 2
2018/2/20, , , , 6, 2
2018/2/21, , , , 21, 
2018/2/22, , , , 15, 
2018/2/23, , , , 16, 1
2018/2/24, , , , 10, 
2018/2/25, , , , 8, 1
2018/2/26, , , , 16, 1
2018/2/27, , , , 20, 1
2018/2/28, , , , 17, 
2018/3/1, , , , 9, 1
2018/3/2, , , , 8, 1
2018/3/3, , , , 12, 2
2018/3/4, , , , 17, 2
2018/3/5, , , , 17, 6
2018/3/6, , , , 12, 2
2018/3/7, , , , 12, 2
2018/3/8, , , , 6, 2
2018/3/9, , , , 16, 3
2018/3/10, , , , 11, 3
2018/3/11, , , , 12, 2
2018/3/12, , , , 12, 2
2018/3/13, , , , 9, 2
2018/3/14, , , , 8, 2
2018/3/15, , , , 9, 2
2018/3/16, , , , 13, 1
2018/3/17, , , , 6, 
2018/3/18, , , , 4, 2
2018/3/19, , , , 8, 2
2018/3/20, , , , 10, 1
