date, pm25, o3, no2
2017/9/15, 54, 34, 
2017/9/16, 60, 23, 
2017/9/17, 20, 21, 
2017/9/18, 30, 32, 
2017/9/19, 39, 30, 
2017/9/20, 43, 27, 
2017/9/21, 37, 28, 
2017/9/22, 42, 31, 
2017/9/23, 40, 36, 
2017/9/24, 48, 35, 
2017/9/25, 44, 15, 
2017/9/26, 14, 20, 
2017/9/27, 17, 27, 
2017/9/28, 23, 27, 
2017/9/29, 21, 28, 
2017/9/30, 19, 35, 
2017/4/1, 31, 25, 
2017/4/2, 42, 18, 
2017/4/3, 36, 30, 
2017/4/4, 23, 29, 
2017/4/5, 17, 34, 
2017/4/6, 18, 39, 
2017/4/7, 31, 44, 
2017/4/8, 41, 36, 
2017/4/9, 49, 30, 
2017/4/10, 31, 32, 
2017/4/11, 25, 36, 
2017/4/12, 50, 39, 
2017/4/13, 56, 28, 
2017/4/14, 74, 34, 
2017/4/15, 47, 38, 
2017/4/16, 21, 30, 
2017/4/17, 25, 32, 
2017/4/18, 30, 29, 
2017/4/19, 31, 27, 
2017/4/20, 14, 33, 
2017/4/21, 18, 37, 
2017/4/22, 25, 44, 
2017/4/23, 35, 44, 
2017/4/24, 32, 37, 
2017/4/25, 33, 13, 
2017/4/26, 13, 26, 
2017/4/27, 14, 28, 
2017/4/28, 19, 31, 
2017/4/29, 20, 29, 
2017/4/30, 13, 35, 
2017/5/1, 12, 40, 
2017/5/2, 21, 37, 
2017/5/3, 21, 14, 
2017/5/4, 25, 44, 
2017/5/5, 34, 43, 
2017/5/6, 27, 44, 
2017/5/7, 40, 43, 
2017/5/8, 38, 48, 
2017/5/9, 50, 30, 
2017/5/10, 56, 41, 
2017/5/11, 36, 40, 
2017/5/12, 29, 45, 
2017/5/13, 32, 44, 
2017/5/14, 36, 48, 
2017/5/15, 46, 43, 
2017/5/16, 51, 38, 
2017/5/17, 23, 23, 
2017/5/18, 14, 15, 
2017/5/19, 15, 20, 
2017/5/20, 18, 33, 
2017/5/21, 11, 33, 
2017/5/22, 19, 29, 
2017/5/23, 23, 25, 
2017/5/24, 23, 33, 
2017/5/25, 26, 42, 
2017/5/26, 27, 31, 
2017/5/27, 38, 37, 
2017/5/28, 21, 34, 
2017/5/29, 20, 37, 
2017/5/30, 17, 37, 
2017/5/31, 21, 42, 
2017/6/1, 31, 38, 
2017/6/2, 42, 41, 
2017/6/3, 41, 53, 
2017/6/4, 40, 45, 
2017/6/5, 30, 39, 
2017/6/6, 28, 45, 
2017/6/7, 31, 52, 
2017/6/8, 34, 48, 
2017/6/9, 30, 46, 
2017/6/10, 51, 41, 
2017/6/11, 53, 38, 
2017/6/12, 47, 33, 
2017/6/13, 43, 43, 
2017/6/14, 26, 44, 
2017/6/15, 30, 43, 
2017/6/16, 21, 35, 
2017/6/17, 23, 35, 
2017/6/18, 14, 40, 
2017/6/19, 24, 41, 
2017/6/20, 28, 37, 
2017/6/21, 31, 33, 
2017/6/22, 34, 25, 
2017/6/23, 20, 33, 
2017/6/24, 23, 25, 
2017/6/25, 21, 33, 
2017/6/26, 25, 36, 
2017/6/27, 26, 32, 
2017/6/28, 33, 39, 
2017/6/29, 22, 41, 
2017/6/30, 18, 35, 
2017/1/2, 60, 25, 
2017/1/3, 45, 24, 
2017/1/4, 16, 25, 
2017/1/5, 23, 25, 
2017/1/6, 27, 23, 
2017/1/7, 33, 22, 
2017/1/8, 24, 17, 
2017/1/9, 42, 21, 
2017/1/10, 40, 22, 
2017/1/11, 34, 25, 
2017/1/12, 28, 26, 
2017/1/13, 17, 19, 
2017/1/14, 38, 17, 
2017/1/15, 56, 10, 
2017/1/16, 32, 22, 
2017/1/17, 35, 21, 
2017/1/18, 33, 9, 
2017/1/19, 28, 2, 
2017/1/20, 19, 12, 
2017/1/21, 36, 15, 
2017/1/22, 40, 20, 
2017/1/23, 42, 19, 
2017/1/24, 40, 18, 
2017/1/25, 19, 22, 
2017/1/26, 28, 30, 
2017/1/27, 30, 28, 
2017/1/28, 38, 30, 
2017/1/29, 18, 32, 
2017/1/30, 24, 28, 
2017/1/31, 15, 25, 
2017/2/1, 17, 27, 
2017/2/2, 23, 27, 
2017/2/3, 21, 27, 
2017/2/4, 42, 21, 
2017/2/5, 44, 21, 
2017/2/6, 58, 23, 
2017/2/7, 56, 26, 
2017/2/8, 14, 26, 
2017/2/9, 34, 23, 
2017/2/10, 44, 24, 
2017/2/11, 42, 33, 
2017/2/12, 19, 30, 
2017/2/13, 19, 31, 
2017/2/14, 17, 31, 
2017/2/15, 19, 25, 
2017/2/16, 31, 35, 
2017/2/17, 25, 29, 
2017/2/18, 32, 36, 
2017/2/19, 60, 23, 
2017/2/20, 49, 30, 
2017/2/21, 24, 32, 
2017/2/22, 19, 19, 
2017/2/23, 23, 30, 
2017/2/24, 15, 31, 
2017/2/25, 20, 34, 
2017/2/26, 29, 32, 
2017/2/27, 43, 24, 
2017/2/28, 59, 30, 
2017/3/1, 35, 29, 
2017/3/2, 30, 28, 
2017/3/3, 29, 35, 
2017/3/4, 48, 32, 
2017/3/5, 48, 29, 
2017/3/6, 30, 32, 
2017/3/7, 11, 33, 
2017/3/8, 11, 30, 
2017/3/9, 14, 25, 
2017/3/10, 19, 26, 
2017/3/11, 23, 25, 
2017/3/12, 31, 33, 
2017/3/13, 40, 33, 
2017/3/14, 28, 33, 
2017/3/15, 40, 32, 
2017/3/16, 56, 32, 
2017/3/17, 47, 31, 
2017/3/18, 23, 35, 
2017/3/19, 44, 34, 
2017/3/20, 44, 31, 
2017/3/21, 21, 30, 
2017/3/22, 27, 29, 
2017/3/23, 40, 18, 
2017/3/24, 62, 18, 
2017/3/25, 22, 15, 
2017/3/26, 24, 22, 
2017/3/27, 32, 23, 
2017/3/28, 24, 22, 
2017/3/29, 30, 24, 
2017/3/30, 24, 28, 
2017/3/31, 24, 33, 
2018/12/31, , 21, 3
2019/1/12, , 21, 
2019/2/7, , 26, 5
2019/2/8, , 27, 15
2019/2/9, , 23, 7
2019/2/10, , 21, 8
2019/3/7, , 31, 10
2018/8/10, , 32, 4
2018/8/11, , 35, 5
2018/8/12, , 38, 4
2018/8/13, , 33, 6
2018/8/14, , 31, 5
2018/8/15, , 33, 5
2017/9/9, , 35, 
2017/1/1, , 14, 
2020/1/1, , , 4
