date, pm25, o3, no2, so2
2017/11/3, 39, 14, 6, 2
2017/11/4, 40, 18, 4, 
2017/11/5, 34, 13, 5, 
2017/11/6, 27, 15, 5, 
2017/11/7, 16, 22, 8, 1
2017/11/8, 22, 27, 7, 
2017/11/9, 29, 26, 5, 
2017/11/10, 19, 19, 10, 4
2017/11/11, 35, 19, 9, 
2017/11/12, 53, 25, 7, 
2017/11/13, 29, 25, 12, 2
2017/11/14, 39, 17, 8, 1
2017/11/15, 43, 11, 7, 
2017/11/16, 41, 15, 8, 2
2017/11/17, 48, 25, 4, 
2017/11/18, 29, 23, 7, 
2017/11/19, 26, 23, 12, 2
2017/11/20, 34, 25, 6, 1
2017/11/21, 29, 17, 8, 
2017/11/22, 37, 19, 13, 2
2017/11/23, 49, 26, 11, 
2017/11/24, 44, 24, 8, 2
2017/11/25, 24, 24, 10, 
2017/11/26, 26, 25, 12, 2
2017/11/27, 36, 28, 11, 2
2017/11/28, 33, 22, 20, 3
2017/11/29, 60, 16, 13, 6
2017/11/30, 55, 19, 14, 2
2017/12/1, 34, 20, 16, 2
2017/12/2, 52, 28, 14, 3
2017/12/3, 64, 31, 8, 2
2017/12/4, 51, 20, 6, 1
2017/12/5, 23, 22, 10, 
2017/12/6, 18, 20, 10, 
2017/12/7, 22, 19, 12, 2
2017/12/8, 33, 20, 8, 3
2017/12/9, 21, 19, 11, 2
2017/12/10, 24, 22, 9, 4
2017/12/11, 29, 23, 5, 
2017/12/12, 22, 24, 10, 1
2017/12/13, 16, 17, 6, 2
2017/12/14, 30, 18, 7, 1
2017/12/15, 32, 21, 12, 
2017/12/16, 27, 18, 8, 1
2017/12/17, 31, 14, 7, 2
2017/12/18, 27, 9, 10, 1
2017/12/19, 54, 19, 10, 
2017/12/20, 30, 16, 10, 2
2017/12/21, 36, 12, 8, 
2017/12/22, 43, 15, 8, 
2017/12/23, 46, 20, 7, 
2017/12/24, 41, 25, 3, 
2017/12/25, 15, 23, 4, 2
2017/12/26, 15, 24, 5, 2
2017/12/27, 18, 18, 10, 7
2017/12/28, 42, 15, 12, 4
2017/12/29, 51, 23, 9, 3
2017/12/30, 45, 22, 6, 2
2017/12/31, 30, 21, 6, 4
2017/7/1, 29, 43, 8, 
2017/7/2, 45, 39, 8, 
2017/7/3, 54, 32, 5, 
2017/7/4, 44, 27, 6, 2
2017/7/5, 38, 29, 7, 
2017/7/6, 25, 36, 6, 1
2017/7/7, 39, 37, 6, 
2017/7/8, 31, 39, 7, 
2017/7/9, 41, 37, 6, 
2017/7/10, 41, 37, 6, 2
2017/7/11, 43, 39, 8, 1
2017/7/12, 49, 30, 6, 
2017/7/13, 40, 35, 6, 
2017/7/14, 28, 38, 5, 
2017/7/15, 24, 37, 6, 1
2017/7/16, 36, 44, 6, 
2017/7/17, 42, 39, 6, 
2017/7/18, 41, 49, 9, 2
2017/7/19, 53, 34, 7, 
2017/7/20, 59, 37, 7, 1
2017/7/21, 63, 37, 5, 2
2017/7/22, 61, 38, 5, 1
2017/7/23, 40, 43, 7, 3
2017/7/24, 45, 43, 5, 2
2017/7/25, 39, 37, 6, 2
2017/7/26, 48, 26, 6, 
2017/7/27, 47, 34, 4, 1
2017/7/28, 35, 33, 5, 2
2017/7/29, 28, 36, 6, 2
2017/7/30, 30, 36, 8, 3
2017/7/31, 40, 40, 8, 3
2017/8/1, 39, 39, 7, 2
2017/8/2, 40, 36, 6, 2
2017/8/3, 42, 26, 5, 2
2017/8/4, 23, 30, 6, 3
2017/8/5, 28, 20, 6, 2
2017/8/6, 24, 33, 5, 
2017/8/7, 30, 37, 6, 
2017/8/8, 29, 43, 8, 3
2017/8/9, 38, 45, 10, 3
2017/8/10, 52, 27, 10, 2
2017/8/11, 57, 34, 5, 1
2017/8/12, 30, 43, 6, 3
2017/8/13, 32, 35, 6, 3
2017/8/14, 39, 30, 7, 2
2017/8/15, 44, 25, 8, 
2017/8/16, 39, 29, 5, 2
2017/8/17, 27, 32, 6, 1
2017/8/18, 29, 40, 8, 
2017/8/19, 40, 39, 8, 
2017/8/20, 49, 37, 7, 
2017/8/21, 48, 22, 6, 
2017/8/22, 38, 32, 5, 
2017/8/23, 30, 32, 6, 
2017/8/24, 31, 41, 8, 
2017/8/25, 36, 42, 7, 1
2017/8/26, 44, 46, 7, 2
2017/8/27, 48, 42, 8, 1
2017/8/28, 50, 38, 8, 
2017/8/29, 53, 44, 9, 
2017/8/30, 49, 40, 7, 
2017/8/31, 45, 24, 5, 
2017/9/1, 31, 29, 8, 
2017/9/2, 22, 34, 9, 
2017/9/3, 49, 33, 6, 
2017/9/4, 54, 32, 5, 2
2017/9/9, 43, 36, 5, 1
2017/9/10, 23, 27, 6, 1
2017/9/11, 24, 20, 6, 
2017/9/12, 22, 10, 6, 
2017/9/13, 14, 29, 7, 
2017/9/14, 33, 40, 8, 2
2017/9/15, 50, 37, , 1
2017/9/16, 58, 28, , 1
2017/9/17, 54, 20, , 2
2017/9/18, 47, 29, 9, 
2017/9/19, 42, 26, 8, 
2017/9/20, 45, 35, 10, 
2017/9/21, 48, 40, 9, 2
2017/9/22, 54, 44, 8, 1
2017/9/23, 53, 51, 9, 4
2017/9/24, 54, 45, 11, 2
2017/9/25, 55, 44, 11, 
2017/9/26, 59, 33, 7, 3
2017/9/27, 32, 30, 6, 1
2017/9/28, 19, 35, 9, 1
2017/9/29, 23, 33, 5, 
2017/9/30, 19, 18, 5, 
2017/4/1, 20, 32, 6, 3
2017/4/2, 28, 35, 6, 3
2017/4/3, 22, 35, 4, 4
2017/4/4, 21, 39, 5, 3
2017/4/5, 23, 32, 3, 
2017/4/6, 9, 36, 4, 4
2017/4/7, 11, 42, 8, 4
2017/4/8, 30, 46, 5, 4
2017/4/9, 29, 41, 5, 3
2017/4/10, 34, 27, 5, 4
2017/4/11, 29, 41, 7, 
2017/4/12, 27, 46, 11, 4
2017/4/13, 37, 44, 11, 3
2017/4/14, 48, 39, 8, 3
2017/4/15, 39, 32, 5, 3
2017/4/16, 30, 32, 6, 
2017/4/17, 20, 33, 6, 3
2017/4/18, 22, 34, 6, 4
2017/4/19, 30, 32, 5, 4
2017/4/20, 37, 25, 5, 2
2017/4/21, 18, 26, 4, 
2017/4/22, 16, 40, 5, 3
2017/4/23, 14, 43, 7, 3
2017/4/24, 20, 37, 10, 4
2017/4/25, 34, 34, 4, 4
2017/4/26, 30, 30, 5, 4
2017/4/27, 14, 22, 7, 6
2017/4/28, 37, 34, 5, 2
2017/4/29, 29, 31, 6, 3
2017/4/30, 17, 31, 5, 3
2017/5/1, 12, 39, 5, 3
2017/5/2, 10, 29, 6, 
2017/5/3, 14, 25, 7, 
2017/5/4, 16, 40, 6, 
2017/5/5, 14, 39, 8, 4
2017/5/6, 17, 39, 7, 
2017/5/7, 26, 41, 8, 3
2017/5/8, 28, 50, 8, 3
2017/5/9, 48, 44, 7, 4
2017/5/10, 52, 33, 6, 3
2017/5/11, 47, 38, 8, 3
2017/5/12, 38, 50, 9, 3
2017/5/13, 39, 51, 10, 4
2017/5/14, 46, 52, 11, 4
2017/5/15, 49, 44, 10, 3
2017/5/16, 42, 40, 6, 3
2017/5/17, 41, 30, 7, 3
2017/5/18, 38, 36, 9, 3
2017/5/19, 37, 20, 7, 3
2017/5/20, 31, 35, 6, 3
2017/5/21, 22, 44, 7, 4
2017/5/22, 22, 49, 8, 4
2017/5/23, 33, 33, 5, 3
2017/5/24, 34, 41, 7, 
2017/5/25, 33, 41, 10, 4
2017/5/26, 31, 36, 6, 3
2017/5/27, 45, 34, 5, 3
2017/5/28, 24, 38, 6, 4
2017/5/29, 27, 42, 10, 4
2017/5/30, 23, 45, 14, 
2017/5/31, 27, 50, , 1
2017/6/1, 28, 61, , 1
2017/6/2, 38, 60, , 4
2017/6/3, 46, 44, , 2
2017/6/4, 42, 32, , 2
2017/6/5, 29, 45, , 2
2017/6/6, 29, 36, , 2
2017/6/7, 18, 43, 8, 2
2017/6/8, 21, 31, 9, 3
2017/6/9, 33, , , 
2017/6/12, 29, 28, , 2
2017/6/13, 26, 31, , 2
2017/6/14, 30, 50, 7, 2
2017/6/15, 22, 50, 8, 2
2017/6/16, 48, 37, 7, 2
2017/6/17, 43, 24, 6, 
2017/6/18, 19, 41, 8, 
2017/6/19, 17, 46, 9, 3
2017/6/20, 26, 45, 9, 2
2017/6/21, 37, 17, 6, 2
2017/6/22, 27, 15, 5, 
2017/6/23, 16, 30, 5, 
2017/6/24, 17, 38, 7, 
2017/6/25, 21, 32, 6, 
2017/6/26, 17, 41, 8, 
2017/6/27, 21, 41, 9, 2
2017/6/28, 35, 27, 5, 1
2017/6/29, 32, 25, 5, 
2017/6/30, 19, 40, 7, 
2017/1/2, 32, 8, 7, 2
2017/1/3, 15, 25, 4, 
2017/1/4, 14, 22, 6, 2
2017/1/5, 15, 23, 6, 3
2017/1/6, 26, 25, 7, 4
2017/1/7, 37, 21, 10, 4
2017/1/8, 34, 23, 8, 4
2017/1/9, 28, 27, 6, 2
2017/1/10, 23, 23, 11, 2
2017/1/11, 22, 23, 7, 2
2017/1/12, 26, 15, 9, 2
2017/1/13, 47, 9, 8, 2
2017/1/14, 28, 7, 8, 2
2017/1/15, 36, 10, 9, 2
2017/1/16, 30, 19, 4, 2
2017/1/17, 16, 15, 9, 2
2017/1/18, 22, 7, 12, 4
2017/1/19, 38, 19, 13, 2
2017/1/20, 22, 24, , 2
2017/1/21, 33, 20, , 2
2017/1/22, 26, 18, , 3
2017/1/23, 36, 19, , 4
2017/1/24, 35, 29, 8, 3
2017/1/25, 24, 18, 5, 1
2017/1/26, 19, 24, 6, 2
2017/1/27, 18, 29, 9, 3
2017/1/28, 23, 27, 5, 
2017/1/29, 23, 30, 9, 4
2017/1/30, 14, 27, 8, 3
2017/1/31, 15, , 9, 3
2017/2/1, 15, 27, 6, 3
2017/2/2, 12, 23, 8, 4
2017/2/3, 24, 28, 11, 3
2017/2/4, 34, 28, 12, 4
2017/2/5, 41, 12, 12, 
2017/2/6, 52, 23, 7, 3
2017/2/7, 27, 18, 7, 
2017/2/8, 47, 27, 7, 3
2017/2/9, 19, 31, 9, 4
2017/2/10, 23, 25, 10, 3
2017/2/11, 35, 31, 6, 3
2017/2/12, 30, 28, 11, 4
2017/2/13, 14, 32, 13, 4
2017/2/14, 32, 32, 7, 3
2017/2/15, 15, 33, 13, 3
2017/2/16, 28, 38, 14, 3
2017/2/17, 24, 28, 13, 3
2017/2/18, 45, 28, 10, 
2017/2/19, 52, 32, 14, 3
2017/2/20, 50, 25, 21, 3
2017/2/21, 50, 32, , 3
2017/2/22, 43, 32, 6, 
2017/2/23, 31, 27, 4, 3
2017/2/24, 23, , , 
2017/3/3, 23, 36, 11, 3
2017/3/4, 29, 38, 9, 3
2017/3/5, 42, 32, 5, 3
2017/3/6, 37, 36, 7, 2
2017/3/7, 22, 37, 8, 3
2017/3/8, 13, 43, 10, 4
2017/3/9, 36, 32, 4, 3
2017/3/10, 14, 31, 4, 4
2017/3/11, 12, 34, 6, 4
2017/3/12, 25, 23, 9, 3
2017/3/13, 36, 32, 5, 3
2017/3/14, 28, 34, 6, 4
2017/3/15, 17, 36, 10, 5
2017/3/16, 32, 28, 9, 4
2017/3/17, 36, 28, 7, 
2017/3/18, 24, 30, 7, 5
2017/3/19, 31, 36, 8, 4
2017/3/20, 37, 35, 6, 3
2017/3/21, 40, 35, 5, 2
2017/3/22, 11, 27, 10, 4
2017/3/23, 39, 36, 7, 3
2017/3/24, 54, 39, 4, 3
2017/3/25, 25, 31, 7, 3
2017/3/26, 20, 37, 9, 3
2017/3/27, 26, 24, 7, 
2017/3/28, 47, 35, 6, 4
2017/3/29, 32, 36, 5, 3
2017/3/30, 27, 22, 4, 3
2017/3/31, 15, 31, 4, 3
2020/1/1, , 24, 8, 
2019/11/30, , 17, 1, 
2018/12/31, , 17, 3, 
2018/3/31, , 29, , 
2017/10/4, , 25, 8, 
2017/9/8, , 33, 5, 
2017/6/11, , 22, , 1
2017/1/1, , 7, 9, 2
2017/3/2, , 29, 9, 5
