date, pm25, pm10, no2, so2, co
2018/6/30, 28, 8, 5, 7, 1
2018/1/6, 89, 32, 11, 2, 
2018/1/7, 87, 42, 10, 3, 
2018/1/8, 113, 26, 11, 5, 
2018/1/9, 77, 21, 10, 6, 
2018/1/10, 74, 21, 12, 3, 
2018/1/11, 64, 27, 12, 4, 
2018/1/12, 82, 20, 9, 3, 
2018/1/13, 67, 15, 5, 4, 
2018/1/14, 59, 18, 6, 4, 
2018/1/15, 69, 31, 10, 7, 
2018/1/16, 98, 17, 16, 5, 
2018/1/17, 51, 8, 7, , 
2018/1/18, 22, 5, 13, 3, 
2018/1/19, 21, 11, 17, 2, 
2018/1/20, 38, 16, 9, 5, 
2018/1/21, 60, 27, 14, 3, 
2018/1/22, 85, 40, 18, 2, 
2018/1/23, 117, 54, 18, 2, 
2018/1/24, 146, 36, 10, 7, 
2018/1/25, 106, 41, 14, 4, 
2018/1/26, 109, 37, 11, 3, 
2018/1/27, 106, 17, 8, 2, 
2018/1/28, 59, 15, 12, 2, 
2018/1/29, 46, 9, 10, 2, 
2018/1/30, 17, 26, 18, 3, 
2018/1/31, 64, 22, 13, 3, 
2018/2/1, 64, 9, 16, 3, 
2018/2/2, 31, 15, 11, 3, 
2018/2/3, 48, 17, 10, 3, 
2018/2/4, 61, 22, 13, 3, 
2018/2/5, 72, 29, 9, 5, 
2018/2/6, 89, 25, 14, 4, 
2018/2/7, 82, 38, 12, 5, 
2018/2/8, 118, 40, 14, 4, 
2018/2/9, 121, 32, 12, 3, 
2018/2/10, 96, 29, 10, 3, 
2018/2/11, 90, 34, 17, 3, 
2018/2/12, 89, 16, 14, 3, 
2018/2/13, 57, 30, 13, 4, 
2018/2/14, 94, 30, 9, 3, 
2018/2/15, 88, 34, 13, 3, 
2018/2/16, 102, 37, 12, 3, 
2018/2/17, 111, 19, 7, 3, 
2018/2/18, 68, 31, 14, 4, 
2018/2/19, 90, 29, 20, 3, 
2018/2/20, 82, 55, 16, 8, 
2018/2/21, 151, 27, 13, 4, 
2018/2/22, 81, 29, 14, 4, 
2018/2/23, 89, 26, 6, 5, 
2018/2/24, 79, 24, 6, 5, 
2018/2/25, 79, 33, 11, 4, 
2018/2/26, 100, 32, 9, 5, 
2018/2/27, 91, 37, 11, 9, 
2018/2/28, 235, 46, 9, 6, 
2018/3/1, 132, 38, 9, 6, 
2018/3/2, 115, 57, 12, 9, 
2018/3/3, 154, 67, 11, 11, 
2018/3/4, 166, 51, 9, 7, 
2018/3/5, 142, 33, 8, 4, 
2018/3/6, 104, 47, 16, 4, 
2018/3/7, 136, 19, 16, 4, 
2018/3/8, 56, 30, 22, 6, 
2018/3/9, 80, 33, 13, 5, 
2018/3/10, 87, 21, 5, 4, 
2018/3/11, 59, 10, 10, 6, 
2018/3/12, 22, 9, 11, 3, 
2018/3/13, 17, 9, 10, 15, 
2018/3/14, 20, 18, 14, 7, 
2018/3/15, 57, 10, 10, 4, 
2018/3/16, 34, 19, 11, 4, 
2018/3/17, 66, 16, 6, 4, 
2018/3/18, 61, 24, 9, 7, 
2018/3/19, 73, 30, 9, 4, 
2018/3/20, 83, 20, 11, 3, 
2018/3/21, 59, 20, 15, 3, 
2018/3/22, 60, 24, 14, 3, 
2018/3/23, 70, 31, 8, 9, 
2018/3/24, 94, 25, 5, 6, 
2018/3/25, 83, 36, 12, 7, 
2018/3/26, 97, 38, 11, 4, 
2018/3/27, 109, 29, 16, 4, 
2018/3/28, 77, 22, 13, 4, 
2018/3/29, 58, 10, 10, 4, 
2018/3/30, 35, 13, 6, 4, 
2018/3/31, 39, 8, 3, 4, 
2017/7/1, 13, 8, 3, 2, 
2017/7/2, 11, 13, 5, 2, 
2017/7/3, 22, 14, 20, 2, 
2017/7/4, 29, 17, 8, 3, 
2017/7/5, 33, 17, 6, 3, 
2017/7/6, 38, 62, 6, 6, 
2017/7/7, 40, 880, 4, 4, 
2017/7/8, 40, , 8, 6, 
2017/7/9, 631, 20, 6, 4, 
2017/7/10, 41, 11, 5, 3, 
2017/7/11, 24, 11, 5, 4, 
2017/7/12, 16, 13, 4, 3, 
2017/7/13, 16, 18, 6, 5, 
2017/7/14, 30, 12, 3, 3, 
2017/7/15, 26, 11, 3, 2, 
2017/7/16, 29, 16, 7, 5, 
2017/7/17, 28, 19, 6, 4, 
2017/7/18, 35, 23, 6, 4, 
2017/7/19, 37, 22, 8, 8, 
2017/7/20, 38, 13, 3, 4, 
2017/7/21, 19, 17, 1, 4, 
2017/7/22, 35, 17, , 4, 
2017/7/23, 30, 12, 4, 5, 
2017/7/24, 28, 8, 3, 4, 
2017/7/25, 14, 4, 2, 4, 
2017/7/26, 9, 8, 3, 4, 
2017/7/27, 19, 8, 4, 4, 
2017/7/28, 15, 12, 3, 4, 
2017/7/29, 22, 15, 4, 5, 
2017/7/30, 33, 16, 5, 5, 
2017/7/31, 33, 21, 6, 5, 
2017/8/1, 46, 22, 3, 4, 
2017/8/2, 40, 24, 4, 5, 
2017/8/3, 38, 25, 7, 5, 
2017/8/4, 47, 15, 4, 4, 
2017/8/5, 28, 11, 6, 4, 
2017/8/6, 24, 12, 3, 4, 
2017/8/7, 19, 28, 6, 6, 
2017/8/8, 44, 22, 6, 5, 
2017/8/9, 40, 44, 11, 6, 
2017/8/10, 67, 18, 7, 5, 
2017/8/11, 24, 8, 4, 4, 
2017/8/12, 15, 8, 5, 4, 
2017/8/13, 18, 8, 10, 4, 
2017/8/14, 19, 15, 8, 4, 
2017/8/15, 26, 26, 10, 6, 
2017/8/16, 31, 19, 10, 4, 
2017/8/17, 37, 23, 13, 5, 
2017/8/18, 45, 10, 6, 4, 
2017/8/19, 15, 9, 5, 4, 
2017/8/20, 17, 11, 8, 4, 
2017/8/21, 23, 14, 12, 4, 
2017/8/22, 29, 15, 11, 4, 
2017/8/23, 28, 21, 15, 6, 
2017/8/24, 32, 25, 16, 6, 
2017/8/25, 41, 27, 14, 7, 
2017/8/26, 53, 22, 14, 5, 
2017/8/27, 44, 17, 8, 5, 
2017/8/28, 33, 14, 8, 5, 
2017/8/29, 33, 21, 9, 6, 
2017/8/30, 35, 27, 10, 7, 
2017/8/31, 41, 13, 5, 5, 
2017/9/1, 18, 5, 4, 5, 
2017/9/2, 12, 8, 4, 5, 
2017/9/3, 21, 9, 7, 5, 
2017/9/4, 19, 11, 8, 5, 
2017/9/5, 22, 12, 6, 5, 
2017/9/6, 30, , , , 
2017/9/11, 34, 10, 7, 6, 
2017/9/12, 16, 9, 5, 5, 
2017/9/13, 13, 20, 5, 7, 
2017/9/14, 17, 6, 3, 6, 
2017/9/15, 7, 9, 4, 6, 
2017/9/16, 25, 8, 7, 5, 
2017/9/17, 23, 9, 10, 5, 
2017/9/18, 23, 14, 15, 5, 
2017/9/19, 41, 13, 8, 6, 
2017/9/20, 42, 12, 10, 5, 
2017/9/21, 32, 15, 10, 5, 
2017/9/22, 45, 16, 10, 5, 
2017/9/23, 50, 12, 9, 5, 
2017/9/24, 42, 17, 11, 5, 
2017/9/25, 824, , , , 
2017/4/1, 55, 26, 7, 5, 
2017/4/2, 60, 34, 15, 6, 
2017/4/3, 74, 26, 8, 4, 
2017/4/4, 56, 20, 7, 3, 
2017/4/5, 52, 23, 6, 3, 
2017/4/6, 36, 11, 7, 3, 
2017/4/7, 30, 12, 6, 3, 
2017/4/8, 35, 16, 9, 5, 
2017/4/9, 47, 20, 14, 4, 
2017/4/10, 50, 18, 10, 3, 
2017/4/11, 38, 16, 11, 3, 
2017/4/12, 38, 15, 13, 3, 
2017/4/13, 38, 15, 9, 3, 
2017/4/14, 41, 20, 15, 3, 
2017/4/15, 51, 10, 4, 3, 
2017/4/16, 27, 9, 5, 4, 
2017/4/17, 26, 8, 6, 3, 
2017/4/18, 26, 182, 6, 3, 
2017/4/19, 33, 16, 5, 3, 
2017/4/20, 49, 17, 7, 3, 
2017/4/21, 56, 14, 7, 3, 
2017/4/22, 41, 6, 4, 3, 
2017/4/23, 22, 10, 8, 3, 
2017/4/24, 22, 21, 6, , 
2017/4/25, 45, 23, 12, , 
2017/4/26, 45, 13, 8, , 
2017/4/27, 44, 11, 8, , 
2017/4/28, 44, 12, 5, , 
2017/4/29, 47, 17, 6, 3, 
2017/4/30, 59, 15, 4, , 
2017/5/1, 45, 12, 6, , 
2017/5/2, 31, 18, 18, 4, 
2017/5/3, 49, 17, 10, 5, 
2017/5/4, 50, 11, 12, 4, 
2017/5/5, 27, 17, 5, 4, 
2017/5/6, 49, 17, 7, 5, 
2017/5/7, 50, 12, 5, 4, 
2017/5/8, 35, 11, 6, 4, 
2017/5/9, 29, 10, 7, 4, 
2017/5/10, 30, 13, 7, 5, 
2017/5/11, 37, 15, 10, 5, 
2017/5/12, 27, 11, 7, 4, 
2017/5/13, 16, 16, 6, 4, 
2017/5/14, 43, 23, 8, 4, 
2017/5/15, 24, 23, 7, 4, 
2017/5/16, 30, 19, 7, 4, 
2017/5/17, 35, 25, 9, 5, 
2017/5/18, 35, 31, 6, 7, 
2017/5/19, 43, 57, 3, 5, 
2017/5/20, 25, 14, 3, 4, 
2017/5/21, 30, 17, 7, 5, 
2017/5/22, 35, 24, 9, 7, 
2017/5/23, 54, 27, 6, 5, 
2017/5/24, 44, 35, 5, 5, 
2017/5/25, 33, 40, 9, 5, 
2017/5/26, 40, 25, 8, 5, 
2017/5/27, 37, 12, 4, 5, 
2017/5/28, 28, 33, 7, 8, 
2017/5/29, 29, 26, 9, 7, 
2017/5/30, 50, 30, 7, 6, 
2017/5/31, 41, 42, 9, 5, 
2017/6/1, 35, 30, 16, 7, 
2017/6/2, 41, 30, 13, 6, 
2017/6/3, 51, 19, 4, 7, 
2017/6/4, 37, 10, 4, 6, 
2017/6/5, 14, 18, 6, 4, 
2017/6/6, 30, 9, 4, 1, 
2017/6/7, 10, 10, 5, 1, 
2017/6/8, 15, 16, 11, 1, 
2017/6/9, 25, 11, 5, 1, 
2017/6/10, 18, 10, 5, 2, 
2017/6/11, 21, 20, 12, 2, 
2017/6/12, 36, 17, 5, 2, 
2017/6/13, 32, 16, 6, 2, 
2017/6/14, 28, 20, 11, 7, 
2017/6/15, 37, 18, 10, 2, 
2017/6/16, 39, 13, 4, 1, 
2017/6/17, 25, 10, 3, 1, 
2017/6/18, 23, 15, 8, 2, 
2017/6/19, 34, 19, 11, 3, 
2017/6/20, 43, 24, 10, 3, 
2017/6/21, 50, 25, 14, 5, 
2017/6/22, 52, 29, 9, 2, 
2017/6/23, 49, 23, 5, 2, 
2017/6/24, 50, 19, 5, 2, 
2017/6/25, 44, 15, 5, 2, 
2017/6/26, 29, 19, 9, 4, 
2017/6/27, 33, 27, 5, 4, 
2017/6/28, 45, 10, 3, 3, 
2017/6/29, 12, 9, 3, 3, 
2017/6/30, 13, 9, 4, 3, 
2017/1/2, 148, 9, 15, , 
2017/1/3, 45, 5, 6, 1, 
2017/1/4, 17, 6, 11, 1, 
2017/1/5, 26, 8, 9, 1, 
2017/1/6, 36, 13, 8, 1, 
2017/1/7, 47, 20, 17, 3, 
2017/1/8, 79, 13, 12, 3, 
2017/1/9, 56, 34, 17, 3, 
2017/1/10, 104, 45, 19, 4, 
2017/1/11, 129, 48, 34, 2, 
2017/1/12, 138, 14, 18, 1, 
2017/1/13, 53, 6, 14, 1, 
2017/1/14, 28, 6, 13, , 
2017/1/15, 36, 18, 26, 1, 
2017/1/16, 72, 37, 25, 3, 
2017/1/17, 121, 36, 25, 4, 
2017/1/18, 113, 51, 26, 4, 
2017/1/19, 151, 65, 42, 3, 
2017/1/20, 166, 65, 33, 7, 
2017/1/21, 167, 69, 24, 6, 
2017/1/22, 173, 61, 17, 7, 
2017/1/23, 163, 50, 16, 7, 
2017/1/24, 143, 47, 30, 4, 
2017/1/25, 135, 58, 32, 4, 
2017/1/26, 158, 51, 15, 2, 
2017/1/27, 148, 53, 10, 5, 
2017/1/28, 152, 59, 9, 1, 
2017/1/29, 824, 57, 14, 6, 
2017/1/30, 154, 62, 15, 7, 
2017/1/31, 158, 41, 20, 2, 
2017/2/1, 120, 44, 19, 1, 
2017/2/2, 117, 32, 19, 1, 
2017/2/3, 80, 27, 21, 1, 
2017/2/4, 79, 21, 14, 1, 
2017/2/5, 69, 28, 21, 1, 
2017/2/6, 89, 32, 17, 3, 
2017/2/7, 102, 44, 21, 6, 
2017/2/8, 124, 58, 26, 6, 
2017/2/9, 154, 42, 10, 2, 
2017/2/10, 124, 26, 6, 2, 
2017/2/11, 86, 31, 8, 5, 
2017/2/12, 97, 47, 27, 3, 
2017/2/13, 132, 60, 34, 3, 
2017/2/14, 156, 68, 38, 3, 
2017/2/15, 164, 53, 22, 1, 
2017/2/16, 141, 43, 21, 1, 
2017/2/17, 116, 16, 19, 1, 
2017/2/18, 61, 24, 15, 3, 
2017/2/19, 81, 31, 21, 1, 
2017/2/20, 89, 12, 15, 2, 
2017/2/21, 40, 12, 14, 2, 
2017/2/22, 41, 10, 9, 2, 
2017/2/23, 35, 9, 14, 2, 
2017/2/24, 24, 8, 10, 2, 
2017/2/25, 23, 20, 21, 3, 
2017/2/26, 52, 30, 17, 4, 
2017/2/27, 76, 20, 17, 3, 
2017/2/28, 46, 7, 15, 2, 
2017/3/1, 16, 9, 16, 2, 
2017/3/2, 33, 11, 10, 2, 
2017/3/3, 21, 18, 12, 4, 
2017/3/4, 37, 10, 11, 2, 
2017/3/5, 24, 8, 9, 2, 
2017/3/6, 18, 12, 19, 2, 
2017/3/7, 34, 16, 19, 2, 
2017/3/8, 51, 20, 26, 2, 
2017/3/9, 52, 8, 13, 2, 
2017/3/10, 25, 10, 11, 2, 
2017/3/11, 30, 18, 12, 3, 
2017/3/12, 59, 27, 21, 3, 
2017/3/13, 78, 35, 22, 3, 
2017/3/14, 93, 34, 17, 2, 
2017/3/15, 87, 22, 13, 3, 
2017/3/16, 50, 28, 22, 8, 
2017/3/17, 61, 10, 12, 2, 
2017/3/18, 43, 5, 6, 2, 
2017/3/19, 17, 10, 17, 2, 
2017/3/20, 24, 24, 17, 5, 
2017/3/21, 55, 23, 14, 3, 
2017/3/22, 61, 34, 13, 4, 
2017/3/23, 90, 36, 14, 2, 
2017/3/24, 94, 21, 10, 3, 
2017/3/25, 62, 14, 6, 3, 
2017/3/26, 40, 20, 13, 3, 
2017/3/27, 56, 25, 20, 4, 
2017/3/28, 48, 23, 14, 3, 
2017/3/29, 39, 19, 13, 2, 
2017/3/30, 38, 21, 13, 3, 
2017/3/31, 44, 25, 6, 5, 
2020/1/1, , 36, 15, 14, 4
2018/12/31, , 23, 9, 4, 3
2018/8/3, , 20, 7, 9, 2
2018/1/5, , 32, 12, 3, 
2017/9/10, , 14, 9, 6, 
2017/1/1, , 55, 16, 1, 
