date, pm25, o3
2018/3/17, 42, 39
2018/3/18, 48, 34
2018/3/19, 34, 28
2018/3/20, 31, 31
2018/3/21, 27, 38
2018/3/22, 40, 37
2018/3/23, 35, 31
2018/3/24, 32, 36
2018/3/25, 30, 26
2018/3/26, 43, 23
2018/3/27, 46, 20
2018/3/28, 53, 22
2018/3/29, 62, 32
2018/3/30, 47, 30
2018/3/31, 37, 31
2017/10/1, 29, 35
2017/10/2, 41, 29
2017/10/3, 36, 20
2017/10/4, 34, 27
2017/10/5, 24, 26
2017/10/6, 43, 33
2017/10/7, 35, 35
2017/10/8, 25, 34
2017/10/9, 36, 25
2017/10/10, 44, 16
2017/10/11, 17, 18
2017/10/12, 23, 31
2017/10/13, 38, 34
2017/10/14, 55, 25
2017/10/15, 19, 26
2017/10/16, 30, 33
2017/10/17, 29, 39
2017/10/18, 35, 42
2017/10/19, 54, 42
2017/10/20, 61, 33
2017/10/21, 43, 26
2017/10/22, 24, 20
2017/10/23, 14, 19
2017/10/24, 22, 21
2017/10/25, 27, 30
2017/10/26, 32, 21
2017/10/27, 21, 22
2017/10/28, 21, 29
2017/10/29, 29, 21
2017/10/30, 28, 26
2017/10/31, 23, 16
2017/11/1, 36, 12
2017/11/2, 47, 19
2017/11/3, 46, 11
2017/11/4, 54, 13
2017/11/5, 44, 15
2017/11/6, 40, 18
2017/11/7, 40, 26
2017/11/8, 43, 25
2017/11/9, 45, 26
2017/11/10, 24, 19
2017/11/11, 40, 15
2017/11/12, 63, 21
2017/11/13, 56, 23
2017/11/14, 55, 21
2017/11/15, 46, 13
2017/11/16, 33, 14
2017/11/17, 52, 15
2017/11/18, 40, 22
2017/11/19, 39, 27
2017/11/20, 32, 21
2017/11/21, 43, 22
2017/11/22, 29, 21
2017/11/23, 41, 26
2017/11/24, 42, 26
2017/11/25, 27, 24
2017/11/26, 40, 27
2017/11/27, 46, 29
2017/11/28, 43, 21
2017/11/29, 28, 23
2017/11/30, 41, 23
2017/12/1, 34, 23
2017/12/2, 46, 29
2017/12/3, 53, 28
2017/12/4, 57, 24
2017/12/5, 30, 23
2017/12/6, 27, 21
2017/12/7, 22, 22
2017/12/8, 25, 22
2017/12/9, 41, 18
2017/12/10, 35, 17
2017/12/11, 48, 24
2017/12/12, 22, 19
2017/12/13, 36, 23
2017/12/14, 30, 24
2017/12/15, 29, 24
2017/12/16, 44, 24
2017/12/17, 38, 16
2017/12/18, 49, 15
2017/12/19, 49, 21
2017/12/20, 32, 12
2017/12/21, 52, 10
2017/12/22, 77, 22
2017/12/23, 55, 26
2017/12/24, 46, 28
2017/12/25, 27, 30
2017/12/26, 21, 24
2017/12/27, 38, 20
2017/12/28, 42, 17
2017/12/29, 65, 28
2017/12/30, 44, 24
2017/12/31, 39, 24
2017/7/4, 49, 39
2017/7/5, 46, 40
2017/7/6, 45, 19
2017/7/7, 42, 39
2017/7/8, 40, 30
2017/7/9, 38, 38
2017/7/10, 32, 36
2017/7/11, 31, 35
2017/7/12, 37, 34
2017/7/13, 42, 33
2017/7/14, 25, 25
2017/7/15, 28, 30
2017/7/16, 31, 32
2017/7/17, 33, 35
2017/7/18, 40, 41
2017/7/19, 50, 32
2017/7/20, 42, 
2017/7/21, 41, 37
2017/7/22, 34, 35
2017/7/23, 28, 36
2017/7/24, 32, 36
2017/7/25, 29, 38
2017/7/26, 39, 42
2017/7/27, 41, 39
2017/7/28, 39, 39
2017/7/29, 40, 29
2017/7/30, 36, 35
2017/7/31, 40, 29
2017/8/1, 50, 36
2017/8/2, 46, 42
2017/8/3, 42, 37
2017/8/4, 30, 23
2017/8/5, 25, 28
2017/8/6, 33, 21
2017/8/7, 33, 35
2017/8/8, 41, 31
2017/8/9, 48, 40
2017/8/10, 41, 40
2017/8/11, 28, 30
2017/8/12, 32, 30
2017/8/13, 37, 30
2017/8/14, 38, 38
2017/8/15, 51, 33
2017/8/16, 42, 29
2017/8/17, 36, 30
2017/8/18, 41, 33
2017/8/19, 42, 40
2017/8/20, 54, 41
2017/8/21, 38, 30
2017/8/22, 25, 30
2017/8/23, 39, 27
2017/8/24, 38, 32
2017/8/25, 28, 30
2017/8/26, 40, 42
2017/8/27, 44, 45
2017/8/28, 38, 41
2017/8/29, 33, 40
2017/8/30, 40, 39
2017/8/31, 39, 35
2017/9/1, 50, 25
2017/9/2, 30, 35
2017/9/3, 46, 34
2017/9/4, 55, 34
2017/9/9, 19, 27
2017/9/10, 36, 34
2017/9/11, 28, 31
2017/9/12, 39, 41
2017/9/13, 42, 24
2017/9/14, 39, 45
2017/9/15, 42, 41
2017/9/16, 52, 42
2017/9/17, 48, 36
2017/9/18, 37, 36
2017/9/19, 33, 38
2017/9/20, 37, 34
2017/9/21, 55, 33
2017/9/22, 45, 27
2017/9/23, 50, 44
2017/9/24, 55, 48
2017/9/25, 53, 44
2017/9/26, 49, 43
2017/9/27, 34, 25
2017/9/28, 30, 30
2017/9/29, 29, 33
2017/9/30, 38, 29
2017/4/4, 25, 27
2017/4/5, 21, 32
2017/4/6, 19, 29
2017/4/7, 23, 35
2017/4/8, 38, 40
2017/4/9, 41, 41
2017/4/10, 42, 36
2017/4/11, 33, 24
2017/4/12, 38, 37
2017/4/13, 45, 41
2017/4/14, 35, 36
2017/4/15, 54, 43
2017/4/16, 37, 36
2017/4/17, 25, 41
2017/4/18, 25, 44
2017/4/19, 30, 35
2017/4/20, 39, 27
2017/4/21, 21, 28
2017/4/22, 22, 36
2017/4/23, 31, 44
2017/4/24, 27, 47
2017/4/25, 36, 43
2017/4/26, 23, 36
2017/4/27, 20, 30
2017/4/28, 33, 19
2017/4/29, 36, 26
2017/4/30, 35, 25
2017/5/1, 13, 30
2017/5/2, 12, 37
2017/5/3, 21, 33
2017/5/4, 30, 37
2017/5/5, 32, 35
2017/5/6, 27, 34
2017/5/8, 34, 39
2017/5/9, 44, 41
2017/5/10, 42, 41
2017/5/11, 36, 44
2017/5/12, 42, 46
2017/5/13, 39, 47
2017/5/14, 36, 46
2017/5/15, 44, 47
2017/5/16, 54, 48
2017/5/17, 53, 42
2017/5/18, 37, 45
2017/5/19, 18, 14
2017/5/20, 35, 31
2017/5/21, 16, 28
2017/5/22, 24, 42
2017/5/23, 24, 31
2017/5/24, 30, 34
2017/5/25, 41, 30
2017/5/26, 42, 35
2017/5/27, 38, 44
2017/5/28, 31, 36
2017/5/29, 25, 39
2017/5/30, 23, 35
2017/5/31, 24, 37
2017/6/1, 32, 46
2017/6/2, 38, 56
2017/6/3, 52, 53
2017/6/4, 55, 47
2017/6/5, 30, 60
2017/6/6, 18, 38
2017/6/7, 20, 35
2017/6/8, 31, 48
2017/6/9, 35, 51
2017/6/10, 36, 55
2017/6/11, 49, 46
2017/6/12, 47, 44
2017/6/13, 42, 37
2017/6/14, 13, 33
2017/6/15, 38, 49
2017/6/16, 35, 47
2017/6/17, 26, 37
2017/6/18, 21, 32
2017/6/19, 33, 37
2017/6/20, 30, 41
2017/6/21, 33, 41
2017/6/22, 40, 28
2017/6/23, 24, 38
2017/6/24, 29, 30
2017/6/25, 37, 26
2017/6/26, 32, 31
2017/6/27, 30, 32
2017/6/28, 40, 43
2017/6/29, 28, 41
