date, pm25, pm10, o3, so2
2017/7/31, 27, , 20, 
2017/8/1, 35, , 18, 
2017/8/2, 43, , 14, 
2017/8/3, 32, , 12, 
2017/8/4, 13, , 13, 
2017/8/5, 20, , 8, 
2017/8/6, 57, , 7, 
2017/8/7, 49, , 5, 
2017/8/8, 50, , 6, 
2017/8/9, 42, , 6, 
2017/8/10, 23, , 9, 
2017/8/11, 23, , 17, 
2017/8/12, 41, , 19, 
2017/8/13, 50, , 16, 
2017/8/14, 35, , 11, 
2017/8/15, 23, , 10, 
2017/8/16, 28, , 12, 
2017/8/17, 40, , 15, 
2017/8/18, 41, , 15, 
2017/8/19, 46, , 16, 
2017/8/20, 54, , 14, 
2017/8/21, 39, , 11, 
2017/8/22, 30, , 14, 
2017/8/23, 33, , 17, 
2017/8/24, 42, , 20, 
2017/8/25, 49, , 12, 
2017/8/26, 42, , 13, 
2017/8/27, 33, , 15, 
2017/8/28, 37, , 14, 
2017/8/29, 42, , 10, 
2017/8/30, 48, , 19, 
2017/8/31, 46, , 20, 
2017/9/1, 51, , 19, 
2017/9/2, 39, , 18, 
2017/9/3, 36, , 14, 
2017/9/4, 44, , , 
2017/9/9, 41, , 15, 
2017/9/10, 33, , 13, 
2017/9/11, 19, , 23, 
2017/9/12, 41, , 21, 
2017/9/13, 45, , 18, 
2017/9/14, 43, , 11, 
2017/9/15, 29, , 15, 
2017/9/16, 38, , 11, 
2017/9/17, 30, , 17, 
2017/9/18, 37, , 15, 
2017/9/19, 31, , 17, 
2017/9/20, 37, , 16, 
2017/9/21, 46, , 17, 
2017/9/22, 38, , 16, 
2017/9/23, 47, , 12, 
2017/9/24, 41, , 13, 
2017/9/25, 36, , 12, 
2017/9/26, 32, , 19, 
2017/9/27, 46, , 21, 
2017/9/28, 54, , 21, 
2017/9/29, 57, , 16, 
2017/9/30, 57, , 15, 
2017/4/1, 32, , 18, 
2017/4/2, 30, , 16, 
2017/4/3, 37, , 17, 
2017/4/4, 39, , 14, 
2017/4/5, 61, , 18, 
2017/4/6, 17, , 18, 
2017/4/7, 24, , 22, 
2017/4/8, 41, , 22, 
2017/4/9, 42, , 21, 
2017/4/10, 41, , 16, 
2017/4/11, 33, , 17, 
2017/4/12, 30, , 18, 
2017/4/13, 40, , 16, 
2017/4/14, 23, , 15, 
2017/4/15, 31, , 16, 
2017/4/16, 41, , 16, 
2017/4/17, 40, , 20, 
2017/4/18, 43, , 17, 
2017/4/19, 50, , 15, 
2017/4/20, 36, , 14, 
2017/4/21, 31, , 17, 
2017/4/22, 56, , 15, 
2017/4/23, 28, , 12, 
2017/4/24, 21, , 24, 
2017/4/25, 31, , 23, 
2017/4/26, 28, , 11, 
2017/4/27, 50, , 9, 
2017/4/28, 53, , 10, 
2017/4/29, 54, , 9, 
2017/4/30, 48, , 20, 
2017/5/1, 27, , 23, 
2017/5/2, 34, , 22, 
2017/5/3, 37, , 21, 
2017/5/4, 20, , 18, 
2017/5/5, 23, , 23, 
2017/5/6, 30, , 24, 
2017/5/7, 40, , 27, 
2017/5/8, 54, , 28, 
2017/5/9, 51, , 26, 
2017/5/10, 47, , 19, 
2017/5/11, 36, , 18, 
2017/5/12, 35, , 19, 
2017/5/13, 35, , 17, 
2017/5/14, 40, , 22, 
2017/5/15, 45, , 21, 
2017/5/16, 46, , 15, 
2017/5/17, 31, , 13, 
2017/5/18, 37, , 11, 
2017/5/19, 49, , 10, 
2017/5/20, 59, , 18, 
2017/5/21, 30, , 16, 
2017/5/22, 30, , 15, 
2017/5/23, 39, , 19, 
2017/5/24, 22, , 20, 
2017/5/25, 28, , 21, 
2017/5/26, 28, , 17, 
2017/5/27, 46, , 10, 
2017/5/28, 56, , 12, 
2017/5/29, 80, , 12, 
2017/5/30, 51, , 8, 
2017/5/31, 62, , 8, 
2017/6/1, 52, , 10, 
2017/6/2, 44, , 9, 
2017/6/3, 34, , 9, 
2017/6/4, 36, , 10, 
2017/6/5, 28, , 12, 
2017/6/6, 23, , 13, 
2017/6/7, 23, , 20, 
2017/6/8, 43, , 21, 
2017/6/9, 39, , 19, 
2017/6/10, 30, , 16, 
2017/6/11, 21, , 10, 
2017/6/12, 19, , 10, 
2017/6/13, 21, , 9, 
2017/6/14, 22, , 13, 
2017/6/15, 21, , 19, 
2017/6/16, 27, , 18, 
2017/6/17, 27, , 16, 
2017/6/18, 24, , 8, 
2017/6/19, 25, , 8, 
2017/6/20, 15, , 8, 
2017/6/21, 33, , 7, 
2017/6/22, 59, , 6, 
2017/6/23, 51, , 10, 
2017/6/24, 47, , 12, 
2017/6/25, 38, , 18, 
2017/6/26, 34, , 17, 
2017/6/27, 46, , 12, 
2017/6/28, 36, , 9, 
2017/6/29, 16, , 7, 
2017/6/30, 51, , 5, 
2017/1/2, 26, , 14, 
2017/1/3, 28, , 11, 
2017/1/4, 22, , 12, 
2017/1/5, 29, , 10, 
2017/1/6, 21, , 13, 
2017/1/7, 29, , 13, 
2017/1/8, 23, , 16, 
2017/1/9, 23, , 17, 
2017/1/10, 35, , 17, 
2017/1/11, 36, , 16, 
2017/1/12, 36, , 17, 
2017/1/13, 42, , 14, 
2017/1/14, 39, , 13, 
2017/1/15, 28, , 13, 
2017/1/16, 30, , 13, 
2017/1/17, 28, , 11, 
2017/1/18, 14, , 11, 
2017/1/19, 24, , 12, 
2017/1/20, 25, , 15, 
2017/1/21, 29, , 18, 
2017/1/22, 31, , 14, 
2017/1/23, 27, , 14, 
2017/1/24, 28, , 18, 
2017/1/25, 26, , 15, 
2017/1/26, 22, , 14, 
2017/1/27, 21, , 16, 
2017/1/28, 25, , 19, 
2017/1/29, 28, , 19, 
2017/1/30, 20, , 20, 
2017/1/31, 21, , 17, 
2017/2/1, 21, , 15, 
2017/2/2, 25, , 9, 
2017/2/3, 38, , 16, 
2017/2/4, 31, , 19, 
2017/2/5, 46, , 14, 
2017/2/6, 35, , 16, 
2017/2/7, 38, , 9, 
2017/2/8, 47, , 15, 
2017/2/9, 38, , 18, 
2017/2/10, 24, , 18, 
2017/2/11, 28, , 15, 
2017/2/12, 40, , 19, 
2017/2/13, 49, , 19, 
2017/2/14, 54, , 13, 
2017/2/15, 36, , 18, 
2017/2/16, 29, , 21, 
2017/2/17, 30, , 18, 
2017/2/18, 32, , 18, 
2017/2/19, 26, , 16, 
2017/2/20, 33, , 18, 
2017/2/21, 19, , 18, 
2017/2/22, 20, , 14, 
2017/2/23, 31, , 13, 
2017/2/24, 25, , 18, 
2017/2/25, 27, , 17, 
2017/2/26, 32, , 18, 
2017/2/27, 42, , 13, 
2017/2/28, 48, , 9, 
2017/3/1, 43, , 18, 
2017/3/2, 23, , 21, 
2017/3/3, 57, , 19, 
2017/3/4, 25, , 20, 
2017/3/5, 46, , 19, 
2017/3/6, 43, , , 
2017/3/7, 51, , , 
2017/3/8, 23, , 18, 
2017/3/9, 44, , 18, 
2017/3/10, 28, , 19, 
2017/3/11, 33, , 13, 
2017/3/12, 33, , 10, 
2017/3/13, 34, , 12, 
2017/3/14, 39, , 18, 
2017/3/15, 37, , 20, 
2017/3/16, 31, , 22, 
2017/3/17, 45, , 20, 
2017/3/18, 33, , 20, 
2017/3/19, 39, , 20, 
2017/3/20, 46, , 18, 
2017/3/21, 47, , 20, 
2017/3/22, 52, , 19, 
2017/3/23, 59, , 18, 
2017/3/24, 38, , 20, 
2017/3/25, 38, , 17, 
2017/3/26, 30, , 13, 
2017/3/27, 27, , 13, 
2017/3/28, 27, , 13, 
2017/3/29, 26, , 16, 
2017/3/30, 27, , 22, 
2017/3/31, 23, , 20, 
2020/1/1, , 18, 16, 
2018/12/31, , , 12, 
2019/1/9, , , 16, 
2019/1/10, , , 17, 
2018/10/9, , , 7, 
2018/10/10, , , 15, 
2018/10/11, , , 16, 
2018/4/28, , , 23, 
2017/10/7, , , 11, 
2017/10/8, , , 9, 
2017/9/8, , , 17, 
2017/1/1, , , 13, 
