date, pm25, o3, no2, co
2017/10/2, 10, 31, 13, 3
2017/10/3, 16, 35, 9, 2
2017/10/4, 12, 31, 13, 3
2017/10/5, 22, 29, 11, 3
2017/10/6, 16, 30, 12, 2
2017/10/7, 14, 32, 10, 2
2017/10/8, 13, 30, 12, 2
2017/10/9, 13, 30, 20, 3
2017/10/10, 16, 37, 19, 3
2017/10/11, 22, 34, 11, 3
2017/10/12, 40, 31, 22, 4
2017/10/13, 41, 31, 7, 2
2017/10/14, 14, 32, 18, 3
2017/10/15, 19, 26, 28, 5
2017/10/16, 41, 22, 31, 6
2017/10/17, 41, 32, 28, 6
2017/10/18, 47, 26, 27, 5
2017/10/19, 43, 37, 9, 2
2017/10/20, 23, 32, 17, 3
2017/10/21, 22, 29, 17, 3
2017/10/22, 17, 33, 16, 3
2017/10/23, 19, 31, 20, 4
2017/10/24, 22, 28, 26, 5
2017/10/25, 36, 26, 25, 5
2017/10/26, 35, 28, 20, 4
2017/10/27, 21, 29, 18, 4
2017/10/28, 27, 30, 19, 4
2017/10/29, 24, 23, 12, 3
2017/10/30, 18, 25, 17, 4
2017/10/31, 25, 25, 23, 5
2017/11/1, 23, 32, 17, 6
2017/11/2, 21, 31, 11, 1
2017/11/3, 16, 33, 6, 
2017/11/4, 23, 24, 10, 1
2017/11/5, 22, 21, 18, 1
2017/11/6, 17, 29, 18, 1
2017/11/7, 16, 17, 29, 2
2017/11/8, 29, 16, 30, 2
2017/11/9, 40, 9, 35, 3
2017/11/10, 58, 29, 21, 2
2017/11/11, 31, 22, 25, 2
2017/11/12, 32, 11, 31, 3
2017/11/13, 49, 18, 25, 2
2017/11/14, 39, 12, 29, 2
2017/11/15, 24, 30, 4, 
2017/11/16, 29, 26, 7, 1
2017/11/17, 9, 27, 10, 2
2017/11/18, 14, 22, 23, 3
2017/11/19, 33, 5, 34, 6
2017/11/20, 62, 9, 27, 6
2017/11/21, 60, 11, 22, 6
2017/11/22, 31, 12, 16, 5
2017/11/23, 28, 19, 15, 4
2017/11/24, 25, 14, 21, 4
2017/11/25, 26, 9, 27, 6
2017/11/26, 47, 27, 9, 1
2017/11/27, 20, 22, 21, 4
2017/11/28, 22, 18, 24, 6
2017/11/29, 36, 11, 29, 6
2017/11/30, 57, 12, 30, 6
2017/12/1, 67, 10, 28, 6
2017/12/2, 66, 32, 10, 2
2017/12/3, 31, 25, 10, 2
2017/12/4, 16, 24, 19, 3
2017/12/5, 23, 14, 27, 6
2017/12/6, 42, 16, 29, 5
2017/12/7, 37, 9, 35, 7
2017/12/8, 63, 11, 33, 7
2017/12/9, 65, 11, 32, 7
2017/12/10, 77, 3, 38, 8
2017/12/11, 110, , 42, 8
2017/12/12, 146, , 39, 7
2017/12/13, 134, 2, 27, 6
2017/12/14, 72, 1, 30, 6
2017/12/15, 67, 6, 20, 4
2017/12/16, 59, 8, 15, 2
2017/12/17, 24, 2, 23, 6
2017/12/18, 45, 1, 29, 8
2017/12/19, 41, 19, 9, 2
2017/12/20, 38, 12, 13, 2
2017/12/21, 13, 6, 26, 5
2017/12/22, 35, 10, 23, 4
2017/12/23, 19, 4, 26, 4
2017/12/24, 29, , 34, 7
2017/12/25, 78, 7, 36, 11
2017/12/26, 79, 6, 41, 10
2017/12/27, 69, 9, 41, 11
2017/12/28, 76, 6, 42, 11
2017/12/29, 79, 3, 36, 8
2017/12/30, 37, 21, 24, 6
2017/12/31, 23, 15, 32, 8
2017/7/1, 24, 55, 6, 3
2017/7/2, 26, 55, 21, 5
2017/7/3, 28, 61, 4, 1
2017/7/4, 32, 55, 6, 2
2017/7/5, 36, 77, 10, 2
2017/7/6, 34, 64, 6, 1
2017/7/7, 32, 57, 4, 1
2017/7/8, 33, 52, 4, 1
2017/7/9, 30, 62, 5, 2
2017/7/10, 30, 56, 5, 1
2017/7/11, 28, 62, 5, 2
2017/7/12, 40, 71, 8, 2
2017/7/13, 34, 71, 8, 2
2017/7/14, 35, 58, 4, 1
2017/7/15, 27, 58, 4, 1
2017/7/16, 33, 53, 6, 2
2017/7/17, 28, 46, 5, 27
2017/7/18, 28, 38, 5, 13
2017/7/19, 25, 45, 5, 2
2017/7/20, 16, 57, 6, 2
2017/7/21, 32, 66, 5, 2
2017/7/22, 36, 74, 6, 2
2017/7/23, 38, 62, 6, 2
2017/7/24, 29, 47, 6, 1
2017/7/25, 23, 58, 5, 1
2017/7/26, 21, 58, 6, 1
2017/7/27, 23, 56, 11, 3
2017/7/28, 24, 56, 7, 1
2017/7/29, 22, 53, 5, 1
2017/7/30, 24, 61, 12, 3
2017/7/31, 27, 61, 5, 1
2017/8/1, 28, 59, 12, 2
2017/8/2, 41, 52, 8, 4
2017/8/3, 45, 54, 8, 3
2017/8/4, 53, 50, 4, 1
2017/8/5, 36, 48, 6, 2
2017/8/6, 52, 57, 7, 2
2017/8/7, 43, 51, 8, 2
2017/8/8, 40, 52, 7, 2
2017/8/9, 32, 58, 5, 1
2017/8/10, 24, 60, 7, 2
2017/8/11, 24, 47, 4, 1
2017/8/12, 13, 41, 4, 1
2017/8/13, 16, 37, 9, 2
2017/8/14, 34, 44, 6, 1
2017/8/18, 18, 50, 8, 2
2017/8/19, 23, 48, 7, 2
2017/8/20, 20, 46, 8, 2
2017/8/21, 20, 43, 11, 2
2017/8/22, 22, 39, 9, 2
2017/8/23, 18, 47, 9, 2
2017/8/24, 17, 42, 12, 2
2017/8/25, 22, 44, 9, 2
2017/8/26, 19, 54, 9, 2
2017/8/27, 26, 52, 11, 3
2017/8/28, 32, 60, 13, 3
2017/8/29, 40, 47, 7, 2
2017/8/30, 31, 44, 9, 2
2017/8/31, 25, 53, 10, 3
2017/9/1, 43, 76, 11, 3
2017/9/2, 52, 64, 8, 3
2017/9/3, 47, 68, 9, 3
2017/9/4, 38, 53, 5, 3
2017/9/5, 60, , , 
2017/9/10, 23, 54, 10, 3
2017/9/11, 27, 45, 10, 2
2017/9/12, 28, 35, 11, 2
2017/9/13, 23, 28, 5, 1
2017/9/14, 15, 37, 6, 2
2017/9/15, 33, 39, 6, 3
2017/9/16, 58, 46, 10, 3
2017/9/17, 48, 43, 8, 2
2017/9/18, 25, 37, 5, 2
2017/9/19, 18, 37, 10, 4
2017/9/20, 16, 31, 5, 4
2017/9/21, 11, 32, 6, 2
2017/9/22, 13, 28, 3, 2
2017/9/23, 27, 19, 3, 2
2017/9/24, 15, 30, 5, 6
2017/9/25, 18, 34, 11, 3
2017/9/26, 28, 37, 7, 2
2017/9/27, 17, 33, 5, 2
2017/9/28, 18, 40, 9, 2
2017/9/29, 17, 33, 9, 2
2017/9/30, 19, 32, 8, 2
2017/4/1, 9, 31, 11, 2
2017/4/2, 17, 43, 14, 3
2017/4/3, 16, 40, 10, 2
2017/4/4, 13, 41, 16, 3
2017/4/5, 20, 39, 14, 3
2017/4/6, 19, 39, 3, 1
2017/4/7, 17, 39, 5, 1
2017/4/8, 15, 35, 6, 2
2017/4/9, 9, 43, 8, 3
2017/4/10, 14, 29, 21, 4
2017/4/11, 39, 47, 16, 3
2017/4/12, 22, 49, 8, 2
2017/4/13, 26, 42, 6, 2
2017/4/14, 12, 42, 7, 2
2017/4/15, 11, 44, 14, 3
2017/4/16, 25, 39, 7, 2
2017/4/17, 20, 26, 11, 2
2017/4/18, 15, 44, 6, 2
2017/4/19, 17, 40, 10, 2
2017/4/20, 17, 40, 8, 2
2017/4/21, 13, 47, 8, 2
2017/4/22, 13, 43, 10, 2
2017/4/23, 19, 34, 11, 3
2017/4/24, 11, 30, 8, 2
2017/4/25, 10, 31, 12, 2
2017/4/26, 16, 43, 5, 2
2017/4/27, 12, 34, 7, 2
2017/4/28, 15, 40, 5, 2
2017/4/29, 13, 38, 8, 2
2017/4/30, 17, 40, 8, 2
2017/5/1, 11, 36, 8, 2
2017/5/2, 12, 40, 8, 2
2017/5/3, 17, 51, 12, 3
2017/5/4, 24, 39, 14, 3
2017/5/5, 25, 42, 7, 2
2017/5/6, 20, 43, 4, 1
2017/5/7, 20, 35, 6, 2
2017/5/8, 21, 43, 5, 2
2017/5/9, 15, 47, 6, 2
2017/5/10, 21, 49, 7, 2
2017/5/11, 21, 44, 9, 2
2017/5/12, 22, 45, 3, 1
2017/5/13, 18, 44, 7, 2
2017/5/14, 17, 40, 9, 2
2017/5/15, 21, 40, 5, 1
2017/5/16, 16, 37, 4, 1
2017/5/17, 9, 36, 7, 2
2017/5/18, 13, 36, 3, 1
2017/5/19, 9, 41, 8, 2
2017/5/20, 15, 42, 5, 1
2017/5/21, 11, 43, 7, 2
2017/5/22, 18, 43, 7, 2
2017/5/23, 15, 39, 8, 2
2017/5/24, 17, 45, 3, 1
2017/5/25, 16, 39, 9, 2
2017/5/26, 18, 36, 5, 1
2017/5/27, 14, 44, 5, 2
2017/5/28, 17, 50, 7, 2
2017/5/29, 22, 57, 6, 2
2017/5/30, 25, 50, 8, 2
2017/5/31, 23, 43, 7, 2
2017/6/1, 27, 46, 4, 1
2017/6/2, 18, 65, 8, 2
2017/6/3, 20, 45, 6, 2
2017/6/4, 26, 49, 4, 1
2017/6/5, 34, 64, 11, 2
2017/6/6, 31, 48, 7, 2
2017/6/7, 26, 48, 7, 2
2017/6/8, 22, 46, 5, 1
2017/6/9, 32, 39, 4, 1
2017/6/10, 23, 39, 5, 1
2017/6/11, 20, 43, 3, 1
2017/6/12, 17, 29, 5, 1
2017/6/13, 11, 40, 5, 1
2017/6/14, 19, 50, 8, 2
2017/6/15, 24, 37, 8, 2
2017/6/16, 18, 38, 5, 1
2017/6/17, 15, 40, 3, 1
2017/6/18, 12, 45, 6, 2
2017/6/19, 14, 51, 6, 1
2017/6/20, 18, 56, 7, 2
2017/6/21, 28, 46, 7, 3
2017/6/22, 19, 50, 6, 1
2017/6/23, 10, 58, 6, 2
2017/6/24, 21, 60, 4, 1
2017/6/25, 20, 50, 6, 2
2017/6/26, 18, 39, 4, 1
2017/6/27, 34, 39, 7, 1
2017/6/28, 16, 41, 4, 1
2017/6/29, 19, 55, 3, 1
2017/6/30, 14, 76, 6, 2
2017/1/2, 46, 20, 34, 7
2017/1/3, 49, 32, 20, 3
2017/1/4, 37, 31, 21, 3
2017/1/5, 23, 26, 30, 5
2017/1/6, 42, 14, 53, 9
2017/1/7, 102, 18, 34, 6
2017/1/8, 82, 26, 12, 3
2017/1/9, 17, 34, 10, 2
2017/1/10, 10, 34, 18, 3
2017/1/11, 17, 15, 30, 4
2017/1/12, 43, 23, 28, 4
2017/1/13, 58, 22, 22, 3
2017/1/14, 65, 32, 11, 2
2017/1/15, 63, 32, 19, 3
2017/1/16, 64, 18, 37, 6
2017/1/17, 81, 18, 39, 7
2017/1/18, 103, 12, 35, 10
2017/1/19, 100, 32, 18, 7
2017/1/20, 57, 27, 19, 5
2017/1/21, 28, 32, 17, 4
2017/1/22, 17, 34, 12, 3
2017/1/23, 14, 15, 10, 2
2017/1/24, 22, 17, 9, 2
2017/1/25, 22, 15, 17, 3
2017/1/26, 35, 16, 24, 4
2017/1/27, 46, 16, 28, 4
2017/1/28, 68, 18, 31, 5
2017/1/29, 94, 9, 35, 5
2017/1/30, 112, 5, 33, 5
2017/1/31, 117, 3, 20, 5
2017/2/1, 91, , 34, 6
2017/2/2, 111, 13, 22, 6
2017/2/3, 59, 22, 12, 3
2017/2/4, 14, 23, 15, 3
2017/2/5, 21, 26, 3, 1
2017/2/6, 13, 22, 4, 1
2017/2/7, 10, 19, 9, 3
2017/2/8, 17, 13, 9, 2
2017/2/9, 12, 14, 14, 1
2017/2/10, 20, 19, 11, 2
2017/2/11, 16, 20, 13, 2
2017/2/12, 18, 15, 24, 5
2017/2/13, 41, 13, 24, 6
2017/2/14, 62, 8, 30, 7
2017/2/15, 64, 19, 20, 5
2017/2/16, 38, 28, 18, 4
2017/2/17, 36, 32, 7, 2
2017/2/18, 10, 30, 8, 2
2017/2/19, 11, 35, 8, 2
2017/2/20, 11, 33, 3, 1
2017/2/21, 11, 38, 8, 2
2017/2/22, 12, 36, 6, 2
2017/2/23, 8, 34, 4, 1
2017/2/24, 13, 35, 12, 2
2017/2/25, 15, 38, 16, 2
2017/2/26, 12, 39, 11, 2
2017/2/27, 16, 36, 16, 3
2017/2/28, 16, 37, 20, 3
2017/3/1, 21, 36, 20, 3
2017/3/2, 16, 31, 25, 4
2017/3/3, 21, 42, 10, 1
2017/3/4, 13, 44, , 1
2017/3/5, 17, 38, 6, 2
2017/3/6, 7, 38, 11, 2
2017/3/7, 10, 29, 14, 3
2017/3/8, 12, 28, 13, 3
2017/3/9, 18, 25, 15, 3
2017/3/10, 17, 31, 12, 3
2017/3/11, 23, 34, 15, 2
2017/3/12, 20, 33, 13, 4
2017/3/13, 16, 30, 15, 3
2017/3/14, 16, 37, 19, 4
2017/3/15, 21, 35, 11, 2
2017/3/16, 19, 37, 19, 4
2017/3/17, 26, 43, 13, 3
2017/3/18, 19, 40, 8, 2
2017/3/19, 19, 34, 13, 3
2017/3/20, 28, 35, 10, 2
2017/3/21, 28, 31, 10, 2
2017/3/22, 27, 29, 14, 3
2017/3/23, 20, 35, 14, 3
2017/3/24, 21, 30, 9, 2
2017/3/25, 14, 40, 10, 3
2017/3/26, 13, 28, 12, 3
2017/3/27, 11, 33, 9, 2
2017/3/28, 15, 37, 16, 3
2017/3/29, 18, 32, 14, 3
2017/3/30, 16, 28, 9, 4
2017/3/31, 9, 36, 3, 1
2020/1/1, , 24, 20, 3
2018/12/31, , 27, 6, 2
2017/8/15, , 54, 10, 3
2017/8/16, , 48, 10, 2
2017/8/17, , 49, 10, 2
2017/9/9, , 41, 4, 2
2017/1/1, , 21, 25, 4
