date, pm25, o3, no2, so2, co
2019/2/23, 40, 31, 7, , 2
2019/2/24, 20, 32, 3, , 1
2019/2/25, 15, 29, 4, , 1
2019/2/26, 17, 23, 16, , 2
2019/2/27, 35, 27, 14, , 2
2019/2/28, 34, 28, 25, , 3
2019/3/1, 50, 35, 12, , 2
2019/3/2, 40, 33, 6, , 2
2019/3/3, 28, 30, 4, , 1
2019/3/4, 17, 30, 9, , 2
2019/3/5, 34, 31, 7, , 2
2019/3/6, 26, 27, 11, , 2
2019/3/7, 25, 34, 10, , 2
2019/3/8, 24, 36, 9, , 2
2019/3/9, 30, 34, 7, , 2
2019/3/10, 22, 37, 4, , 1
2019/3/11, 15, 31, 6, , 1
2019/3/12, 18, 32, 17, , 2
2019/3/13, 44, 34, 10, , 2
2019/3/14, 63, 29, 13, , 2
2019/3/15, 35, 32, 3, , 1
2019/3/16, 11, 32, 4, , 1
2019/3/17, 11, 35, 11, , 2
2019/3/18, 19, 34, 14, , 2
2019/3/19, 21, 39, 14, , 2
2019/3/20, 44, 34, 18, , 3
2019/3/21, 54, 29, 10, , 2
2019/3/22, 27, 34, 3, , 1
2019/3/23, 14, 36, 5, , 1
2019/3/24, 15, 34, 5, , 1
2019/3/25, 14, 35, 6, , 1
2019/3/26, 16, 31, 20, , 3
2019/3/27, 35, 30, 14, , 2
2019/3/28, 36, 31, 6, , 2
2019/3/29, 24, 26, 7, , 2
2019/3/30, 20, 31, 2, , 1
2019/3/31, 16, 34, 4, , 1
2018/10/1, 15, 16, 3, , 1
2018/10/2, 12, 6, 4, , 1
2018/10/3, 8, 20, 4, , 1
2018/10/4, 16, 21, 3, 1, 1
2018/10/5, 18, 13, 4, 1, 1
2018/10/6, 17, 14, 2, , 1
2018/10/7, 15, 16, 2, , 1
2018/10/8, 23, 26, 7, , 2
2018/10/9, 35, 21, 5, , 2
2018/10/10, 25, 9, 4, , 1
2018/10/11, 17, 20, 2, , 1
2018/10/12, 5, 24, 2, , 1
2018/10/13, 13, 28, 5, , 1
2018/10/14, 25, 19, 7, , 2
2018/10/15, 23, 19, 4, , 1
2018/10/16, 15, 21, 3, , 1
2018/10/17, 10, 22, 3, , 1
2018/10/18, 9, 26, 7, 1, 1
2018/10/19, 18, 27, 2, , 1
2018/10/20, 9, 24, 1, , 1
2018/10/21, 11, 20, 8, , 1
2018/10/22, 17, 19, 6, 1, 1
2018/10/23, 31, 19, 5, , 1
2018/10/24, 14, 24, 3, , 1
2018/10/25, 9, 22, 7, , 1
2018/10/26, 15, 24, 3, 1, 1
2018/10/27, 16, 19, 6, , 1
2018/10/28, 15, 12, 8, , 2
2018/10/29, 19, 21, 8, 1, 2
2018/10/30, 18, 9, 12, , 2
2018/10/31, 36, 5, 13, , 3
2018/11/1, 36, 17, 4, , 1
2018/11/2, 13, 13, 2, , 1
2018/11/3, 11, 21, 3, 1, 1
2018/11/4, 14, 16, 7, 1, 2
2018/11/5, 23, 16, 6, , 2
2018/11/6, 18, 21, 3, , 1
2018/11/7, 13, 13, 4, , 1
2018/11/8, 15, 8, 7, , 1
2018/11/9, 17, 24, 4, , 1
2018/11/10, 14, 26, 7, , 1
2018/11/11, 21, 14, 14, , 2
2018/11/12, 41, 23, 11, , 2
2018/11/13, 42, 26, 3, , 1
2018/11/14, 13, 20, 12, 1, 2
2018/11/15, 22, 18, 13, , 2
2018/11/16, 38, 25, 6, , 2
2018/11/17, 26, 23, 14, , 2
2018/11/18, 27, 20, 5, , 1
2018/11/19, 19, 19, 7, 1, 1
2018/11/20, 13, 23, 7, , 1
2018/11/21, 17, 23, 5, , 1
2018/11/22, 16, 16, 23, , 3
2018/11/23, 24, 22, 18, 1, 2
2018/11/24, 44, 12, 15, , 3
2018/11/25, 56, 12, 11, , 2
2018/11/26, 41, 23, 5, , 1
2018/11/27, 11, 18, 4, , 1
2018/11/28, 13, 13, 6, , 2
2018/11/29, 12, 17, 5, , 1
2018/11/30, 13, 18, 5, 1, 1
2018/12/1, 21, 18, 6, , 2
2018/12/2, 27, 21, 5, , 2
2018/12/3, 13, 27, 5, , 1
2018/12/4, 14, 22, 11, , 2
2018/12/5, 23, 16, 14, , 2
