date, pm10, o3, no2
2017/3/6, 19, 26, 14
2017/3/7, 21, 17, 22
2017/3/8, 18, 30, 25
2017/3/9, 27, 26, 27
2017/3/10, 26, 15, 30
2017/3/11, 30, 20, 20
2017/3/12, 26, 23, 21
2017/3/13, 34, 15, 26
2017/3/14, 31, 26, 23
2017/3/15, 29, 26, 31
2017/3/16, 45, 29, 12
2017/3/17, 25, 28, 13
2017/3/18, 23, 28, 11
2017/3/19, 25, 29, 10
2017/3/20, 22, 32, 12
2017/3/21, 17, 29, 19
2017/3/22, 20, 23, 14
2017/3/23, 24, 27, 11
2017/3/24, 23, 32, 11
2017/3/25, 18, 28, 8
2017/3/26, 14, 32, 18
2017/3/27, 26, 32, 37
2017/3/28, 43, 33, 15
2017/3/29, 21, 35, 20
2017/3/30, 19, 31, 22
2017/3/31, 21, 34, 23
2020/1/1, , 6, 13
2019/8/16, , 21, 7
2019/8/17, , 29, 7
2019/8/18, , 30, 6
2018/12/31, , 25, 7
2018/1/5, , 18, 23
2017/1/1, , 29, 11
