date, pm25, pm10, o3, no2, co
2018/6/22, 81, 47, 29, 49, 49
2018/6/23, 57, 37, 30, 44, 47
2018/6/24, 45, 31, 22, 47, 46
2018/6/25, 38, 40, 17, 48, 48
2018/6/26, 48, 46, 20, 45, 46
2018/6/27, 57, 47, 23, 38, 44
2018/6/28, 58, 48, 10, 61, 51
2018/6/29, 58, 45, 23, 51, 45
2018/6/30, 53, 42, 23, 50, 38
2018/1/1, 148, 110, 70, 85, 30
2018/1/2, 146, 113, 72, 95, 36
2018/1/3, 155, 114, 64, 93, 48
2018/1/4, 145, 126, 62, 102, 73
2018/1/5, 163, 117, 60, 101, 78
2018/1/6, 130, 88, 62, 86, 60
2018/1/7, 89, 80, 63, 87, 59
2018/1/8, 77, 103, 60, 115, 75
2018/1/9, 105, 106, 71, 139, 70
2018/1/10, 117, 84, 71, 145, 70
2018/1/11, 85, 72, 60, 92, 68
2018/1/12, 72, 152, 53, 62, 65
2018/1/13, 260, 158, 46, 60, 86
2018/1/14, 289, 136, 41, 55, 51
2018/1/15, 227, 133, 47, 56, 44
2018/1/16, 210, 118, 46, 55, 36
2018/1/17, 162, 98, 48, 51, 26
2018/1/18, 110, 83, 48, 58, 28
2018/1/19, 89, 103, 21, 49, 71
2018/1/20, 125, 117, 21, 38, 67
2018/1/21, 140, 111, 31, 38, 63
2018/1/22, 119, 97, 39, 33, 54
2018/1/23, 97, 96, 42, 33, 50
2018/1/24, 91, 104, 27, , 64
2018/1/25, 98, 108, 29, , 48
2018/1/26, 106, 105, 36, , 42
2018/1/27, 100, 102, 37, , 39
2018/1/28, 95, 108, 34, , 42
2018/1/29, 108, 131, 35, , 62
2018/1/30, 171, 137, 46, 34, 59
2018/1/31, 190, 126, 47, 41, 43
2018/2/1, 161, 116, 61, 46, 32
2018/2/2, 136, 106, 92, 46, 30
2018/2/3, 111, 114, 101, 47, 32
2018/2/4, 122, 121, 101, , 32
2018/2/5, 149, 119, 57, , 32
2018/2/6, 144, 117, 74, , 29
2018/2/7, 138, 89, 76, , 27
2018/2/8, 93, 68, 55, 47, 41
2018/2/9, 68, 63, 54, 47, 46
2018/2/10, 61, 83, 66, , 49
2018/2/11, 79, 81, 66, , 48
2018/2/12, 79, 63, 54, , 52
2018/2/13, 62, 75, 54, , 56
2018/2/14, 72, 97, 60, , 63
2018/2/15, 95, 109, 60, , 67
2018/2/16, 118, 109, 56, 74, 52
2018/2/17, 136, 106, 58, 69, 39
2018/2/18, 145, 98, 16, 72, 69
2018/2/19, 145, 114, 23, 70, 76
2018/2/20, 186, 124, 28, 60, 78
2018/2/21, 224, 129, 37, 48, 73
2018/2/22, 242, 126, 48, 50, 68
2018/2/23, 232, 120, 42, 71, 62
2018/2/24, 209, 129, 42, 58, 66
2018/2/25, 243, 134, 55, 48, 71
2018/2/26, 263, 124, 56, 63, 65
2018/2/27, 223, 126, 36, 53, 61
2018/2/28, 233, 124, 21, 57, 58
2018/3/1, 227, 122, 20, 62, 52
2018/3/2, 218, 125, 14, 58, 46
2018/3/3, 227, 115, 14, 55, 43
2018/3/4, 189, 107, 46, 57, 50
2018/3/5, 165, 117, 44, 62, 57
2018/3/6, 200, 130, 38, 60, 56
2018/3/7, 245, 118, 65, 81, 50
2018/3/8, 200, 108, 65, 94, 52
2018/3/9, 164, 115, 44, 67, 51
2018/3/10, 189, 119, 42, 64, 39
2018/3/11, 202, 112, 58, 60, 40
2018/3/12, 179, 120, 74, 70, 47
2018/3/13, 207, 123, 12, 39, 47
2018/3/14, 216, 115, 124, 42, 41
2018/3/15, 186, 107, 124, 41, 39
2018/3/16, 162, 109, 90, 34, 39
2018/3/17, 170, 117, 33, 49, 39
2018/3/18, 203, 105, 47, 63, 40
2018/3/19, 161, 90, 70, 77, 36
2018/3/20, 116, 74, 68, 68, 35
2018/3/21, 88, 70, 49, 70, 53
2018/3/22, 84, 83, 53, 80, 46
2018/3/23, 101, 101, 54, 77, 46
2018/3/24, 153, 103, 36, 54, 48
2018/3/25, 154, 116, 22, 71, 61
2018/3/26, 196, 123, 20, 61, 59
2018/3/27, 219, 106, 28, 39, 57
2018/3/28, 160, 83, 30, 40, 51
2018/3/29, 104, 75, 34, 45, 44
2018/3/30, 90, 79, 34, , 42
2018/3/31, 94, 79, 49, 103, 38
2017/10/1, 46, 46, 44, 19, 64
2017/10/2, 52, 49, 40, 21, 72
2017/10/3, 55, 54, 36, 23, 85
2017/10/4, 61, 55, 30, 25, 79
2017/10/5, 62, 51, 36, 26, 71
2017/10/6, 57, 45, 35, 19, 80
2017/10/7, 50, 37, 28, 19, 70
2017/10/8, 41, 33, 36, 20, 66
2017/10/9, 36, 30, 36, 19, 58
2017/10/10, 33, 33, 29, 18, 72
2017/10/11, 38, 36, 39, 18, 75
2017/10/12, 40, 31, 40, 19, 56
2017/10/13, 35, 29, 41, 19, 49
2017/10/14, 32, 35, 36, , 46
2017/10/15, 39, 35, 32, 20, 46
2017/10/16, 38, 47, 63, 24, 50
2017/10/17, 52, 86, 69, 50, 74
2017/10/18, 108, 125, 55, 80, 68
2017/10/19, 206, 193, 91, 86, 43
2017/10/20, 307, 175, 91, 71, 37
2017/10/21, 286, 131, 66, 61, 39
2017/10/22, 231, 126, 66, 67, 71
2017/10/23, 216, 128, 45, 88, 86
2017/10/24, 221, 126, 44, 101, 75
2017/10/25, 213, 121, 28, 88, 81
2017/10/26, 192, 124, 35, 80, 66
2017/10/27, 204, 110, 48, 70, 67
2017/10/28, 167, 90, 65, 59, 53
2017/10/29, 101, 96, 62, 63, 57
2017/10/30, 109, 103, 67, 65, 53
2017/10/31, 128, 104, 78, 67, 43
2017/11/1, 127, 107, 87, 71, 54
2017/11/2, 136, 111, 93, 75, 56
2017/11/3, 153, , , , 
2017/11/6, 164, 109, 132, 76, 49
2017/11/7, 147, 105, 113, 73, 43
2017/11/8, 133, 104, 124, 77, 39
2017/11/9, 133, 92, 122, 78, 48
2017/11/10, 108, 106, 127, 82, 52
2017/11/11, 144, 119, 106, 85, 38
2017/11/12, 182, 114, 107, 84, 46
2017/11/13, 140, 100, 103, 71, 38
2017/11/14, 106, 98, 100, 71, 45
2017/11/15, 106, 109, 113, 82, 53
2017/11/16, 145, 114, 101, 83, 46
2017/11/17, 171, 119, 121, 86, 40
2017/11/18, 186, 113, 115, 84, 38
2017/11/19, 162, 113, 108, 81, 47
2017/11/20, 160, 107, 74, 80, 53
2017/11/21, 159, 111, 52, 77, 55
2017/11/22, 163, 94, 68, 70, 39
2017/11/23, 115, 85, 80, 70, 26
2017/11/24, 95, 87, 73, 66, 30
2017/11/25, 97, 110, 78, 83, 34
2017/11/26, 165, 117, 79, 97, 32
2017/11/27, 185, 113, 94, 98, 48
2017/11/28, 168, 114, 94, 101, 74
2017/11/29, 169, 121, 92, 109, 90
2017/11/30, 194, 121, 101, 111, 100
2017/12/1, 198, 122, 101, 115, 81
2017/12/2, 199, 127, 98, 108, 69
2017/12/3, 212, 125, 84, 102, 76
2017/12/4, 205, 120, 92, 90, 82
2017/12/5, 187, 102, 90, 71, 70
2017/12/6, 133, 73, 68, 58, 45
2017/12/7, 81, 65, 65, 53, 51
2017/12/8, 72, 102, 59, 69, 76
2017/12/9, 153, 118, 76, 83, 80
2017/12/10, 174, 110, 65, 81, 76
2017/12/11, 146, 98, 79, 68, 53
2017/12/12, 115, 83, 81, 60, 35
2017/12/13, 88, 86, 80, 56, 41
2017/12/14, 93, 82, 72, 64, 56
2017/12/15, 86, 94, 76, 82, 66
2017/12/16, 112, 111, 81, 97, 54
2017/12/17, 162, 105, 75, 102, 45
2017/12/18, 136, 112, 72, 107, 45
2017/12/19, 151, 123, 71, 110, 44
2017/12/20, 181, 133, 76, 133, 46
2017/12/21, 220, 138, 81, 140, 50
2017/12/22, 237, 122, 91, 147, 44
2017/12/23, 192, 128, 90, 129, 29
2017/12/24, 196, 127, 87, 110, 20
2017/12/25, 188, 125, 84, 109, 23
2017/12/26, 192, 118, 60, 118, 28
2017/12/27, 171, 130, 66, 131, 33
2017/12/28, 215, 136, 67, 133, 29
2017/12/29, 233, 123, 72, 112, 41
2017/12/30, 177, , , , 
2017/7/1, 60, 49, 18, 21, 46
2017/7/2, 60, 43, 35, 22, 39
2017/7/3, 51, 51, 46, 26, 65
2017/7/4, 62, 54, 56, 28, 56
2017/7/5, 58, 52, 65, 30, 29
2017/7/6, 45, 59, 58, 30, 61
2017/7/7, 45, 64, 70, 29, 77
2017/7/8, 51, 59, 70, 28, 62
2017/7/9, 48, , , 27, 
2017/7/11, 40, 52, 51, 26, 39
2017/7/12, 41, 52, 33, 26, 30
2017/7/13, 45, 48, 36, 26, 29
2017/7/14, 49, 45, 36, 24, 30
2017/7/15, 53, 47, 25, 24, 34
2017/7/16, 56, 30, 41, 27, 29
2017/7/17, 35, 27, 41, 26, 31
2017/7/18, 31, 31, , 24, 35
2017/7/19, 36, 32, , 24, 38
2017/7/20, 37, 39, 24, 25, 32
2017/7/21, 41, 40, 24, 24, 29
2017/7/22, 47, , , 19, 
2017/7/24, 48, 45, 29, 21, 30
2017/7/25, 53, 53, 35, 22, 25
2017/7/26, 63, 48, 40, 22, 25
2017/7/27, 58, 41, 48, 21, 25
2017/7/28, 49, 38, 53, 21, 27
2017/7/29, 45, , , , 
2017/7/31, 47, 38, 15, 21, 26
2017/8/1, 44, 40, 16, 22, 27
2017/8/2, 48, 43, 15, , 24
2017/8/3, 49, 42, 15, , 24
2017/8/4, 48, 49, 33, 19, 28
2017/8/5, 56, 50, 23, 20, 28
2017/8/6, 59, 52, 19, 20, 28
2017/8/7, 61, 47, 29, 19, 28
2017/8/8, 54, 50, 29, 19, 28
2017/8/9, 57, 50, 30, 19, 31
2017/8/10, 56, 43, 30, 18, 31
2017/8/11, 48, 42, 16, 18, 29
2017/8/12, 44, 46, 16, , 28
2017/8/13, 51, 42, 27, , 39
2017/8/14, 49, 39, 26, 17, 71
2017/8/15, 45, 45, 24, 17, 80
2017/8/16, 52, 53, 33, 18, 82
2017/8/17, 61, 61, 33, , 78
2017/8/18, 70, 60, 16, , 79
2017/8/19, 69, 38, 15, , 79
2017/8/20, 43, 31, 15, , 79
2017/8/21, 35, 38, 24, 19, 78
2017/8/22, 44, 47, 24, 18, 88
2017/8/23, 55, 47, 31, 17, 87
2017/8/24, 54, 40, 31, 16, 78
2017/8/25, 47, 33, 25, 16, 79
2017/8/26, 37, 30, 25, , 79
2017/8/27, 33, 27, 28, 17, 78
2017/8/28, 31, 28, 28, 17, 79
2017/8/29, 32, 32, 30, 20, 82
2017/8/30, 36, 51, 31, 18, 80
2017/8/31, 60, 56, 20, 18, 57
2017/9/1, 66, 45, 28, , 57
2017/9/2, 53, 44, 29, , 55
2017/9/3, 50, 47, 29, 17, 52
2017/9/4, 53, 52, 27, 17, 53
2017/9/5, 60, 55, 25, 18, 54
2017/9/6, 64, , , , 
2017/9/11, 62, 64, 20, 20, 104
2017/9/12, 72, 76, 18, 20, 82
2017/9/13, 87, 56, 46, , 61
2017/9/14, 65, 35, 46, , 52
2017/9/15, 39, 36, 30, 17, 44
2017/9/16, 40, 38, 29, 16, 35
2017/9/17, 43, 34, 39, 16, 36
2017/9/18, 39, 40, 39, 18, 70
2017/9/19, 44, 34, 34, 18, 56
2017/9/20, 39, 26, 32, 16, 42
2017/9/21, 28, 27, 33, 16, 40
2017/9/22, 30, 30, 34, 17, 37
2017/9/23, 34, 37, 32, 17, 47
2017/9/24, 41, 44, 33, 18, 53
2017/9/25, 50, 49, 33, 18, 55
2017/9/26, 56, 49, 35, 19, 71
2017/9/27, 57, 50, 38, 19, 73
2017/9/28, 58, 45, 41, 19, 65
2017/9/29, 52, 42, 39, 19, 64
2017/9/30, 48, 42, 48, 19, 66
2017/4/1, 146, 107, 70, 70, 102
2017/4/2, 137, 75, 58, 68, 95
2017/4/3, 77, 79, 59, 65, 97
2017/4/4, 81, 77, 47, 56, 97
2017/4/5, 81, 81, 31, 52, 95
2017/4/6, 87, 83, 29, 56, 95
2017/4/7, 90, 98, 41, 82, 99
2017/4/8, 111, 114, 46, 120, 97
2017/4/9, 151, 118, 40, 128, 97
2017/4/10, 172, 122, 38, 143, 102
2017/4/11, 188, 126, 31, 151, 101
2017/4/12, 199, 109, 46, 135, 100
2017/4/13, 152, 98, 46, 106, 88
2017/4/14, 119, 96, 34, 79, 92
2017/4/15, 114, 92, 34, 64, 95
2017/4/16, 102, 88, 42, 70, 95
2017/4/17, 97, 91, 57, 85, 91
2017/4/18, 103, 90, 72, 98, 89
2017/4/19, 102, 78, 74, 86, 81
2017/4/20, 89, 64, 111, 57, 74
2017/4/21, 72, 55, 123, 37, 75
2017/4/22, 60, 57, 85, 31, 79
2017/4/23, 61, 67, 88, 37, 82
2017/4/24, 70, 78, 88, 53, 85
2017/4/25, 81, 88, 84, 58, 82
2017/4/26, 91, 98, 52, 64, 85
2017/4/27, 105, 95, 95, 75, 90
2017/4/28, 105, 85, 99, 84, 82
2017/4/29, 91, 82, 100, 83, 77
2017/4/30, 87, 93, 81, 76, 76
2017/5/1, 102, 104, 81, 68, 78
2017/5/2, 125, 104, 79, 65, 74
2017/5/3, 128, 104, 71, 70, 61
2017/5/4, 129, 97, 92, 71, 61
2017/5/5, 118, 89, 93, 70, 67
2017/5/6, 101, 82, 88, 58, 58
2017/5/7, 93, 82, 109, 70, 54
2017/5/8, 90, 76, 116, 67, 51
2017/5/9, 83, 59, 94, 54, 49
2017/5/10, 67, 62, 86, 65, 43
2017/5/11, 70, 65, 84, 70, 47
2017/5/12, 76, 81, 95, 80, 57
2017/5/13, 92, 76, 99, 71, 60
2017/5/14, 85, 62, 78, 49, 57
2017/5/15, 68, 51, 81, 35, 53
2017/5/16, 57, 57, 83, 40, 50
2017/5/17, 65, 63, 82, 45, 51
2017/5/18, 72, 68, 76, 50, 48
2017/5/19, 79, 59, 77, 44, 42
2017/5/20, 67, 48, 78, 39, 36
2017/5/21, 55, 47, 69, 39, 38
2017/5/22, 53, 56, 74, 42, 47
2017/5/23, 64, 66, 85, 51, 48
2017/5/24, 77, 65, 85, 43, 44
2017/5/25, 75, 60, 70, 32, 41
2017/5/26, 70, 60, 86, 25, 39
2017/5/27, 67, 59, 91, 17, 41
2017/5/28, 64, 58, 94, 16, 44
2017/5/29, 64, 59, 87, 15, 46
2017/5/30, 65, 58, 81, 18, 56
2017/5/31, 63, 58, 79, 22, 67
2017/6/1, 65, 60, 81, 32, 78
2017/6/2, 67, 59, 82, 39, 79
2017/6/3, 65, 53, 82, 34, 64
2017/6/4, 58, 54, 84, 19, 46
2017/6/5, 58, 66, 86, 17, 47
2017/6/6, 70, 65, 79, 16, 45
2017/6/7, 70, 49, 78, 18, 48
2017/6/8, 53, 43, 86, 18, 41
2017/6/9, 45, 45, 87, 17, 43
2017/6/10, 47, 42, 80, 18, 38
2017/6/11, 43, 42, 105, 22, 47
2017/6/12, 44, 45, 70, 27, 50
2017/6/13, 51, 43, 77, 32, 42
2017/6/14, 56, 41, 124, 51, 53
2017/6/15, 60, 35, 52, 36, 43
2017/6/16, 52, 37, 56, 44, 43
2017/6/17, 51, 35, 55, 46, 33
2017/6/18, 52, 29, 69, 28, 24
2017/6/19, 47, 28, 36, 25, 29
2017/6/20, 45, 32, 25, 29, 32
2017/6/21, 51, 37, 16, 28, 60
2017/6/22, 52, 41, 94, 23, 64
2017/6/23, 51, 46, 111, 22, 54
2017/6/24, 54, 48, 37, 22, 51
2017/6/25, 56, 41, 21, 25, 62
2017/6/26, 48, 42, 54, 26, 63
2017/6/27, 51, 46, 58, 26, 61
2017/6/28, 56, 47, 58, 25, 57
2017/6/29, 56, 46, 52, 23, 56
2017/6/30, 55, 50, 42, 23, 51
2017/1/2, 89, 139, 228, 107, 72
2017/1/3, 154, 151, 132, 138, 69
2017/1/4, 204, 141, 137, 138, 61
2017/1/5, 184, 129, 87, 123, 56
2017/1/6, 151, 113, 125, 87, 47
2017/1/7, 107, 96, 71, 63, 41
2017/1/8, 76, 91, 70, 61, 43
2017/1/9, 72, 99, 128, 68, 48
2017/1/10, 85, 112, 100, 87, 45
2017/1/11, 101, 114, 41, 107, 50
2017/1/12, 100, 136, 72, 136, 67
2017/1/13, 165, 149, 72, 162, 61
2017/1/14, 207, 139, 96, 123, 56
2017/1/15, 176, 123, 139, 96, 58
2017/1/16, 138, 113, 110, 86, 38
2017/1/17, 112, 119, 32, 105, 51
2017/1/18, 131, 128, 108, 137, 82
2017/1/19, 158, 143, 76, 148, 88
2017/1/20, 196, 146, 59, 152, 78
2017/1/21, 211, 126, 77, 121, 65
2017/1/22, 155, 116, 72, 109, 74
2017/1/23, 133, 133, 48, 124, 78
2017/1/24, 185, 147, 36, 133, 74
2017/1/25, 229, 147, 92, 130, 68
2017/1/26, 229, 127, 113, 100, 54
2017/1/27, 170, 120, 117, 108, 53
2017/1/28, 151, 132, 117, 121, 63
2017/1/29, 180, 136, 45, 115, 64
2017/1/30, 196, 125, 105, 106, 48
2017/1/31, 169, 121, 92, 101, 43
2017/2/1, 159, 129, 88, 108, 43
2017/2/2, 187, 128, 102, 109, 43
2017/2/3, 190, 122, 98, 97, 43
2017/2/4, 166, 118, 65, 90, 42
2017/2/5, 149, , , , 
2017/2/7, 146, 122, 203, 90, 35
2017/2/8, 158, 117, 293, 85, 26
2017/2/9, 144, 114, 293, 96, 25
2017/2/10, 133, 93, 59, 95, 18
2017/2/11, 94, 94, 59, 89, 19
2017/2/12, 95, 118, 27, 157, 104
2017/2/13, 146, 123, 28, 155, 103
2017/2/14, 165, 131, 24, 155, 104
2017/2/15, 190, 135, 15, 160, 105
2017/2/16, 201, 139, 82, 163, 94
2017/2/17, 211, 145, 83, 163, 78
2017/2/18, 224, 123, 88, 156, 52
2017/2/19, 163, 106, 95, 134, 42
2017/2/20, 126, 87, 103, 96, 27
2017/2/21, 90, 82, 99, 80, 24
2017/2/22, 84, 109, 47, 117, 60
2017/2/23, 134, 107, 61, 124, 55
2017/2/24, 128, 110, 64, 141, 49
2017/2/25, 135, 119, 52, 160, 55
2017/2/26, 160, 116, 54, 155, 63
2017/2/27, 151, 117, 40, 167, 83
2017/2/28, 159, 124, 59, 172, 74
2017/3/1, 180, 119, 82, 150, 64
2017/3/2, 172, 111, 85, 134, 62
2017/3/3, 146, 105, 78, 129, 64
2017/3/4, 125, 89, 111, 80, 46
2017/3/5, 97, 97, 111, 91, 54
2017/3/6, 113, 86, 99, 77, 49
2017/3/7, 97, 83, 100, 77, 48
2017/3/8, 89, 87, 78, 87, 51
2017/3/9, 94, 72, 70, 74, 45
2017/3/10, 77, 65, 73, 49, 43
2017/3/11, 67, 75, 91, 59, 48
2017/3/12, 76, 132, 95, 118, 56
2017/3/13, 212, 135, 96, 132, 58
2017/3/14, 216, 105, 102, 127, 72
2017/3/15, 129, 101, 111, 122, 102
2017/3/16, 108, 84, 120, 99, 84
2017/3/17, 89, 85, 123, 89, 44
2017/3/18, 85, 100, 101, 83, 41
2017/3/19, 98, 95, 86, 80, 45
2017/3/20, 94, 89, 87, 96, 49
2017/3/21, 88, 88, 73, 119, 51
2017/3/22, 91, 104, 90, 123, 57
2017/3/23, 125, 114, 90, 119, 62
2017/3/24, 155, 113, 89, 119, 63
2017/3/25, 154, 115, 83, 116, 60
2017/3/26, 159, 117, 85, 122, 62
2017/3/27, 166, 116, 66, 131, 54
2017/3/28, 159, 114, 69, 103, 61
2017/3/29, 155, 110, 85, 73, 67
2017/3/30, 141, 111, 247, 72, 85
2017/3/31, 144, 110, 258, 80, 104
2020/1/1, , 110, 36, 112, 31
2019/12/1, , 141, 83, 108, 49
2018/12/31, , 190, 26, 284, 120
2018/4/15, , 87, 70, 45, 38
2018/4/22, , 90, 70, , 30
2017/12/31, , 111, 64, 96, 26
2017/11/5, , 113, 116, 81, 55
2017/7/10, , 53, 51, 25, 49
2017/7/23, , 40, 29, 20, 29
2017/7/30, , 40, , 21, 26
2017/9/10, , 54, 21, 20, 100
2017/1/1, , 127, 210, 98, 52
2017/2/6, , 118, 151, 85, 38
