date, pm25, o3, so2
2017/6/6, 27, 36, 
2017/6/9, 26, 61, 1
2017/6/10, 45, 45, 
2017/6/11, 47, 37, 
2017/6/12, 41, 30, 
2017/6/13, 36, 34, 
2017/6/14, 28, 42, 
2017/6/15, 21, 58, 
2017/6/16, 39, 44, 
2017/6/17, 48, 36, 
2017/6/18, 33, 40, 
2017/6/19, 8, 44, 
2017/6/20, 16, 49, 
2017/6/21, 28, 31, 
2017/6/22, 23, 27, 
2017/6/23, 22, 33, 
2017/6/24, 12, 34, 
2017/6/25, 16, 33, 
2017/6/26, 9, 31, 
2017/6/27, 17, 45, 
2017/6/28, 34, 40, 
2017/6/29, 43, 24, 
2017/6/30, 21, 40, 
2017/1/2, 56, 8, 
2017/1/3, 36, 25, 
2017/1/4, 29, 23, 
2017/1/5, 38, 25, 
2017/1/6, 51, 25, 
2017/1/7, 56, 22, 
2017/1/8, 47, 22, 2
2017/1/9, 53, 26, 1
2017/1/10, 49, 20, 
2017/1/11, 57, 24, 
2017/1/12, 42, 21, 8
2017/1/13, 54, 15, 8
2017/1/14, 63, 9, 52
2017/1/15, 89, 9, 
2017/1/16, 63, 17, 
2017/1/17, 34, 23, 52
2017/1/18, 39, 7, 
2017/1/19, 54, , 
2017/1/20, 38, , 1
2017/1/21, 51, , 
2017/1/22, 49, , 
2017/1/23, 57, , 48
2017/1/24, 44, , 
2017/1/25, 47, 17, 48
2017/1/26, 42, 20, 52
2017/1/27, 44, 24, 
2017/1/28, 58, 25, 
2017/1/29, 46, 29, 1
2017/1/30, 39, 27, 
2017/1/31, 40, 26, 
2017/2/1, 34, 28, 
2017/2/2, 27, 26, 
2017/2/3, 41, 26, 2
2017/2/4, 59, 26, 1
2017/2/5, 60, 12, 
2017/2/6, 81, 23, 
2017/2/7, 54, 21, 
2017/2/8, 54, 28, 
2017/2/9, 44, 29, 2
2017/2/10, 52, 29, 
2017/2/11, 55, 33, 
2017/2/12, 50, 31, 52
2017/2/13, 34, 28, 
2017/2/14, 40, 32, 
2017/2/15, 27, 32, 1
2017/2/16, 43, 38, 
2017/2/17, 45, 38, 
2017/2/18, 53, 33, 
2017/2/19, 75, 40, 52
2017/2/20, 76, 26, 1
2017/2/21, 66, 33, 
2017/2/22, 68, 32, 
2017/2/23, 49, 29, 
2017/2/24, 48, 28, 
2017/2/25, 33, 30, 
2017/2/26, 43, 35, 
2017/2/27, 48, 25, 52
2017/2/28, 55, 32, 
2017/3/1, 40, 31, 
2017/3/2, 39, 32, 1
2017/3/3, 34, 33, 1
2017/3/4, 47, 40, 
2017/3/5, 47, 32, 
2017/3/6, 50, 35, 
2017/3/7, 37, 37, 
2017/3/8, 21, 38, 
2017/3/9, 53, 32, 52
2017/3/10, 30, 30, 2
2017/3/11, 40, 34, 
2017/3/12, 39, 27, 1
2017/3/13, 49, 33, 52
2017/3/14, 47, 33, 
2017/3/15, 30, 38, 2
2017/3/16, 50, 28, 8
2017/3/17, 58, 24, 
2017/3/18, 38, 30, 1
2017/3/19, 44, 28, 1
2017/3/20, 47, 36, 
2017/3/21, 51, 33, 50
2017/3/22, 34, 33, 1
2017/3/23, 49, 38, 
2017/3/24, 66, 36, 
2017/3/25, 50, 30, 
2017/3/26, 40, 21, 
2017/3/27, 56, 33, 
2017/3/30, 27, 23, 
2017/3/31, 17, 37, 
2020/1/5, , 22, 1
2020/1/14, , 13, 2
2020/1/15, , 13, 1
2020/1/16, , 11, 
2019/10/2, , 23, 1
2019/10/3, , 24, 1
2019/11/30, , 11, 1
2019/4/29, , 19, 1
2019/5/11, , 21, 1
2019/6/11, , 41, 2
2019/6/12, , 36, 
2019/6/15, , 29, 
2019/6/22, , 19, 1
2018/12/31, , 11, 2
2019/2/16, , 15, 1
2019/3/12, , 38, 4
2019/3/13, , 39, 2
2018/10/23, , 21, 
2018/10/24, , 22, 2
2018/6/30, , 24, 1
2018/4/28, , 20, 
2018/5/28, , 15, 2
2018/6/19, , 29, 2
2018/6/20, , 30, 2
2018/3/20, , 32, 
2018/3/21, , 38, 3
2017/10/9, , 13, 
2017/10/24, , 17, 
2017/10/25, , 29, 
2017/12/20, , 7, 
2017/9/8, , 30, 
2017/5/19, , 28, 
2017/5/20, , 33, 
2017/5/21, , 46, 
2017/5/22, , 48, 
2017/5/23, , 36, 
2017/5/24, , 37, 
2017/5/25, , 44, 
2017/5/26, , 41, 
2017/5/27, , 37, 
2017/5/28, , 44, 
2017/5/29, , 39, 
2017/5/30, , 43, 
2017/5/31, , 45, 
2017/6/1, , 57, 2
2017/6/2, , 56, 1
2017/6/3, , 52, 1
2017/6/4, , 62, 
2017/6/7, , 44, 6
2017/6/8, , 57, 1
2017/1/1, , 13, 2
2017/3/28, , 32, 
2017/3/29, , 33, 
